word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
frank,1,proper,7.924e-06,42,1780,1.576e-05,3.610e-05,0.220
friends,1,,1.847e-04,42,1780,2.120e-04,1.493e-04,1.237
frivolous,1,,5.697e-06,40,1780,5.069e-06,3.520e-06,1.618
from,11,,4.573e-03,42,1780,4.522e-03,4.240e-03,1.079
full,1,,2.258e-04,42,1780,2.387e-04,2.595e-04,0.870
fumble,1,,4.495e-08,22,1781,5.032e-08,8.729e-08,0.515
functus,1,,6.857e-08,21,1798,1.348e-07,1.392e-07,0.493
furnish,1,,4.664e-05,42,1780,5.050e-05,5.411e-05,0.862
further,1,,3.391e-04,42,1780,2.377e-04,2.329e-04,1.456
future,2,,1.248e-04,42,1780,1.257e-04,1.126e-04,1.108
general,6,,9.900e-04,42,1780,7.287e-04,7.568e-04,1.308
generalities,1,,1.851e-07,25,1795,6.060e-07,7.861e-07,0.235
generally,3,,1.808e-04,42,1780,1.935e-04,1.682e-04,1.075
giants,1,,2.476e-06,40,1781,3.007e-06,3.002e-06,0.825
gifted,1,,1.919e-06,38,1780,7.417e-06,6.525e-06,0.294
girardin,1,,1.350e-07,21,1783,2.677e-07,3.396e-07,0.398
give,3,,4.727e-04,42,1780,4.402e-04,3.958e-04,1.194
gloomy,2,,1.503e-05,42,1780,1.715e-05,1.122e-05,1.340
glory,1,,1.227e-04,42,1780,1.195e-04,5.710e-05,2.148
go,1,,2.420e-04,42,1780,2.774e-04,3.063e-04,0.790
god,3,proper,8.783e-04,42,1780,9.307e-04,4.316e-04,2.035
gone,1,,6.803e-05,42,1780,8.825e-05,9.306e-05,0.731
good,4,,6.739e-04,42,1780,6.593e-04,6.528e-04,1.032
got,2,,7.335e-05,42,1780,7.078e-05,1.013e-04,0.724
government,1,,4.589e-04,42,1780,4.542e-04,4.003e-04,1.147
