word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
half,1,,2.166e-04,42,1780,2.502e-04,3.009e-04,0.720
halt,1,,6.930e-06,41,1780,4.814e-06,6.302e-06,1.100
hard,1,,7.552e-05,42,1780,7.431e-05,9.958e-05,0.758
hardy,1,,1.203e-05,42,1780,1.208e-05,1.455e-05,0.827
has,1,,1.634e-03,42,1780,1.937e-03,2.051e-03,0.797
hasty,1,,8.824e-06,42,1780,1.113e-05,8.547e-06,1.032
have,3,,3.799e-03,42,1780,3.860e-03,3.436e-03,1.106
having,3,,5.841e-04,42,1780,5.451e-04,4.927e-04,1.185
he,29,,5.461e-03,42,1780,5.710e-03,4.790e-03,1.140
headed,1,,7.751e-06,42,1780,1.002e-05,1.266e-05,0.612
hear,1,,1.185e-04,42,1780,1.285e-04,1.071e-04,1.107
heard,2,,1.545e-04,42,1780,1.896e-04,1.666e-04,0.928
heart,1,,2.519e-04,42,1780,3.216e-04,2.328e-04,1.082
herds,1,,4.618e-06,41,1780,5.483e-06,6.390e-06,0.723
here,3,,4.354e-04,42,1780,5.023e-04,5.103e-04,0.853
him,13,,2.062e-03,42,1780,2.027e-03,1.603e-03,1.286
himself,5,,5.367e-04,42,1780,5.634e-04,4.154e-04,1.292
hinted,1,,6.251e-06,42,1780,5.038e-06,3.591e-06,1.741
his,29,,5.896e-03,42,1780,6.095e-03,4.758e-03,1.239
hitherto,1,,5.307e-05,42,1780,4.685e-05,3.140e-05,1.690
ho,1,,1.387e-05,42,1780,1.321e-05,3.105e-05,0.447
hopes,2,,6.433e-05,42,1780,6.003e-05,3.270e-05,1.967
horse,2,,7.652e-05,42,1780,8.942e-05,9.905e-05,0.773
horseback,2,,6.927e-06,42,1780,7.873e-06,6.706e-06,1.033
horses,11,,6.251e-05,42,1780,6.423e-05,6.990e-05,0.894
how,1,,4.657e-04,42,1780,5.503e-04,5.062e-04,0.920
however,5,,4.122e-04,42,1780,4.490e-04,3.639e-04,1.133
hundred,1,,4.128e-04,42,1780,3.439e-04,3.716e-04,1.111
hunter,1,,1.197e-05,42,1780,1.623e-05,1.939e-05,0.617
hunters,10,,4.349e-06,40,1780,5.138e-06,5.706e-06,0.762
hunting,7,,1.314e-05,42,1780,1.344e-05,1.514e-05,0.868
huntsman,1,,7.993e-07,33,1780,1.551e-06,9.158e-07,0.873
i,15,,4.797e-03,42,1780,4.436e-03,4.555e-03,1.053
if,5,,1.844e-03,42,1780,1.885e-03,1.709e-03,1.079
imagination,1,,4.031e-05,42,1780,4.452e-05,2.938e-05,1.372
immediately,1,,1.980e-04,42,1780,1.652e-04,1.161e-04,1.705
impediment,1,,5.375e-06,42,1780,4.501e-06,2.992e-06,1.796
importance,1,,1.018e-04,42,1780,1.114e-04,9.592e-05,1.062
in,51,,1.709e-02,42,1780,1.743e-02,1.755e-02,0.974
incessant,1,,6.026e-06,42,1780,7.454e-06,5.562e-06,1.083
including,1,,4.878e-05,42,1780,4.782e-05,8.047e-05,0.606
indeed,1,,2.367e-04,42,1780,2.448e-04,1.654e-04,1.432
indefatigable,1,,6.271e-06,42,1780,6.293e-06,3.491e-06,1.797
independent,1,,5.431e-05,42,1780,5.422e-05,5.253e-05,1.034
indian,8,proper,8.534e-05,42,1780,1.005e-04,1.076e-04,0.793
indians,5,proper,1.160e-04,42,1780,1.217e-04,1.060e-04,1.095
inferior,1,,5.282e-05,42,1780,5.076e-05,3.722e-05,1.419
inhabitants,1,,1.984e-04,42,1780,1.355e-04,6.486e-05,3.059
innate,1,,2.531e-06,41,1780,3.518e-06,2.835e-06,0.893
innumerable,1,,1.654e-05,42,1780,1.635e-05,1.060e-05,1.559
interest,1,,2.394e-04,42,1780,2.921e-04,3.211e-04,0.746
interesting,1,,5.905e-05,42,1780,8.448e-05,7.864e-05,0.751
interspersed,1,,3.939e-06,40,1780,4.012e-06,2.768e-06,1.423
interval,1,,1.658e-05,42,1780,1.678e-05,1.618e-05,1.025
into,5,,1.303e-03,42,1780,1.299e-03,1.144e-03,1.139
invited,1,,2.171e-05,42,1780,2.528e-05,2.387e-05,0.910
irons,1,,3.683e-06,41,1780,3.514e-06,4.248e-06,0.867
irregular,1,,2.252e-05,42,1780,2.124e-05,2.488e-05,0.905
is,3,,7.869e-03,42,1780,8.405e-03,8.538e-03,0.922
it,7,,7.483e-03,42,1780,7.944e-03,7.263e-03,1.030
its,2,,1.262e-03,42,1780,1.783e-03,1.825e-03,0.691
itself,1,,1.961e-04,42,1780,2.501e-04,2.257e-04,0.869
jargon,1,,1.898e-06,39,1781,1.752e-06,1.164e-06,1.631
jaws,1,,4.413e-06,40,1780,5.176e-06,8.581e-06,0.514
jogged,1,,1.644e-07,30,1780,2.180e-07,2.718e-07,0.605
join,1,,5.720e-05,42,1780,4.200e-05,3.135e-05,1.825
journeys,1,,1.954e-06,40,1780,3.425e-06,3.740e-06,0.522
keen,1,,7.189e-06,42,1780,9.957e-06,1.369e-05,0.525
keep,1,,1.376e-04,42,1780,1.343e-04,1.457e-04,0.945
kept,1,,1.256e-04,42,1780,1.237e-04,1.359e-04,0.924
kettles,1,,1.794e-06,40,1780,1.560e-06,1.676e-06,1.071
kind,3,,2.394e-04,42,1780,2.247e-04,1.961e-04,1.221
knew,1,,9.589e-05,42,1780,1.154e-04,1.196e-04,0.802
know,1,,3.061e-04,42,1780,3.579e-04,3.884e-04,0.788
l,3,,1.141e-04,42,1780,1.143e-04,1.439e-04,0.793
laid,1,,2.035e-04,42,1780,1.609e-04,1.321e-04,1.540
language,1,,1.432e-04,42,1780,1.738e-04,1.275e-04,1.123
large,1,,2.722e-04,42,1780,3.184e-04,4.218e-04,0.645
latter,2,,1.660e-04,42,1780,1.864e-04,1.983e-04,0.837
lazy,1,,2.829e-06,41,1780,3.183e-06,4.238e-06,0.667
leader,1,,1.473e-05,42,1780,1.618e-05,1.995e-05,0.738
learnt,1,,9.021e-06,42,1780,6.578e-06,3.865e-06,2.334
leaving,1,,5.314e-05,42,1780,6.913e-05,7.889e-05,0.674
left,1,,2.778e-04,42,1780,2.941e-04,3.138e-04,0.885
legal,1,,7.073e-05,42,1780,7.470e-05,1.005e-04,0.704
leisure,1,,1.885e-05,42,1780,1.814e-05,1.229e-05,1.534
length,1,,1.672e-04,42,1780,1.830e-04,1.686e-04,0.992
let,2,,3.474e-04,42,1780,3.635e-04,2.757e-04,1.260
li,1,,1.038e-05,42,1780,7.215e-06,8.995e-06,1.154
lialf,1,,5.379e-08,25,1786,3.038e-08,6.533e-08,0.823
liar,1,,2.729e-06,42,1780,2.949e-06,2.257e-06,1.209
lie,1,,9.731e-05,42,1780,7.542e-05,7.360e-05,1.322
lieutenant,1,,7.099e-05,42,1780,4.677e-05,6.053e-05,1.173
life,4,,4.958e-04,42,1780,5.804e-04,5.820e-04,0.852
light,3,,2.263e-04,42,1780,2.736e-04,2.706e-04,0.836
like,1,,4.509e-04,42,1780,5.405e-04,5.624e-04,0.802
likely,1,,5.150e-05,42,1780,5.660e-05,5.912e-05,0.871
line,3,,2.114e-04,42,1780,1.809e-04,2.941e-04,0.719
linked,1,,1.760e-06,39,1780,2.799e-06,2.821e-06,0.624
listen,1,,1.200e-05,42,1780,2.057e-05,2.020e-05,0.594
little,10,,4.669e-04,42,1780,5.356e-04,5.853e-04,0.798
live,1,,1.134e-04,42,1780,1.148e-04,1.056e-04,1.074
loaded,1,,1.764e-05,42,1780,1.586e-05,1.543e-05,1.144
loghouse,1,,8.726e-09,12,1800,2.987e-08,3.421e-08,0.255
long,1,,4.503e-04,42,1780,4.962e-04,5.127e-04,0.878
longed,1,,2.774e-06,39,1781,4.129e-06,4.787e-06,0.580
looked,1,,4.975e-05,42,1780,8.412e-05,1.050e-04,0.474
lost,2,,1.370e-04,42,1780,1.501e-04,1.395e-04,0.982
louis,2,,2.427e-05,42,1780,4.298e-05,7.596e-05,0.320
low,2,,7.748e-05,42,1780,8.857e-05,1.149e-04,0.674
lower,1,,7.954e-05,42,1780,8.505e-05,1.303e-04,0.610
luckily,1,,2.461e-06,40,1780,1.926e-06,1.489e-06,1.653
luggage,1,,5.238e-07,30,1781,1.373e-06,2.028e-06,0.258
lurking,1,,2.317e-06,40,1780,3.002e-06,2.335e-06,0.992
lying,2,,4.879e-05,42,1780,4.252e-05,4.807e-05,1.015
madding,1,,9.730e-08,26,1791,7.734e-08,1.091e-07,0.892
made,2,,1.171e-03,42,1780,1.148e-03,1.209e-03,0.968
madness,1,,1.072e-05,42,1780,1.111e-05,6.808e-06,1.575
make,4,,6.372e-04,42,1780,5.676e-04,5.570e-04,1.144
man,7,,8.078e-04,42,1780,8.842e-04,7.614e-04,1.061
man's,1,proper,0.000e+00,0,,0.000e+00,0.000e+00,
many,1,,7.176e-04,42,1780,7.567e-04,6.782e-04,1.058
maonitude,1,,0.000e+00,0,1832,3.258e-11,1.406e-10,0.000
march,2,,2.410e-04,42,1780,1.629e-04,2.167e-04,1.112
mark,1,,6.343e-05,42,1780,6.522e-05,6.217e-05,1.020
marplot,1,,4.171e-08,17,1799,3.792e-08,5.939e-08,0.702
massacred,1,,2.802e-06,38,1780,2.327e-06,1.541e-06,1.818
may,1,,2.069e-03,42,1780,1.840e-03,1.685e-03,1.228
me,7,,1.080e-03,42,1780,9.990e-04,9.188e-04,1.176
meagre,1,,2.264e-06,41,1780,3.126e-06,3.842e-06,0.589
mean,1,,1.330e-04,42,1780,1.149e-04,1.044e-04,1.274
means,1,,3.314e-04,42,1780,3.537e-04,2.964e-04,1.118
meat,1,,2.510e-05,42,1780,2.162e-05,2.487e-05,1.009
meddler,1,,4.608e-08,21,1795,6.208e-08,7.305e-08,0.631
meet,2,,1.241e-04,42,1780,1.228e-04,1.081e-04,1.147
men,5,,7.214e-04,42,1780,6.964e-04,6.415e-04,1.125
mention,1,,6.430e-05,42,1780,4.875e-05,4.303e-05,1.494
mentioned,1,,2.351e-04,42,1780,1.537e-04,1.248e-04,1.883
mentor,2,proper,1.075e-06,33,1784,7.421e-07,6.879e-07,1.562
merits,1,,3.249e-05,42,1780,3.637e-05,2.706e-05,1.201
mess,1,,7.823e-06,42,1780,3.682e-06,4.536e-06,1.725
midst,1,,3.475e-05,42,1780,4.555e-05,3.250e-05,1.069
might,1,,5.998e-04,42,1780,6.163e-04,4.503e-04,1.332
migrating,2,,7.103e-07,38,1781,4.755e-07,5.784e-07,1.228
miles,2,,1.801e-04,42,1780,1.963e-04,2.391e-04,0.753
mind,1,,3.091e-04,42,1780,3.684e-04,2.490e-04,1.242
mingle,1,,4.541e-06,42,1780,7.166e-06,4.380e-06,1.037
mingled,1,,1.085e-05,42,1780,1.973e-05,1.394e-05,0.778
mingling,3,,2.470e-06,40,1781,4.835e-06,3.900e-06,0.633
mirror,1,,6.027e-06,40,1780,9.705e-06,1.012e-05,0.596
missing,1,,5.355e-06,42,1780,4.141e-06,7.861e-06,0.681
missionaries,2,,1.830e-05,39,1780,3.209e-05,1.810e-05,1.011
missions,1,,9.320e-06,40,1781,1.881e-05,1.956e-05,0.476
mississippi,2,proper,2.788e-05,42,1780,4.748e-05,5.530e-05,0.504
missouri,2,proper,1.202e-05,35,1783,2.937e-05,5.615e-05,0.214
mixed,1,,3.406e-05,42,1780,3.418e-05,3.775e-05,0.902
month,1,,1.123e-04,42,1780,8.945e-05,1.078e-04,1.042
month's,1,,0.000e+00,0,,0.000e+00,0.000e+00,
moon,1,,3.895e-05,42,1780,4.279e-05,3.285e-05,1.186
morals,1,,2.024e-05,42,1780,2.184e-05,1.343e-05,1.508
more,5,,1.511e-03,42,1780,1.592e-03,1.424e-03,1.061
morning,3,,1.479e-04,42,1780,1.557e-04,1.560e-04,0.948
most,1,,9.345e-04,42,1780,1.028e-03,8.140e-04,1.148
mouldering,1,,1.694e-06,41,1780,2.377e-06,1.082e-06,1.566
mount,2,,5.032e-05,42,1780,4.041e-05,3.395e-05,1.482
mountains,1,proper,7.416e-05,42,1780,7.872e-05,6.858e-05,1.081
mounted,3,,1.433e-05,42,1780,1.724e-05,2.621e-05,0.547
mr,3,proper,3.645e-04,42,1780,1.174e-04,8.993e-05,4.054
murmuring,1,,3.238e-06,39,1780,4.123e-06,2.778e-06,1.165
musical,1,,8.182e-06,41,1780,1.263e-05,1.996e-05,0.410
must,1,,7.795e-04,42,1780,8.529e-04,7.580e-04,1.028
my,5,,1.657e-03,42,1780,1.593e-03,1.313e-03,1.263
myself,3,,1.509e-04,42,1780,1.439e-04,1.139e-04,1.325
naked,1,,2.347e-05,42,1780,2.330e-05,1.646e-05,1.425
named,1,,5.648e-05,42,1780,7.019e-05,9.502e-05,0.594
narrate,1,,3.711e-07,31,1785,8.038e-07,8.539e-07,0.435
native,3,,7.153e-05,42,1780,8.560e-05,7.480e-05,0.956
nature,1,,4.212e-04,42,1780,3.913e-04,2.824e-04,1.492
near,3,,2.346e-04,42,1780,2.274e-04,2.453e-04,0.956
nearly,1,,1.230e-04,42,1780,1.674e-04,1.971e-04,0.624
need,1,,8.506e-05,42,1780,9.648e-05,1.165e-04,0.730
neighbourhood,1,,3.294e-05,42,1780,2.138e-05,5.187e-06,6.349
neither,1,,1.663e-04,42,1780,1.617e-04,1.151e-04,1.445
neosho,1,proper,1.027e-08,9,1789,1.859e-07,6.795e-07,0.015
never,2,,4.411e-04,42,1780,5.006e-04,4.487e-04,0.983
new,4,,8.123e-04,42,1780,8.548e-04,1.119e-03,0.726
newly,1,,9.787e-06,42,1780,1.196e-05,1.377e-05,0.711
nigh,1,,9.353e-06,42,1780,1.122e-05,9.275e-06,1.008
night,1,,1.673e-04,42,1780,1.934e-04,2.127e-04,0.787
no,4,,1.857e-03,42,1780,1.937e-03,1.868e-03,0.994
nodded,1,,5.954e-07,33,1780,1.208e-06,2.647e-06,0.225
nomades,1,,1.283e-07,25,1788,1.891e-07,6.158e-08,2.084
none,1,,1.295e-04,42,1780,1.387e-04,1.192e-04,1.086
nor,1,,4.491e-04,42,1780,4.281e-04,3.108e-04,1.445
not,9,,4.901e-03,42,1780,5.305e-03,4.962e-03,0.988
noted,1,,1.694e-05,42,1780,1.496e-05,3.008e-05,0.563
notes,2,,7.968e-05,42,1780,9.945e-05,1.326e-04,0.601
nothing,1,,3.221e-04,42,1780,3.525e-04,2.968e-04,1.085
notorious,1,,8.799e-06,42,1780,8.744e-06,6.361e-06,1.383
now,3,,8.410e-04,42,1780,1.028e-03,9.628e-04,0.873
numerous,1,,9.247e-05,42,1780,1.061e-04,8.659e-05,1.068
o'clock,1,,6.994e-05,42,1780,6.354e-05,6.574e-05,1.064
oaths,1,,1.776e-05,42,1780,1.152e-05,8.691e-06,2.043
obliged,1,,1.287e-04,42,1780,7.889e-05,4.955e-05,2.597
observed,1,,1.536e-04,42,1780,1.306e-04,9.272e-05,1.657
occar,1,,1.933e-08,15,1787,5.530e-09,6.556e-09,2.948
occasional,1,,1.471e-05,42,1780,2.071e-05,2.011e-05,0.732
occasionally,2,,2.974e-05,42,1780,4.429e-05,4.020e-05,0.740
occupations,1,,8.292e-06,42,1780,9.957e-06,8.487e-06,0.977
of,143,,4.033e-02,42,1780,4.079e-02,3.880e-02,1.039
off,4,,2.393e-04,42,1780,2.441e-04,2.567e-04,0.932
offensive,1,,1.368e-05,42,1780,1.427e-05,1.175e-05,1.164
office,1,,2.773e-04,42,1780,2.330e-04,2.813e-04,0.986
official,1,,2.455e-05,42,1780,3.384e-05,5.465e-05,0.449
often,1,,2.407e-04,42,1780,2.610e-04,2.315e-04,1.039
old,1,,2.739e-04,42,1780,3.589e-04,4.784e-04,0.572
on,19,,4.991e-03,42,1780,4.901e-03,4.924e-03,1.014
one,9,,2.068e-03,42,1780,2.279e-03,2.464e-03,0.839
only,1,,9.888e-04,42,1780,1.057e-03,1.054e-03,0.938
open,1,,1.413e-04,42,1780,1.515e-04,1.698e-04,0.832
opportunity,1,,9.435e-05,42,1780,7.952e-05,6.382e-05,1.478
opposite,2,,6.462e-05,42,1780,7.282e-05,7.336e-05,0.881
or,10,,5.234e-03,42,1780,4.524e-03,4.475e-03,1.170
osage,8,proper,9.747e-07,24,1789,1.896e-06,2.690e-06,0.362
osages,1,proper,4.639e-07,22,1789,1.376e-06,5.739e-07,0.808
other,3,,1.630e-03,42,1780,1.531e-03,1.489e-03,1.094
others,3,,3.911e-04,42,1780,3.934e-04,3.124e-04,1.252
our,14,,1.686e-03,42,1780,1.820e-03,1.325e-03,1.272
ourselves,1,,8.369e-05,42,1780,9.169e-05,5.451e-05,1.535
out,3,,8.276e-04,42,1780,8.498e-04,9.664e-04,0.856
outposts,1,,6.669e-07,38,1780,1.023e-06,1.426e-06,0.468
outright,1,,5.181e-07,36,1783,9.957e-07,1.490e-06,0.348
over,4,,4.494e-04,42,1780,5.575e-04,6.519e-04,0.689
overhung,1,,3.326e-07,31,1783,1.022e-06,9.442e-07,0.352
overtake,3,,2.489e-06,40,1780,3.008e-06,2.330e-06,1.068
own,1,,6.672e-04,42,1780,7.467e-04,5.661e-04,1.179
paces,1,,5.450e-06,41,1780,5.021e-06,4.133e-06,1.319
pack,1,,4.857e-06,41,1780,4.878e-06,8.306e-06,0.585
packing,1,,1.927e-06,42,1780,2.699e-06,9.934e-06,0.194
pages,1,,2.406e-05,42,1780,3.950e-05,5.495e-05,0.438
pair,1,,2.051e-05,42,1780,2.264e-05,3.258e-05,0.630
pans,1,,2.217e-06,40,1780,2.223e-06,3.878e-06,0.572
panther,2,,1.274e-06,37,1780,1.451e-06,1.441e-06,0.884
part,6,,8.133e-04,42,1780,7.356e-04,6.350e-04,1.281
partake,1,,1.065e-05,42,1780,1.047e-05,5.016e-06,2.122
participating,1,,2.430e-06,39,1780,1.880e-06,1.828e-06,1.329
particularly,1,,1.414e-04,42,1780,1.173e-04,6.627e-05,2.134
parties,1,,1.197e-04,42,1780,1.324e-04,1.518e-04,0.789
party,7,,1.938e-04,42,1780,2.306e-04,2.345e-04,0.826
pass,1,,1.354e-04,42,1780,1.502e-04,1.424e-04,0.951
passed,2,,2.388e-04,42,1780,2.618e-04,2.608e-04,0.915
past,1,,8.010e-05,42,1780,1.106e-04,1.427e-04,0.562
pawnee,1,proper,2.650e-07,27,1789,1.044e-06,1.584e-06,0.167
pawnees,1,proper,1.340e-07,21,1796,8.592e-07,6.235e-07,0.215
peaceful,1,,9.469e-06,42,1780,1.388e-05,1.269e-05,0.746
penetrated,1,,7.739e-06,42,1780,8.606e-06,7.368e-06,1.050
penknife,1,,3.711e-07,31,1785,5.297e-07,4.950e-07,0.750
pepper,1,,4.176e-06,41,1781,4.707e-06,5.900e-06,0.708
perilous,1,,4.807e-06,41,1780,7.839e-06,5.956e-06,0.807
permanent,2,,4.004e-05,42,1780,4.244e-05,5.193e-05,0.771
perplexity,1,,4.702e-06,42,1780,4.629e-06,3.276e-06,1.435
personage,1,,4.093e-06,38,1781,6.342e-06,4.654e-06,0.879
pervading,1,,1.163e-06,39,1782,3.634e-06,2.799e-06,0.416
picked,1,,4.904e-06,42,1780,6.187e-06,1.064e-05,0.461
piled,1,,1.611e-06,41,1780,3.593e-06,5.564e-06,0.290
place,1,,6.043e-04,42,1780,5.992e-04,5.361e-04,1.127
placed,1,,1.250e-04,42,1780,1.571e-04,1.651e-04,0.757
plains,1,,1.848e-05,42,1780,1.929e-05,1.974e-05,0.936
plan,2,,1.308e-04,42,1780,1.052e-04,9.666e-05,1.354
plans,2,proper,3.017e-05,42,1780,2.581e-05,3.510e-05,0.860
pleasant,1,,2.789e-05,42,1780,3.985e-05,5.073e-05,0.550
plenty,1,,2.061e-05,42,1780,1.453e-05,1.896e-05,1.087
pocket,1,,1.137e-05,42,1780,1.422e-05,2.036e-05,0.558
political,1,,8.732e-05,42,1780,1.169e-04,1.109e-04,0.787
poor,1,,1.621e-04,42,1780,1.808e-04,1.644e-04,0.986
possible,2,,1.465e-04,42,1780,1.408e-04,1.728e-04,0.848
post,1,,1.124e-04,42,1780,8.506e-05,1.041e-04,1.080
powerful,1,,5.930e-05,42,1780,7.242e-05,4.844e-05,1.224
practice,1,,1.199e-04,42,1780,1.275e-04,1.194e-04,1.004
practise,1,,8.123e-06,42,1780,7.753e-06,4.394e-06,1.849
prairie,1,,2.516e-06,30,1783,8.345e-06,1.480e-05,0.170
prairies,5,,9.058e-07,27,1783,4.623e-06,5.538e-06,0.164
pre,1,,3.005e-05,42,1780,2.909e-05,2.390e-05,1.257
preparations,2,,2.304e-05,42,1780,2.055e-05,2.086e-05,1.105
prepared,1,,7.148e-05,42,1780,9.489e-05,9.408e-05,0.760
presented,1,,1.052e-04,42,1780,1.547e-04,1.336e-04,0.787
pressed,1,,2.182e-05,42,1780,2.936e-05,2.675e-05,0.816
presume,1,,2.709e-05,42,1780,2.454e-05,1.648e-05,1.644
pretensions,1,,1.800e-05,42,1780,1.677e-05,7.476e-06,2.408
prevalent,1,,8.094e-06,42,1780,1.010e-05,8.708e-06,0.930
previous,1,,6.355e-05,42,1780,8.124e-05,9.387e-05,0.677
princesses,1,,1.455e-06,36,1785,1.452e-06,1.371e-06,1.061
privilege,1,,3.578e-05,42,1780,4.168e-05,3.556e-05,1.006
proceed,1,,1.205e-04,42,1780,8.590e-05,5.556e-05,2.169
proceeded,1,,7.991e-05,42,1780,7.250e-05,4.553e-05,1.755
profiting,1,,1.462e-06,39,1781,1.355e-06,8.928e-07,1.637
promised,1,,4.647e-05,42,1780,4.657e-05,3.277e-05,1.418
promises,1,,3.235e-05,42,1780,3.299e-05,1.913e-05,1.691
prompt,1,,1.060e-05,42,1780,1.433e-05,1.642e-05,0.646
promptly,1,,3.772e-06,41,1780,1.098e-05,2.080e-05,0.181
prone,3,,5.258e-06,41,1780,5.533e-06,4.217e-06,1.247
prospects,1,,1.608e-05,42,1780,1.827e-05,1.147e-05,1.402
protected,1,,1.532e-05,42,1780,2.034e-05,2.397e-05,0.639
prototype,1,,5.682e-07,30,1782,1.061e-06,1.062e-06,0.535
purlieus,1,,1.704e-07,27,1781,2.927e-07,2.186e-07,0.779
purport,1,,4.997e-06,42,1780,4.682e-06,3.948e-06,1.266
purpose,1,,2.703e-04,42,1780,2.787e-04,2.808e-04,0.963
pursuit,2,,2.585e-05,42,1780,2.922e-05,2.009e-05,1.287
put,2,,2.901e-04,42,1780,2.918e-04,2.798e-04,1.037
putting,1,,2.991e-05,42,1780,3.074e-05,3.330e-05,0.898
quartering,1,,8.703e-07,39,1780,5.809e-07,5.173e-07,1.682
quest,1,,8.553e-06,42,1780,8.884e-06,6.663e-06,1.284
quiet,1,,2.763e-05,42,1780,3.871e-05,4.793e-05,0.576
raised,1,,9.660e-05,42,1780,1.085e-04,9.511e-05,1.016
rambled,1,,4.209e-07,37,1780,5.760e-07,4.032e-07,1.044
rangers,7,,5.900e-06,38,1780,1.808e-06,1.748e-06,3.375
ranging,1,,2.381e-06,39,1780,1.929e-06,5.131e-06,0.464
rank,1,,7.820e-05,42,1780,6.374e-05,4.980e-05,1.570
rapid,1,,2.892e-05,42,1780,4.010e-05,4.615e-05,0.627
rapidly,1,,1.856e-05,42,1780,3.716e-05,5.782e-05,0.321
rather,1,,1.838e-04,42,1780,1.980e-04,1.841e-04,0.998
ravine,1,,1.027e-06,33,1781,3.585e-06,5.019e-06,0.205
ravines,1,,6.129e-07,32,1780,2.319e-06,3.143e-06,0.195
reached,1,,4.207e-05,42,1780,6.222e-05,9.362e-05,0.449
rear,1,,2.256e-05,42,1780,2.412e-05,4.036e-05,0.559
rearguard,1,,1.530e-07,28,1780,1.399e-07,1.640e-07,0.933
recross,1,,1.086e-07,23,1789,3.840e-07,4.212e-07,0.258
red,2,proper,7.988e-05,42,1780,8.768e-05,1.183e-04,0.675
reduction,1,,2.033e-05,42,1780,2.433e-05,2.932e-05,0.693
region,2,,3.338e-05,42,1780,3.838e-05,6.508e-05,0.513
regions,2,,2.926e-05,42,1780,3.001e-05,2.988e-05,0.979
rejoined,1,,2.491e-06,40,1780,5.094e-06,4.683e-06,0.532
relapsed,1,,9.827e-07,39,1780,1.283e-06,1.009e-06,0.974
remain,1,,1.113e-04,42,1780,1.042e-04,9.198e-05,1.210
remained,1,,6.542e-05,42,1780,8.057e-05,8.064e-05,0.811
remarked,1,,2.369e-05,42,1780,3.590e-05,2.833e-05,0.836
rendezvous,1,,7.864e-06,42,1780,4.592e-06,3.669e-06,2.143
repair,2,,3.602e-05,42,1780,2.613e-05,2.738e-05,1.315
reply,1,,4.058e-05,42,1780,5.646e-05,5.464e-05,0.743
resolve,1,,9.842e-05,42,1780,1.764e-05,1.103e-05,8.924
resort,1,,1.544e-05,42,1780,2.246e-05,1.931e-05,0.799
rest,1,,1.569e-04,42,1780,1.645e-04,1.370e-04,1.145
restive,1,,2.715e-07,30,1781,4.804e-07,6.242e-07,0.435
retreat,1,,3.314e-05,42,1780,3.054e-05,2.193e-05,1.511
returned,2,,1.318e-04,42,1780,1.280e-04,1.186e-04,1.112
rider,1,,3.195e-06,41,1780,4.390e-06,5.326e-06,0.600
riding,1,,9.971e-06,42,1780,1.111e-05,1.351e-05,0.738
rifle,1,,3.619e-06,40,1780,5.761e-06,1.112e-05,0.325
riflemen,3,,2.673e-06,37,1780,2.270e-06,1.432e-06,1.866
rifles,2,,1.177e-06,37,1780,2.406e-06,5.326e-06,0.221
rigid,1,,9.631e-06,42,1780,1.170e-05,1.246e-05,0.773
river,5,,2.571e-04,42,1780,2.454e-04,2.981e-04,0.862
rivers,1,,5.241e-05,42,1780,4.910e-05,4.221e-05,1.242
roam,1,,2.464e-06,41,1780,3.182e-06,2.494e-06,0.988
rock,1,,4.465e-05,42,1780,6.262e-05,7.719e-05,0.578
rocks,1,,3.460e-05,42,1780,4.629e-05,4.774e-05,0.725
rocky,1,proper,1.083e-05,42,1780,1.554e-05,1.949e-05,0.556
rode,1,,1.685e-05,42,1780,1.625e-05,1.571e-05,1.073
round,1,,1.103e-04,42,1780,1.220e-04,1.135e-04,0.972
route,1,,2.015e-05,42,1780,3.407e-05,3.952e-05,0.510
ryan,1,proper,8.391e-07,35,1781,1.569e-06,4.670e-06,0.180
saddle,1,,4.022e-06,42,1780,6.334e-06,9.614e-06,0.418
safeguard,1,,1.729e-06,39,1780,2.447e-06,2.694e-06,0.642
safety,1,,6.907e-05,42,1780,6.315e-05,4.497e-05,1.536
said,3,,1.707e-03,42,1780,1.442e-03,1.438e-03,1.186
sat,1,,3.001e-05,42,1780,4.547e-05,5.035e-05,0.596
savage,3,,2.943e-05,42,1780,2.895e-05,2.293e-05,1.283
savages,1,,1.707e-05,42,1780,1.381e-05,1.034e-05,1.651
scanty,1,,7.154e-06,41,1780,8.947e-06,8.120e-06,0.881
scarce,1,,2.828e-05,42,1780,2.199e-05,1.588e-05,1.781
scattered,1,,1.917e-05,42,1780,2.801e-05,2.648e-05,0.724
scene,2,,5.639e-05,42,1780,7.476e-05,5.364e-05,1.051
scenery,1,,5.293e-06,37,1783,1.392e-05,1.220e-05,0.434
scheme,2,,3.105e-05,42,1780,2.923e-05,2.527e-05,1.229
scouring,1,,8.424e-07,38,1780,1.014e-06,1.527e-06,0.552
scrambling,1,,2.822e-07,34,1780,6.116e-07,6.267e-07,0.450
search,1,,2.846e-05,42,1780,3.255e-05,2.887e-05,0.986
season,1,,6.348e-05,42,1780,7.752e-05,8.303e-05,0.765
seated,1,,2.052e-05,42,1780,2.613e-05,2.057e-05,0.998
see,2,,7.442e-04,42,1780,5.977e-04,6.515e-04,1.142
seeker,1,proper,4.443e-07,33,1780,5.597e-07,1.204e-06,0.369
seemed,1,,9.735e-05,42,1780,1.361e-04,1.349e-04,0.721
seen,1,,1.844e-04,42,1780,2.556e-04,2.571e-04,0.717
