word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
within,2,,4.025e-04,42,1780,3.691e-04,3.652e-04,1.102
without,3,,8.157e-04,42,1780,8.157e-04,6.800e-04,1.199
woman,1,,9.016e-05,42,1780,1.068e-04,1.374e-04,0.656
women,1,,8.342e-05,42,1780,7.828e-05,1.158e-04,0.720
work,1,,2.958e-04,42,1780,3.881e-04,6.015e-04,0.492
worn,2,,1.611e-05,42,1780,2.256e-05,2.761e-05,0.583
worse,1,,3.070e-05,42,1780,3.712e-05,3.568e-05,0.860
worst,1,,1.983e-05,42,1780,2.363e-05,2.145e-05,0.924
would,5,,1.524e-03,42,1780,1.769e-03,1.556e-03,0.979
wound,1,,3.424e-05,42,1780,3.038e-05,3.352e-05,1.021
wounded,1,,4.838e-05,42,1780,3.865e-05,4.434e-05,1.091
year,3,,4.821e-04,42,1780,4.623e-04,6.147e-04,0.784
years,2,,4.826e-04,42,1780,5.573e-04,6.955e-04,0.694
yet,1,,5.417e-04,42,1780,5.859e-04,4.410e-04,1.228
