word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
his,4,,5.896e-03,42,1780,6.095e-03,4.758e-03,1.239
ho,1,,1.387e-05,42,1780,1.321e-05,3.105e-05,0.447
honor,2,,9.031e-05,42,1780,9.281e-05,1.061e-04,0.851
hope,1,,1.986e-04,42,1780,2.165e-04,1.538e-04,1.291
horses,1,,6.251e-05,42,1780,6.423e-05,6.990e-05,0.894
house,2,,6.163e-04,42,1780,6.520e-04,5.995e-04,1.028
how,1,,4.657e-04,42,1780,5.503e-04,5.062e-04,0.920
however,3,,4.122e-04,42,1780,4.490e-04,3.639e-04,1.133
hundred,4,,4.128e-04,42,1780,3.439e-04,3.716e-04,1.111
hunt,1,,1.334e-05,42,1780,1.647e-05,2.117e-05,0.630
hunting,3,,1.314e-05,42,1780,1.344e-05,1.514e-05,0.868
i,34,,4.797e-03,42,1780,4.436e-03,4.555e-03,1.053
idea,2,,1.080e-04,42,1780,1.062e-04,1.130e-04,0.956
ideas,1,,7.334e-05,42,1780,5.317e-05,4.917e-05,1.492
idle,1,,2.216e-05,42,1780,2.448e-05,1.885e-05,1.175
if,10,,1.844e-03,42,1780,1.885e-03,1.709e-03,1.079
immense,1,,3.434e-05,42,1780,4.676e-05,3.831e-05,0.896
imperative,1,,1.736e-06,33,1780,5.332e-06,7.188e-06,0.241
importance,2,,1.018e-04,42,1780,1.114e-04,9.592e-05,1.062
impose,1,,1.341e-05,42,1780,1.274e-05,1.016e-05,1.320
impress,1,,1.019e-05,42,1780,1.139e-05,9.529e-06,1.070
improper,1,,3.081e-05,42,1780,2.091e-05,1.313e-05,2.347
