draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
75,206.1,-56.7,5.55,20.0,16.0,14.7,18.5,N-S,17.2,36.7,13.1,18.8,189.3,16.2,79.7,12.9,18.6,0,,1,17.58,-0.95
76,189.1,-60.5,5.72,16.0,20.0,14.7,17.8,N-S,21.6,37.9,13.7,18.4,185.0,16.3,79.0,12.5,18.6,1,0.0,1,0.0,-17.77
77,206.6,-50.8,5.64,20.0,16.0,15.6,18.7,E-W,17.8,37.9,13.1,16.6,184.0,17.5,66.6,11.1,16.9,1,0.0,1,17.34,-1.38
78,187.4,-56.1,5.4,16.0,20.0,12.9,17.0,E-W,18.6,38.9,13.3,16.8,188.1,18.9,75.5,11.1,20.5,1,4.22,1,4.22,-12.82
79,205.7,-59.3,5.46,16.0,20.0,15.2,19.8,E-W,18.0,38.8,13.6,18.9,186.5,17.1,65.8,11.8,19.6,1,0.78,1,0.94,-18.85
80,204.5,-57.2,5.6,20.0,16.0,14.3,18.2,E-W,16.8,35.8,12.8,16.0,187.8,18.8,62.1,13.3,19.4,1,0.16,1,0.23,-17.96
81,184.7,-59.3,5.07,20.0,16.0,13.0,16.4,E-W,19.0,39.7,12.6,18.5,185.4,18.3,62.2,12.4,20.1,1,0.16,1,0.0,-16.42
82,207.2,-51.5,5.09,16.0,20.0,15.1,18.4,N-S,20.5,39.7,13.6,19.3,189.3,19.9,75.0,11.9,18.4,1,1.41,1,1.41,-16.99
83,186.2,-50.3,5.24,16.0,20.0,14.3,18.1,N-S,19.0,35.3,14.3,18.7,187.7,18.7,61.6,11.9,20.3,1,2.66,1,2.81,-15.3
84,203.3,-57.0,5.66,16.0,20.0,13.2,16.9,E-W,18.2,39.6,13.9,16.3,188.2,16.5,69.0,12.4,18.2,1,4.22,1,4.22,-12.7
85,196.4,-55.1,5.72,16.0,20.0,14.3,17.4,N-S,20.0,39.9,14.3,18.6,188.3,19.9,79.3,13.5,20.7,1,0.78,1,0.94,-16.47
86,196.2,-59.1,5.05,20.0,16.0,12.6,15.9,E-W,20.9,35.5,13.6,18.5,186.4,18.3,62.9,11.5,20.1,1,3.59,1,3.75,-12.14
87,183.7,-55.2,5.04,16.0,20.0,12.1,17.0,N-S,18.3,38.5,13.1,18.1,188.0,17.9,79.1,11.9,17.9,1,2.81,1,2.58,-14.44
88,204.4,-51.7,5.73,16.0,20.0,15.6,19.9,E-W,18.3,39.3,13.8,16.5,186.8,17.7,69.0,12.7,19.7,1,0.0,1,6.8,-13.1
89,206.8,-55.1,5.78,20.0,16.0,11.7,14.7,N-S,19.9,37.2,12.7,16.8,185.5,16.7,77.2,12.1,20.2,1,0.62,1,0.7,-14.04
90,189.4,-52.9,5.37,20.0,16.0,13.2,17.0,E-W,16.3,37.8,12.6,17.0,184.2,18.6,78.1,13.4,21.0,1,2.97,1,2.81,-14.21
91,185.0,-58.5,5.34,16.0,20.0,11.3,16.0,E-W,16.7,38.3,13.0,17.0,185.7,16.1,78.2,14.1,20.3,1,2.19,1,1.88,-14.11
92,204.8,-60.3,5.8,20.0,16.0,13.0,16.4,N-S,18.9,39.4,13.4,17.8,185.7,16.9,70.3,10.8,20.2,1,4.06,1,4.22,-12.21
93,198.9,-60.3,5.45,16.0,20.0,13.7,18.5,N-S,17.3,37.3,12.5,17.2,184.4,18.4,79.8,11.1,17.6,1,2.81,1,2.81,-15.66
94,187.2,-51.4,5.46,16.0,20.0,10.6,15.6,N-S,16.0,38.6,13.9,18.3,187.5,17.3,69.5,13.7,18.0,1,2.97,1,2.58,-13.01
95,190.5,-56.7,5.49,16.0,20.0,13.2,16.7,N-S,17.0,38.0,13.9,17.7,188.6,16.4,71.8,13.2,20.2,1,7.34,1,7.73,-8.93
96,205.5,-60.5,5.34,16.0,20.0,11.7,16.1,N-S,18.5,37.1,12.3,17.6,186.2,19.7,63.0,11.3,20.2,1,3.28,1,6.33,-9.76
97,195.3,-60.8,5.35,20.0,16.0,14.0,18.2,E-W,22.0,39.7,14.7,18.4,187.4,17.1,71.9,13.7,19.1,1,2.34,1,2.11,-16.12
98,192.5,-56.2,5.04,20.0,16.0,10.1,14.1,E-W,20.9,38.0,13.7,18.3,185.3,17.1,67.7,13.5,18.9,1,3.59,1,3.52,-10.55
99,203.8,-59.7,5.68,20.0,16.0,14.1,17.6,E-W,21.4,39.0,13.5,17.2,189.0,18.9,71.4,12.0,18.9,1,4.38,1,4.45,-13.16
100,199.5,-58.3,5.21,20.0,16.0,9.8,14.1,N-S,16.5,36.5,13.0,16.3,189.3,18.4,79.5,12.3,17.6,1,2.97,1,3.05,-11.08
101,193.2,-59.6,5.75,16.0,20.0,14.7,18.1,E-W,20.5,38.7,13.7,17.2,185.0,18.2,62.6,10.8,18.1,1,0.31,1,0.0,-18.08
102,191.1,-58.6,5.05,20.0,16.0,14.2,18.0,N-S,16.2,38.6,13.1,18.2,185.5,18.8,62.0,13.1,17.9,1,2.5,1,4.45,-13.59
103,188.8,-57.9,5.2,16.0,20.0,12.7,17.7,N-S,21.9,37.0,13.6,16.7,186.5,16.2,80.0,11.3,18.0,1,3.44,1,3.28,-14.37
104,190.5,-50.1,5.17,16.0,20.0,9.9,14.7,N-S,20.0,39.3,13.1,16.6,187.9,18.3,65.6,13.0,20.4,1,2.97,1,2.81,-11.9
105,201.4,-60.3,5.7,16.0,20.0,11.8,15.7,N-S,16.8,38.1,13.2,17.8,185.2,16.2,64.1,13.3,17.4,1,0.94,1,0.94,-14.74
106,198.8,-60.2,5.21,20.0,16.0,12.0,16.1,E-W,18.2,38.7,14.7,18.5,188.0,16.8,65.5,12.7,18.5,1,4.84,1,4.92,-11.14
107,186.4,-55.9,5.32,20.0,16.0,9.4,14.0,N-S,18.5,36.8,13.6,17.4,185.6,19.8,68.3,12.2,21.0,1,1.09,1,1.17,-12.87
108,200.5,-56.7,5.35,16.0,20.0,10.3,14.1,E-W,17.7,38.6,13.5,17.6,186.3,16.3,60.6,13.6,21.4,1,5.0,1,5.16,-8.95
109,193.2,-60.9,5.52,20.0,16.0,9.4,14.1,N-S,21.9,38.3,12.3,16.3,184.9,18.7,74.2,11.7,17.9,1,7.03,1,7.27,-6.86
110,192.0,-52.8,5.14,16.0,20.0,14.0,17.4,E-W,18.2,38.2,14.5,18.6,187.4,17.3,77.7,11.8,20.2,1,4.06,1,3.98,-13.37
111,201.1,-60.4,5.27,16.0,20.0,12.3,15.7,E-W,21.4,39.8,13.7,16.9,187.6,18.2,72.6,12.4,19.3,1,5.16,1,5.16,-10.57
112,191.4,-52.5,5.18,16.0,20.0,11.4,15.7,N-S,20.8,37.1,13.1,18.1,186.7,18.9,64.8,12.5,21.9,1,2.66,1,2.34,-13.4
113,198.8,-56.2,5.42,16.0,20.0,14.0,18.2,E-W,22.0,38.0,14.0,16.6,185.2,19.6,63.7,11.2,20.6,1,5.62,1,5.62,-12.6
114,197.2,-54.9,5.64,20.0,16.0,12.6,16.0,N-S,19.3,38.7,14.6,18.3,184.2,19.7,68.7,11.7,19.7,1,0.94,1,0.94,-15.03
115,197.4,-50.7,5.16,16.0,20.0,12.2,17.1,E-W,18.7,38.2,14.2,16.3,185.8,19.6,77.0,11.5,20.0,1,0.16,1,0.23,-16.9
116,207.5,-50.2,5.03,20.0,16.0,12.2,16.6,N-S,16.0,39.1,13.0,17.9,185.5,19.1,71.2,12.2,19.6,0,,0,17.58,0.98
117,199.9,-60.0,5.75,20.0,16.0,14.8,19.1,N-S,17.4,37.1,13.3,18.8,183.9,17.0,70.1,12.4,21.6,1,2.19,1,2.34,-16.8
118,198.3,-60.1,5.03,16.0,20.0,13.0,16.2,N-S,19.6,36.4,12.7,16.9,186.7,17.7,62.3,12.6,19.1,1,3.59,1,3.75,-12.49
119,185.5,-53.1,5.37,16.0,20.0,12.3,17.0,N-S,19.8,37.8,14.6,17.9,188.0,17.2,66.0,12.0,19.1,1,2.5,1,2.34,-14.7
120,199.2,-60.9,5.66,16.0,20.0,13.2,17.8,E-W,21.2,40.1,12.4,17.0,188.9,19.7,75.8,12.0,19.4,1,2.34,1,1.88,-15.96
121,206.4,-50.5,5.44,16.0,20.0,12.0,16.4,E-W,21.0,38.7,13.0,16.6,187.7,18.3,72.8,11.9,19.0,1,6.88,1,6.8,-9.56
122,203.7,-56.5,5.03,16.0,20.0,10.7,15.3,E-W,16.0,36.7,13.0,18.2,183.5,16.5,66.4,13.6,20.5,1,2.03,1,2.11,-13.15
123,185.8,-60.7,5.19,20.0,16.0,10.9,14.5,E-W,21.7,37.9,14.3,17.3,187.3,16.8,65.8,12.5,21.2,1,1.09,1,0.47,-14.02
124,193.9,-52.5,5.29,16.0,20.0,14.4,18.1,N-S,18.6,38.4,14.3,19.0,185.4,17.3,79.5,10.7,17.6,1,3.12,1,2.81,-15.31
125,189.2,-59.2,5.2,20.0,16.0,15.4,18.8,N-S,16.2,38.7,13.6,17.9,186.7,18.5,74.3,12.7,17.2,1,6.88,1,7.27,-11.55
126,203.8,-60.1,5.03,20.0,16.0,16.2,19.3,N-S,16.2,38.8,14.1,18.2,186.0,19.4,77.2,14.1,21.4,1,2.97,1,3.05,-16.26
127,195.1,-57.3,5.3,20.0,16.0,12.3,17.0,N-S,18.3,38.5,13.9,18.1,189.3,19.9,61.8,12.0,17.5,1,2.03,1,1.64,-15.36
128,183.7,-55.7,5.29,16.0,20.0,13.3,17.7,E-W,17.0,39.8,14.0,18.8,184.4,18.4,68.4,12.8,20.1,1,5.94,1,6.09,-11.61
129,205.5,-60.6,5.49,16.0,20.0,13.8,17.0,E-W,19.2,37.3,14.0,19.2,188.2,16.6,66.8,13.3,21.2,1,2.5,1,2.58,-14.46
130,206.7,-53.6,5.4,20.0,16.0,12.3,17.1,E-W,19.6,37.3,14.1,17.2,185.0,16.7,76.5,12.6,20.4,0,,0,19.22,2.12
131,187.7,-55.4,5.12,16.0,20.0,15.5,20.0,N-S,19.9,39.1,12.8,15.9,186.9,17.9,72.1,12.9,20.2,1,2.5,1,2.11,-17.86
132,201.2,-55.7,5.68,16.0,20.0,9.3,14.1,E-W,21.7,37.0,13.8,16.7,183.7,17.2,68.0,12.3,17.2,1,2.81,1,2.81,-11.29
