draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
285,148.0,-59.4,3.38,16.0,20.0,14.6,18.6,E-W,18.6,39.7,13.1,16.7,184.5,19.7,61.0,12.8,18.3,0,,0,22.97,4.37
286,148.1,-53.3,3.53,16.0,20.0,11.5,14.8,E-W,19.5,39.7,13.2,19.0,185.4,17.9,73.6,13.2,18.7,0,,0,26.02,11.24
287,134.7,-58.1,2.67,20.0,16.0,15.1,18.2,E-W,21.2,36.6,13.8,18.4,189.1,16.5,68.0,12.5,20.1,0,,0,24.38,6.19
288,148.9,-54.1,3.13,20.0,16.0,13.9,18.9,E-W,16.1,37.2,12.7,18.9,189.0,18.9,76.5,12.7,17.9,1,6.56,1,6.56,-12.33
289,140.1,-56.6,2.77,16.0,20.0,14.6,18.0,N-S,16.6,35.8,12.6,16.0,184.3,17.8,72.2,12.3,18.7,0,,0,27.19,9.23
290,139.3,-59.0,2.83,16.0,20.0,14.5,18.1,N-S,21.0,39.9,12.7,16.2,187.0,16.3,63.6,11.7,16.6,0,,0,24.61,6.5
291,137.5,-51.8,3.03,20.0,16.0,13.5,17.2,N-S,17.2,39.8,13.1,16.9,185.2,17.4,77.6,13.5,18.9,0,,0,26.72,9.56
292,155.7,-54.5,3.8,16.0,20.0,10.6,14.5,N-S,16.1,37.1,14.0,16.1,186.6,19.3,60.6,12.7,17.8,1,3.12,1,3.05,-11.41
293,146.7,-54.4,3.57,16.0,20.0,14.8,18.9,E-W,21.8,35.5,14.8,17.7,188.1,17.8,80.0,13.4,22.4,0,,0,29.3,10.42
294,151.1,-55.1,2.69,20.0,16.0,16.2,19.9,E-W,18.9,36.3,14.3,17.9,186.8,19.1,78.9,14.1,19.3,1,5.94,1,6.09,-13.76
295,154.7,-56.3,2.59,16.0,20.0,11.6,15.3,E-W,21.3,37.1,13.8,16.8,188.7,16.4,78.8,11.6,17.1,1,6.09,1,6.09,-9.19
296,137.3,-60.6,3.69,20.0,16.0,12.7,17.5,N-S,16.3,37.0,13.6,17.2,185.4,17.6,67.0,12.3,21.0,1,4.38,1,4.45,-13.03
297,135.2,-53.2,3.71,20.0,16.0,13.7,17.1,E-W,21.2,40.9,13.2,16.0,184.7,18.6,62.3,13.3,18.1,1,2.34,1,2.34,-14.75
