draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
237,163.3,-60.0,2.59,20.0,16.0,13.5,18.5,E-W,21.1,39.2,12.9,17.6,186.9,19.1,78.3,12.7,21.7,1,3.75,1,3.75,-14.71
238,177.1,-61.0,2.72,20.0,16.0,15.2,19.5,E-W,16.2,40.5,13.8,18.3,187.9,19.9,60.4,13.1,21.2,1,9.06,1,10.08,-9.43
239,164.9,-54.9,2.69,16.0,20.0,15.5,19.7,N-S,20.9,37.0,13.2,18.6,184.9,18.2,63.1,14.0,21.4,1,4.06,1,4.22,-15.47
240,165.9,-58.8,3.48,16.0,20.0,12.5,16.9,N-S,19.4,38.6,13.8,18.4,186.1,19.0,72.9,13.8,21.8,1,3.12,1,4.22,-12.72
241,164.1,-57.8,3.47,20.0,16.0,10.7,14.9,E-W,20.1,37.7,14.2,18.1,187.0,16.2,63.8,11.1,18.1,1,2.66,1,2.81,-12.09
242,163.0,-50.8,2.96,16.0,20.0,11.2,14.9,E-W,16.9,38.8,14.5,19.1,188.3,16.7,64.0,13.8,20.0,1,6.88,1,7.03,-7.84
243,179.3,-57.5,2.74,20.0,16.0,15.5,19.3,N-S,18.0,38.3,12.5,17.1,183.7,16.4,71.6,12.7,19.7,1,6.41,1,6.8,-12.49
244,175.8,-58.8,3.46,20.0,16.0,15.3,18.7,N-S,19.9,35.3,13.4,18.0,185.6,16.1,74.3,11.8,21.4,1,6.88,1,7.5,-11.18
245,172.4,-54.4,3.04,20.0,16.0,9.9,14.3,E-W,17.9,38.5,14.3,17.6,184.7,18.7,71.6,13.4,18.9,1,3.91,1,3.98,-10.33
246,175.7,-60.5,3.52,20.0,16.0,15.4,19.5,E-W,17.8,38.4,13.1,19.1,186.7,16.9,63.6,13.5,21.6,1,2.66,1,2.58,-16.88
247,166.6,-58.4,2.65,16.0,20.0,14.6,18.7,N-S,20.1,38.1,13.5,17.5,185.3,20.0,72.9,11.8,17.3,1,6.56,1,6.56,-12.09
248,176.7,-56.4,2.86,20.0,16.0,14.3,17.3,N-S,16.5,36.0,12.6,18.6,186.2,17.6,68.3,12.2,20.8,1,8.59,1,9.61,-7.7
249,167.6,-56.8,3.79,20.0,16.0,12.2,16.9,N-S,17.6,36.3,13.4,18.3,186.0,18.8,76.0,11.6,20.0,1,2.81,1,2.81,-14.12
250,178.8,-56.5,3.71,16.0,20.0,12.1,15.3,E-W,21.9,36.9,12.2,17.6,186.7,19.9,74.7,11.4,17.9,1,2.66,1,2.58,-12.71
251,162.9,-52.4,2.96,20.0,16.0,16.0,19.3,N-S,21.2,37.0,14.0,16.7,188.4,18.7,70.5,14.3,18.8,1,5.16,1,5.39,-13.86
252,183.3,-54.2,3.31,16.0,20.0,11.4,15.4,N-S,18.3,37.0,13.8,16.8,184.4,18.4,68.2,12.7,18.2,1,5.31,1,5.39,-10.0
253,177.9,-56.8,3.25,20.0,16.0,14.3,18.9,E-W,19.3,38.4,12.8,17.3,187.6,16.5,67.7,13.5,21.5,1,4.53,1,4.69,-14.2
254,176.6,-51.0,3.47,20.0,16.0,14.4,17.5,E-W,17.9,38.0,14.2,17.9,185.3,16.8,62.6,12.2,19.2,1,7.34,1,7.97,-9.55
255,176.9,-51.9,3.02,16.0,20.0,13.3,18.1,N-S,16.4,37.4,13.2,17.7,183.9,20.0,64.4,12.2,19.8,1,4.84,1,4.92,-13.18
256,181.1,-53.0,2.53,20.0,16.0,13.5,16.8,N-S,18.2,36.9,13.2,15.7,187.7,18.9,77.7,12.8,19.1,1,8.44,1,8.44,-8.37
257,175.6,-58.7,3.27,16.0,20.0,14.2,17.5,N-S,16.2,37.3,13.7,18.1,184.4,18.3,76.0,12.0,21.0,1,5.47,1,5.62,-11.89
258,178.6,-57.1,2.74,20.0,16.0,9.7,14.3,N-S,21.7,41.1,13.8,18.8,188.1,18.9,64.1,13.6,20.1,1,5.31,1,5.62,-8.64
259,164.6,-56.2,2.55,16.0,20.0,16.4,19.8,E-W,18.4,39.8,14.1,16.7,186.2,16.6,60.8,12.9,19.3,1,12.03,1,12.19,-7.65
260,176.7,-54.8,2.79,16.0,20.0,15.1,20.0,E-W,17.1,38.6,14.3,18.6,187.1,19.9,71.9,10.8,17.8,1,5.0,1,5.16,-14.84
261,170.9,-55.1,2.64,20.0,16.0,12.8,16.1,E-W,17.6,39.7,14.3,17.8,184.9,17.6,67.6,11.2,18.4,1,3.75,1,3.75,-12.37
262,174.9,-50.5,2.75,20.0,16.0,10.8,15.2,E-W,19.3,38.5,13.1,17.3,189.4,17.9,70.3,11.5,19.9,1,7.66,1,8.67,-6.54
263,159.6,-59.8,2.56,16.0,20.0,15.0,18.7,N-S,17.3,39.0,12.9,17.4,187.1,19.4,75.9,14.1,20.9,1,6.72,1,6.8,-11.86
264,161.0,-55.9,2.96,20.0,16.0,14.0,17.4,E-W,18.1,39.4,14.0,17.4,188.2,16.6,76.7,13.9,21.2,1,5.94,1,6.09,-11.34
265,167.9,-50.7,3.18,20.0,16.0,11.8,16.3,N-S,16.3,37.2,13.4,18.9,185.9,19.4,66.7,12.4,19.2,1,5.78,1,5.86,-10.44
266,159.5,-54.2,2.7,20.0,16.0,12.4,16.8,N-S,17.3,40.1,13.0,17.3,185.6,17.5,77.2,11.1,20.2,1,4.53,1,4.45,-12.34
267,172.8,-58.9,2.85,16.0,20.0,12.8,17.0,E-W,21.2,39.7,13.1,16.2,183.5,18.5,72.9,12.6,17.2,1,8.28,1,8.44,-8.56
268,183.4,-50.6,3.27,16.0,20.0,13.7,18.4,N-S,19.8,36.4,13.3,17.3,185.2,17.2,70.0,13.1,19.7,1,6.25,1,6.33,-12.04
269,173.0,-51.3,3.77,20.0,16.0,14.5,17.8,N-S,19.8,37.9,14.6,16.5,188.5,18.0,67.4,12.6,18.8,1,5.0,1,5.16,-12.61
270,166.6,-54.6,2.88,20.0,16.0,11.2,14.3,E-W,16.3,38.9,13.4,17.2,188.6,16.6,68.2,12.1,21.4,1,4.69,1,4.69,-9.6
271,164.5,-50.8,3.4,16.0,20.0,12.7,17.5,N-S,17.8,38.4,13.6,18.2,188.6,18.9,75.4,12.0,19.9,1,2.81,1,2.81,-14.65
272,165.9,-52.5,3.51,16.0,20.0,12.2,16.8,N-S,16.1,38.8,14.1,16.9,188.3,18.9,73.9,14.0,20.1,1,5.16,1,5.16,-11.68
273,174.3,-59.8,2.82,20.0,16.0,16.8,19.9,N-S,19.6,37.6,13.3,15.5,184.7,18.7,64.6,11.9,21.3,1,5.94,1,6.56,-13.36
274,175.4,-54.6,3.59,20.0,16.0,16.6,19.8,N-S,20.6,37.6,13.5,16.7,185.8,18.8,75.6,12.9,18.5,1,3.59,1,3.52,-16.3
275,167.2,-58.3,3.42,16.0,20.0,11.3,15.6,E-W,16.3,39.4,13.7,16.4,184.7,18.4,61.0,12.7,20.3,1,5.47,1,5.62,-9.98
276,178.9,-56.5,2.61,20.0,16.0,14.5,18.4,N-S,16.2,37.3,13.7,18.6,184.9,19.7,61.8,11.3,19.7,1,5.16,1,5.39,-13.0
277,183.0,-58.1,3.57,16.0,20.0,9.6,14.4,N-S,21.5,38.9,12.6,17.7,187.5,16.3,77.9,11.7,19.3,1,5.78,1,6.09,-8.26
278,167.8,-60.3,3.57,16.0,20.0,10.2,14.7,N-S,19.3,38.7,14.1,18.4,185.2,17.6,73.7,12.5,21.2,1,3.44,1,3.52,-11.21
279,179.7,-58.6,3.67,20.0,16.0,16.1,19.2,N-S,16.2,38.1,13.0,17.8,188.7,18.1,68.5,12.8,20.2,1,6.72,1,6.8,-12.4
280,176.3,-56.7,2.96,16.0,20.0,15.3,19.3,E-W,16.5,39.6,13.0,17.1,187.7,16.2,70.9,13.7,19.7,1,5.47,1,5.62,-13.68
281,165.7,-52.8,3.14,16.0,20.0,15.6,19.3,N-S,21.8,37.7,14.6,19.1,189.1,18.5,65.3,13.7,20.5,1,5.31,1,5.39,-13.88
282,177.9,-60.5,3.26,20.0,16.0,12.5,15.8,E-W,19.9,37.6,13.6,17.3,189.1,19.0,62.1,12.3,20.9,1,6.09,1,6.56,-9.26
283,163.9,-58.6,3.54,16.0,20.0,11.5,16.1,E-W,18.4,37.4,13.4,18.0,185.1,17.9,61.8,13.4,18.9,1,3.75,1,3.75,-12.37
284,174.2,-51.2,3.71,16.0,20.0,10.2,14.7,E-W,18.2,35.2,14.1,17.1,187.7,17.5,62.5,13.7,19.4,1,5.78,1,5.86,-8.8
285,160.3,-51.4,2.96,20.0,16.0,14.9,18.6,E-W,20.2,39.6,14.4,17.5,187.2,18.9,78.1,11.8,21.1,1,7.19,1,7.27,-11.35
286,162.4,-61.0,3.25,16.0,20.0,13.4,16.9,E-W,17.0,38.0,13.6,18.4,186.1,16.8,66.0,12.0,20.1,1,2.81,1,2.81,-14.07
287,167.9,-57.7,3.1,16.0,20.0,10.7,15.5,N-S,17.3,36.3,13.3,18.6,184.2,16.7,77.5,14.0,20.5,1,7.81,1,3.52,-12.0
288,175.2,-52.5,3.26,20.0,16.0,14.6,18.4,N-S,21.9,37.9,14.2,17.7,189.0,18.4,75.6,13.6,19.2,1,4.53,1,4.69,-13.75
289,183.4,-59.9,3.44,16.0,20.0,12.2,16.5,E-W,16.6,37.6,13.4,18.6,184.2,18.5,60.5,12.7,21.5,1,5.47,1,5.62,-10.83
290,169.6,-53.3,2.75,20.0,16.0,12.0,16.7,N-S,17.3,39.9,13.1,17.9,187.0,17.3,72.8,13.1,17.6,1,5.94,1,6.09,-10.56
291,170.1,-56.6,2.56,16.0,20.0,11.1,14.2,E-W,20.2,39.5,13.8,16.8,188.0,19.5,67.2,11.1,18.7,1,9.06,1,9.14,-5.06
292,178.8,-61.0,2.96,16.0,20.0,14.5,18.6,E-W,16.6,38.4,12.9,17.8,188.6,16.2,75.9,11.4,17.1,1,4.22,1,4.22,-14.36
293,162.9,-56.9,2.71,16.0,20.0,15.5,19.3,E-W,20.9,37.1,13.2,18.5,188.4,16.7,69.7,12.0,18.4,1,3.59,1,3.75,-15.54
294,173.6,-52.5,3.16,20.0,16.0,15.1,19.1,N-S,19.1,39.7,13.8,17.0,187.9,18.6,71.1,11.8,17.3,1,5.31,1,5.39,-13.75
295,174.6,-54.3,2.95,16.0,20.0,14.2,18.3,N-S,20.7,37.8,13.2,17.5,188.6,16.2,68.7,13.3,20.3,1,4.69,1,4.69,-13.65
296,171.0,-50.9,3.58,20.0,16.0,13.6,17.0,N-S,17.2,39.8,13.4,17.4,187.1,17.9,67.4,13.3,21.5,1,2.97,1,3.05,-14.0
297,161.8,-52.8,2.95,16.0,20.0,16.0,19.8,N-S,17.9,36.5,12.6,16.6,188.0,17.2,80.0,11.1,17.1,1,6.41,1,6.33,-13.51
298,166.6,-58.2,3.24,20.0,16.0,12.5,16.3,N-S,20.8,36.8,12.4,18.3,187.6,17.0,62.2,13.7,21.8,1,3.44,1,3.52,-12.78
299,177.2,-54.4,2.92,20.0,16.0,10.1,14.8,N-S,17.4,36.6,13.7,17.4,185.5,18.8,61.1,12.8,21.4,1,7.66,1,8.44,-6.34
300,163.0,-58.3,3.16,20.0,16.0,15.2,19.8,N-S,21.3,38.7,12.7,16.2,185.4,17.0,62.9,12.4,19.7,1,6.25,1,6.8,-12.96
301,170.3,-56.4,2.64,16.0,20.0,15.0,19.2,E-W,17.7,39.4,12.9,18.6,189.0,16.5,65.3,12.0,19.4,1,6.25,1,6.33,-12.88
302,178.4,-53.6,3.38,20.0,16.0,13.6,17.2,E-W,20.4,38.5,13.8,16.2,187.8,17.4,74.5,10.9,17.5,1,7.66,1,8.44,-8.76
303,166.7,-56.6,3.71,16.0,20.0,12.2,17.1,E-W,18.7,39.9,14.0,17.8,186.9,19.3,78.1,12.6,19.9,1,4.22,1,4.22,-12.9
304,173.0,-56.1,2.7,16.0,20.0,11.9,16.7,E-W,18.3,38.8,14.2,17.4,186.1,18.0,75.0,12.3,19.9,1,4.53,1,4.69,-12.05
305,176.6,-52.5,3.34,16.0,20.0,14.8,18.0,E-W,21.0,36.8,13.3,17.3,184.2,17.1,75.5,12.7,20.0,1,3.91,1,3.98,-13.98
306,183.3,-52.6,3.59,16.0,20.0,11.1,14.2,N-S,16.7,38.7,13.0,17.9,185.3,17.1,75.9,12.1,20.9,1,4.53,1,4.69,-9.48
307,177.7,-57.0,3.33,20.0,16.0,16.4,19.9,E-W,18.0,37.3,13.1,18.7,188.7,19.4,76.4,13.7,19.1,1,4.06,1,4.22,-15.7
308,173.3,-57.9,2.77,20.0,16.0,9.2,14.1,N-S,20.7,38.2,13.5,19.0,184.5,16.5,69.0,13.1,18.8,1,7.34,1,8.2,-5.86
309,168.0,-56.8,3.79,20.0,16.0,14.9,19.7,N-S,16.6,38.5,12.7,16.4,186.7,16.5,73.2,13.4,20.0,1,3.75,1,3.75,-15.93
310,170.7,-56.6,3.71,16.0,20.0,15.4,19.0,N-S,20.6,35.2,13.9,17.1,188.0,19.4,64.7,13.1,18.9,1,3.59,1,3.52,-15.44
311,174.2,-58.0,2.58,16.0,20.0,15.1,19.7,N-S,20.1,40.0,12.7,18.2,186.4,19.5,63.4,13.4,20.9,1,5.47,1,5.62,-14.11
312,160.0,-53.1,3.65,16.0,20.0,10.3,15.0,E-W,18.7,39.9,13.5,17.2,185.3,17.4,73.8,13.0,18.7,1,2.66,1,9.38,-5.58
313,166.7,-57.2,3.14,16.0,20.0,9.4,14.2,N-S,20.4,36.5,12.4,15.7,188.9,19.9,72.8,13.6,20.1,1,4.84,1,4.92,-9.33
314,182.6,-55.6,2.84,20.0,16.0,10.5,14.3,E-W,19.8,39.0,13.5,19.0,188.8,18.8,79.5,11.4,18.1,1,6.09,1,6.33,-7.93
315,173.8,-54.1,3.63,16.0,20.0,12.3,16.0,N-S,16.5,35.7,13.6,16.9,187.3,16.2,67.9,10.9,17.7,1,5.62,1,5.62,-10.34
316,182.3,-53.3,2.79,20.0,16.0,12.5,15.9,E-W,19.9,36.9,13.4,16.5,187.0,19.6,69.7,11.9,18.7,1,7.19,1,7.5,-8.39
317,166.1,-59.8,3.54,16.0,20.0,12.9,16.5,E-W,20.6,36.7,13.5,16.2,188.0,19.1,69.5,11.9,17.7,1,5.78,1,5.86,-10.67
318,160.3,-60.3,3.26,16.0,20.0,16.3,19.5,N-S,19.4,38.2,13.2,16.4,187.2,17.3,61.4,11.8,17.8,1,2.97,1,3.05,-16.48
319,176.3,-55.4,3.41,16.0,20.0,12.0,15.9,N-S,18.2,39.6,13.1,16.4,185.5,18.4,69.5,11.5,20.3,1,5.47,1,5.39,-10.56
320,180.4,-56.0,2.68,16.0,20.0,11.4,15.2,N-S,22.0,35.8,13.9,16.5,187.6,19.2,72.4,12.3,21.2,1,4.06,1,4.22,-10.99
321,182.9,-60.3,3.5,16.0,20.0,11.5,14.9,N-S,18.8,35.9,13.8,16.8,185.1,19.4,60.2,12.4,21.6,1,3.75,1,3.75,-11.19
322,160.5,-55.4,2.54,16.0,20.0,11.5,16.1,N-S,20.9,39.4,12.8,16.6,186.5,16.8,68.6,13.3,19.7,1,7.34,1,8.2,-7.93
323,181.9,-57.3,3.12,20.0,16.0,13.2,17.4,N-S,20.6,36.0,14.4,18.1,184.5,19.4,68.6,12.7,19.1,1,3.44,1,3.52,-13.88
324,173.0,-55.0,3.0,20.0,16.0,12.8,16.4,N-S,19.6,37.6,12.9,18.7,187.5,17.7,71.5,11.5,18.6,1,6.25,1,7.03,-9.34
325,158.5,-55.6,2.8,16.0,20.0,13.6,17.8,E-W,19.0,36.2,14.6,16.4,184.3,19.0,72.4,13.1,19.3,1,4.06,1,3.98,-13.81
326,181.0,-52.1,3.04,20.0,16.0,14.7,19.4,N-S,20.9,35.6,14.5,19.3,184.6,16.6,64.0,13.3,19.3,1,5.31,1,5.62,-13.75
327,182.4,-56.2,3.22,20.0,16.0,16.1,19.9,N-S,21.2,39.0,14.2,16.8,189.1,16.7,76.9,12.1,18.3,1,8.59,1,8.67,-11.24
328,177.2,-52.2,2.68,20.0,16.0,11.7,16.1,N-S,19.9,38.2,13.0,16.1,186.5,18.9,63.4,12.5,19.7,1,6.41,1,6.56,-9.51
329,163.9,-52.4,3.75,16.0,20.0,10.0,14.5,N-S,19.6,39.6,13.8,16.5,188.9,19.2,69.1,12.4,21.2,1,4.53,1,4.45,-10.06
330,178.1,-60.4,3.03,16.0,20.0,11.9,14.9,N-S,16.6,37.9,12.8,17.1,187.9,18.0,65.5,12.6,18.3,1,3.59,1,3.52,-11.42
331,170.4,-51.7,3.13,16.0,20.0,13.3,17.3,E-W,16.7,38.9,14.8,17.9,184.7,17.0,62.0,11.1,17.6,1,5.47,1,5.62,-11.68
332,180.9,-50.0,3.63,20.0,16.0,12.4,15.8,E-W,18.7,37.4,12.7,16.9,184.9,17.8,77.1,12.5,18.5,1,8.12,1,8.2,-7.6
333,183.4,-59.6,2.9,20.0,16.0,15.1,18.2,N-S,17.4,40.8,12.5,17.0,188.4,16.3,69.3,12.8,20.6,1,4.53,1,4.69,-13.5
334,174.2,-59.6,3.62,20.0,16.0,11.9,15.0,N-S,21.7,35.9,13.8,17.6,187.0,17.0,75.4,11.1,18.5,1,3.75,1,3.75,-11.22
335,168.3,-59.9,2.83,20.0,16.0,14.1,18.0,N-S,18.1,36.3,13.1,18.2,186.3,18.2,63.9,12.7,20.1,1,3.44,1,3.52,-14.47
336,166.5,-58.4,3.14,20.0,16.0,13.7,18.4,E-W,19.6,35.7,12.7,16.6,187.1,19.4,70.5,12.4,19.2,1,3.28,1,3.28,-15.13
337,177.9,-52.2,3.71,20.0,16.0,9.4,14.2,E-W,20.5,36.5,13.2,17.9,189.0,19.5,64.6,12.7,16.9,1,4.06,1,3.98,-10.21
338,158.5,-51.8,2.93,16.0,20.0,12.8,15.9,N-S,18.7,35.9,14.3,17.4,187.3,18.8,75.4,11.2,20.3,1,3.44,1,3.52,-12.37
339,168.7,-55.1,3.4,20.0,16.0,14.6,19.5,N-S,18.9,37.4,12.9,17.9,185.2,20.0,73.1,12.3,20.1,1,6.09,1,6.09,-13.4
340,162.6,-58.3,2.9,20.0,16.0,13.2,16.9,N-S,20.3,38.5,13.6,19.1,188.0,17.5,78.1,12.0,19.3,1,5.47,1,5.62,-11.24
341,163.3,-57.1,3.74,16.0,20.0,15.6,18.9,N-S,20.8,38.0,12.6,17.9,188.0,19.1,61.1,11.5,17.9,1,5.31,1,5.39,-13.47
342,166.6,-51.7,3.04,16.0,20.0,13.9,17.3,N-S,18.9,38.1,14.5,16.6,189.1,18.5,77.4,12.6,19.8,1,9.69,1,9.84,-7.49
343,170.0,-59.7,3.26,16.0,20.0,11.0,14.5,N-S,21.3,39.3,12.1,16.3,188.3,19.4,75.7,13.2,17.6,1,6.09,1,6.09,-8.39
344,168.9,-60.5,3.33,16.0,20.0,14.5,18.2,N-S,19.9,35.6,14.0,17.7,186.0,17.4,72.6,13.4,20.8,1,10.0,1,4.92,-13.25
345,168.9,-56.7,3.74,20.0,16.0,14.3,18.1,N-S,21.6,39.5,13.0,18.9,184.0,16.6,62.9,13.0,20.7,1,3.91,1,3.98,-14.16
346,170.8,-54.4,3.47,16.0,20.0,10.6,14.3,N-S,16.8,38.3,13.1,18.3,185.0,16.9,69.7,12.5,19.8,1,5.0,1,5.16,-9.12
347,180.1,-58.3,3.65,20.0,16.0,10.9,15.3,E-W,20.8,38.2,13.8,17.6,187.8,18.1,61.2,13.2,21.5,1,5.0,1,5.16,-10.18
348,160.2,-51.9,3.0,20.0,16.0,11.8,14.9,E-W,17.6,38.2,13.5,18.4,186.3,19.4,70.5,12.0,19.7,1,4.06,1,3.98,-10.96
349,172.9,-52.1,2.82,20.0,16.0,12.9,17.2,E-W,21.1,36.3,13.6,18.9,187.5,16.4,67.9,11.6,18.4,1,7.19,1,7.5,-9.65
350,174.3,-51.6,3.51,20.0,16.0,12.0,15.7,N-S,19.7,40.6,13.0,18.0,184.3,16.0,65.8,12.1,18.6,1,6.09,1,6.33,-9.36
351,169.2,-56.1,3.18,16.0,20.0,14.4,17.4,N-S,16.7,39.6,12.1,17.5,187.0,19.1,79.5,13.8,18.7,1,3.28,1,3.28,-14.16
352,180.3,-54.2,2.89,16.0,20.0,11.7,15.4,N-S,19.2,37.9,13.6,16.9,188.1,18.5,76.1,13.0,21.2,1,5.31,1,5.62,-9.82
353,170.6,-54.5,3.19,16.0,20.0,12.1,15.4,N-S,17.3,41.2,12.6,15.7,185.3,19.0,72.5,11.4,20.3,1,4.22,1,4.22,-11.14
354,166.9,-55.8,3.33,16.0,20.0,13.9,18.1,N-S,21.7,38.3,13.2,17.0,187.1,17.3,61.2,12.4,20.1,1,3.91,1,3.98,-14.15
355,182.7,-50.9,2.79,20.0,16.0,10.7,15.5,N-S,17.9,36.9,13.5,16.5,187.6,19.7,62.3,13.9,21.2,1,6.09,1,6.33,-9.21
356,163.9,-50.0,3.21,16.0,20.0,10.1,14.4,N-S,19.4,35.5,13.3,16.2,185.9,18.9,62.1,13.1,18.7,1,4.22,1,4.22,-10.19
357,159.4,-57.1,3.01,20.0,16.0,11.2,15.5,E-W,19.3,37.2,12.6,16.3,186.0,18.1,69.4,12.1,18.9,1,5.62,1,5.62,-9.84
358,172.1,-56.9,3.25,20.0,16.0,13.2,16.9,N-S,20.0,39.6,14.2,18.3,185.1,17.7,61.4,11.3,19.2,1,3.75,1,3.75,-13.16
359,170.0,-56.6,2.85,16.0,20.0,11.4,15.0,N-S,16.3,36.6,14.0,19.3,184.7,18.4,67.5,12.8,18.7,1,3.44,1,3.52,-11.47
360,167.5,-55.5,3.37,20.0,16.0,13.1,16.2,N-S,18.8,38.8,12.8,18.0,187.8,19.0,79.3,11.5,20.0,1,2.66,1,2.58,-13.6
361,171.9,-59.6,3.3,20.0,16.0,14.9,19.1,E-W,18.5,36.3,14.5,18.5,187.7,18.9,67.6,12.7,20.1,1,3.44,1,3.52,-15.61
362,163.4,-55.8,3.16,16.0,20.0,10.1,14.1,N-S,21.1,36.4,13.9,17.5,185.9,17.0,78.1,13.8,21.6,1,3.44,1,3.52,-10.56
363,159.4,-53.1,3.18,16.0,20.0,12.8,16.3,E-W,18.7,39.6,12.3,17.2,186.9,19.4,73.2,11.4,18.0,1,3.91,1,3.98,-12.35
364,173.5,-60.4,2.99,20.0,16.0,12.0,15.7,N-S,18.4,36.8,12.4,18.3,185.8,16.8,78.3,13.8,21.2,1,5.0,1,5.16,-10.52
365,166.0,-51.7,3.36,16.0,20.0,9.7,14.5,N-S,20.6,37.6,14.5,16.8,185.9,19.5,71.9,12.8,18.2,1,2.81,1,2.81,-11.73
366,172.6,-56.4,3.35,16.0,20.0,14.2,18.2,E-W,20.6,36.5,12.9,17.9,184.8,16.2,73.5,13.0,17.9,1,4.53,1,4.45,-13.79
367,160.9,-51.2,3.8,16.0,20.0,14.8,19.5,N-S,19.3,40.0,14.3,18.5,184.6,18.2,65.5,11.9,20.8,1,1.72,1,1.64,-17.89
368,169.1,-53.1,2.89,16.0,20.0,10.1,14.4,E-W,16.8,36.1,14.4,18.3,184.5,16.0,66.9,13.4,18.6,1,6.41,1,6.56,-7.87
369,165.0,-51.2,2.57,16.0,20.0,11.2,15.9,E-W,17.9,38.5,12.9,15.6,188.7,16.7,76.9,13.1,20.2,1,5.16,1,5.16,-10.7
370,175.6,-55.9,2.94,16.0,20.0,12.9,16.6,E-W,21.8,36.7,13.8,18.4,187.3,16.6,77.6,12.8,18.0,1,4.53,1,4.69,-11.94
371,174.8,-60.5,3.43,16.0,20.0,13.6,18.0,N-S,21.5,37.3,14.6,18.7,186.8,16.8,77.7,13.0,17.6,1,4.06,1,3.98,-14.05
372,174.2,-56.0,2.73,16.0,20.0,11.1,14.9,N-S,17.5,36.3,13.2,19.0,188.6,19.0,68.9,12.4,21.1,1,4.84,1,4.92,-9.95
373,171.9,-53.0,2.84,16.0,20.0,13.9,17.5,E-W,17.1,40.0,12.4,17.1,184.1,19.6,64.9,13.7,18.7,1,4.38,1,4.45,-13.07
374,167.6,-55.9,3.76,20.0,16.0,11.2,14.8,N-S,20.9,41.0,13.0,18.0,185.9,16.1,73.0,13.5,18.3,1,2.03,1,5.16,-9.68
375,174.6,-57.5,2.78,16.0,20.0,13.6,17.4,N-S,21.9,39.1,13.7,17.6,187.3,18.6,67.4,13.1,21.3,1,4.06,1,4.22,-13.2
376,179.6,-52.7,3.6,16.0,20.0,12.6,15.9,N-S,16.4,39.1,13.3,17.5,187.1,17.0,79.3,13.0,18.5,1,3.44,1,3.52,-12.38
377,169.1,-59.6,2.58,16.0,20.0,11.1,14.9,N-S,18.8,38.2,13.4,17.9,185.8,19.9,75.7,12.2,19.7,1,7.66,1,7.73,-7.17
378,166.4,-52.9,3.02,20.0,16.0,10.9,15.2,E-W,17.0,37.7,13.8,18.2,186.1,16.9,60.9,11.4,20.3,1,5.62,1,7.27,-7.97
379,177.6,-56.9,3.48,16.0,20.0,11.1,15.3,N-S,18.4,38.6,14.0,17.4,187.4,16.2,64.9,13.8,21.6,1,5.31,1,6.8,-8.48
380,181.9,-54.8,2.98,16.0,20.0,13.8,18.0,E-W,16.6,37.0,13.3,16.9,186.1,16.6,71.6,11.9,17.1,1,3.28,1,3.28,-14.77
381,172.1,-60.9,3.77,20.0,16.0,15.9,19.6,N-S,20.2,38.4,13.3,16.3,184.0,20.0,77.4,12.6,18.5,1,3.28,1,3.28,-16.37
382,166.7,-59.9,3.67,16.0,20.0,11.4,15.4,E-W,18.2,37.7,14.5,16.0,183.7,18.1,63.8,11.4,16.9,1,4.06,1,4.22,-11.18
383,168.1,-56.8,3.39,16.0,20.0,15.1,18.6,N-S,20.3,38.8,12.4,18.7,187.5,19.0,74.3,12.1,18.1,1,6.72,1,6.8,-11.79
384,179.3,-51.1,2.62,16.0,20.0,13.8,17.1,N-S,17.4,40.3,12.5,16.8,186.9,17.4,69.8,12.7,18.0,1,5.78,1,5.86,-11.27
385,159.6,-53.6,2.52,20.0,16.0,9.3,14.3,N-S,16.1,36.2,14.4,17.6,183.7,17.7,74.3,13.3,21.2,1,7.19,1,7.27,-7.01
386,172.7,-55.2,3.61,16.0,20.0,16.0,19.4,N-S,18.5,40.4,12.9,18.3,184.5,18.6,62.5,12.6,16.9,1,4.53,1,4.45,-14.96
387,179.7,-58.2,3.06,20.0,16.0,13.9,17.1,N-S,16.3,37.2,13.5,17.4,184.6,17.5,62.6,10.9,19.4,1,3.59,1,3.98,-13.08
388,162.1,-55.7,3.74,16.0,20.0,12.6,17.4,N-S,18.7,36.0,14.4,19.2,186.4,19.7,77.3,10.9,19.9,1,4.06,1,3.98,-13.38
389,172.8,-55.6,2.88,16.0,20.0,13.5,18.3,N-S,16.8,36.1,14.5,18.8,189.4,19.8,66.1,11.7,19.4,1,4.53,1,4.69,-13.62
390,163.6,-58.5,2.87,20.0,16.0,15.7,19.4,E-W,17.6,40.1,13.6,18.5,184.7,16.3,75.1,13.0,21.0,1,4.06,1,4.22,-15.19
391,159.0,-53.5,2.97,20.0,16.0,11.2,16.1,N-S,20.0,35.9,13.2,18.1,186.7,16.4,71.7,13.3,18.3,1,4.38,1,4.45,-11.62
392,167.6,-52.0,2.84,20.0,16.0,14.6,18.3,E-W,20.5,38.1,13.1,19.2,187.1,16.2,75.5,13.1,21.8,1,3.75,1,5.62,-12.71
393,162.2,-60.0,3.71,20.0,16.0,13.4,17.8,E-W,21.0,37.4,13.4,17.6,186.1,19.2,69.5,11.1,20.8,1,2.19,1,2.11,-15.66
