draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
179,223.9,-59.5,4.84,20.0,16.0,12.6,16.9,N-S,19.9,37.5,12.8,16.7,185.8,19.0,68.8,13.6,19.2,0,,0,27.66,10.73
180,218.2,-58.9,4.6,16.0,20.0,14.9,19.5,N-S,18.7,35.8,12.5,17.8,185.5,18.5,67.5,12.4,20.3,0,,1,18.28,-1.23
181,219.2,-60.4,4.35,16.0,20.0,13.6,16.7,E-W,19.6,38.6,13.8,17.5,183.6,18.1,77.4,12.3,19.3,0,,0,18.75,2.07
182,223.0,-57.8,4.64,20.0,16.0,13.4,18.1,E-W,16.3,38.5,12.2,16.2,188.1,17.0,62.6,10.8,18.9,0,,0,18.98,0.87
183,219.1,-58.6,4.93,20.0,16.0,13.2,16.7,E-W,19.4,36.9,13.4,18.1,189.1,16.2,63.0,12.3,20.7,0,,0,20.62,3.96
184,222.8,-59.6,3.95,16.0,20.0,13.0,16.4,N-S,20.2,38.3,13.4,16.2,184.5,18.4,70.1,12.1,19.4,0,,0,18.52,2.07
185,220.5,-59.4,3.87,20.0,16.0,12.6,17.1,N-S,20.9,35.8,13.1,18.5,186.0,16.5,70.8,12.6,18.9,0,,0,21.8,4.7
186,221.2,-58.9,4.2,20.0,16.0,14.7,18.7,N-S,18.7,35.9,13.2,17.8,189.2,18.7,69.3,12.5,19.5,0,,0,21.8,3.11
187,220.1,-57.9,4.66,20.0,16.0,13.2,17.5,N-S,18.3,37.7,12.8,16.1,185.7,17.2,65.6,12.7,18.3,0,,0,18.98,1.47
188,220.6,-60.3,4.5,16.0,20.0,9.6,14.1,N-S,19.4,37.2,14.0,17.8,185.2,18.3,63.6,12.5,22.1,0,,0,19.92,5.83
189,219.8,-58.6,3.9,16.0,20.0,10.0,14.0,N-S,16.3,38.3,13.6,19.0,186.9,18.8,70.8,12.9,20.4,0,,0,19.45,5.43
190,219.3,-58.0,4.55,20.0,16.0,9.9,14.1,E-W,17.2,39.2,13.8,17.0,186.2,18.5,74.3,13.0,18.6,0,,0,19.92,5.84
191,221.2,-59.5,4.42,20.0,16.0,10.3,14.9,N-S,17.8,38.5,12.9,17.2,187.3,20.0,62.0,11.1,19.8,0,,0,19.22,4.27
192,219.6,-60.3,4.55,16.0,20.0,9.9,14.6,N-S,19.2,37.5,13.7,16.7,187.2,16.0,76.7,14.0,18.3,0,,0,18.98,4.37
193,222.8,-58.3,4.07,20.0,16.0,12.2,16.0,E-W,21.1,38.4,13.5,16.6,185.3,18.2,73.4,11.5,17.6,0,,0,22.97,6.95
194,218.6,-60.1,5.0,16.0,20.0,12.4,16.9,E-W,21.6,39.7,13.3,17.5,188.6,17.1,75.4,12.3,18.1,1,0.94,1,0.94,-15.99
195,219.3,-58.0,4.1,16.0,20.0,13.4,17.9,E-W,20.5,38.2,13.6,16.6,189.1,18.8,72.8,12.6,17.5,0,,0,18.75,0.83
196,220.6,-57.9,4.08,20.0,16.0,15.2,19.3,E-W,17.9,37.8,14.6,19.0,185.0,16.2,74.4,11.6,20.2,0,,0,22.73,3.4
197,221.7,-58.9,4.98,16.0,20.0,12.6,17.2,N-S,21.1,37.3,13.4,17.1,188.4,19.0,64.0,12.8,22.3,0,,0,18.52,1.29
198,218.1,-59.2,4.32,16.0,20.0,11.0,14.5,N-S,16.7,39.9,12.8,16.4,188.2,18.1,73.2,13.2,21.5,0,,0,16.64,2.16
199,219.2,-59.2,4.94,16.0,20.0,14.3,18.1,E-W,18.0,38.0,12.9,16.7,187.4,18.9,64.3,12.5,17.8,0,,1,17.11,-1.01
200,221.3,-60.2,4.44,16.0,20.0,16.4,19.7,E-W,18.4,39.4,13.9,16.9,187.0,18.8,65.8,13.3,20.5,0,,1,18.52,-1.21
201,223.5,-59.5,3.83,16.0,20.0,12.1,16.8,N-S,21.5,35.8,13.9,18.6,184.7,19.3,61.2,11.9,21.5,0,,0,21.33,4.54
202,223.8,-60.3,4.88,16.0,20.0,12.0,16.4,E-W,16.6,37.9,14.5,18.0,188.2,17.3,78.6,11.1,20.3,0,,0,20.39,3.99
203,221.5,-60.1,4.49,16.0,20.0,14.1,18.3,E-W,19.7,37.4,14.1,18.5,184.8,19.1,76.5,13.7,18.0,0,,0,19.69,1.43
204,222.0,-60.1,4.0,16.0,20.0,10.8,14.4,E-W,22.0,40.1,13.7,17.6,186.0,19.1,74.8,11.5,20.8,0,,0,18.05,3.68
205,218.0,-59.9,3.86,16.0,20.0,14.2,17.3,N-S,19.9,39.1,14.7,16.9,187.8,19.8,66.0,13.9,20.3,1,4.06,1,3.98,-13.3
206,223.6,-60.3,4.18,16.0,20.0,14.0,17.6,N-S,21.8,36.6,12.6,18.0,187.1,19.8,79.3,14.2,21.4,0,,0,18.98,1.43
207,221.0,-59.7,4.5,16.0,20.0,13.1,17.3,N-S,17.4,39.8,12.9,18.3,185.8,16.6,67.2,12.4,19.2,0,,1,17.11,-0.15
208,218.8,-59.3,4.93,16.0,20.0,15.6,19.4,N-S,19.8,35.9,14.0,18.3,186.5,16.0,70.6,12.6,20.5,0,,0,20.39,0.96
209,221.7,-59.2,4.45,20.0,16.0,14.7,19.6,E-W,16.8,39.6,14.6,17.4,188.8,17.6,72.7,11.6,17.1,0,,0,21.09,1.49
210,221.3,-57.6,4.78,20.0,16.0,13.4,17.1,N-S,17.2,38.4,14.3,16.8,184.7,18.4,71.9,14.2,19.4,0,,0,27.66,10.56
211,220.6,-59.0,4.31,20.0,16.0,15.0,19.0,E-W,20.3,36.6,14.3,18.2,188.1,17.8,73.2,13.0,19.6,0,,0,21.8,2.78
212,219.9,-59.0,4.95,20.0,16.0,10.4,14.1,N-S,18.6,36.6,14.1,17.7,188.9,18.6,69.9,13.4,19.5,0,,0,21.09,7.03
213,219.6,-59.7,3.95,16.0,20.0,12.6,16.4,N-S,19.3,39.8,14.2,18.6,186.9,19.9,78.0,13.5,20.9,0,,0,19.22,2.84
214,218.2,-60.4,4.84,20.0,16.0,14.2,18.4,N-S,19.2,39.9,13.6,16.3,184.5,18.7,67.4,12.9,18.7,0,,0,18.52,0.07
215,222.0,-58.9,4.12,20.0,16.0,15.1,19.2,N-S,19.6,37.6,13.6,16.0,189.2,19.5,69.5,13.2,19.6,0,,0,20.16,0.98
216,220.8,-58.2,4.19,16.0,20.0,14.3,18.2,N-S,19.0,38.6,12.5,18.0,185.8,16.9,66.4,12.7,21.3,0,,1,18.05,-0.17
217,222.0,-57.9,4.24,16.0,20.0,14.6,19.1,E-W,19.5,40.2,12.5,15.6,184.4,16.7,75.8,11.8,19.4,0,,1,16.64,-2.42
218,218.4,-58.4,3.97,16.0,20.0,15.9,19.8,E-W,20.4,38.0,13.7,17.7,185.2,16.5,79.8,12.4,19.0,0,,1,19.22,-0.63
219,219.8,-60.0,4.21,16.0,20.0,10.6,15.6,N-S,21.4,36.7,12.3,15.7,189.2,16.6,71.6,11.8,19.5,0,,0,17.34,1.73
