2026-09-14T06:03:11Z	https://archive.org/download/hannibal0000hunt/hannibal0000hunt_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:13Z	https://archive.org/download/hannibalhellenis0000macd/hannibalhellenis0000macd_djvu.txt	FAIL HTTP Error 403: Forbidden (access-restricted=true)
2026-09-14T06:03:14Z	https://archive.org/download/trunkroadforhann0000john/trunkroadforhann0000john_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:16Z	https://archive.org/download/hannibal00lanc/hannibal00lanc_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:19Z	https://archive.org/download/punicwarsromecar0000bagn/punicwarsromecar0000bagn_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:21Z	https://archive.org/download/carthagemustbede0000mile/carthagemustbede0000mile_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:23Z	https://archive.org/download/passageofalpsfro0000pyat/passageofalpsfro0000pyat_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:03:26Z	https://archive.org/download/isbn_9781853673030/isbn_9781853673030_djvu.txt	FAIL HTTP Error 401: Unauthorized (access-restricted=true)
2026-09-14T06:17:18Z	https://archive.org/download/hannibalsmarchth00wilkuoft/hannibalsmarchth00wilkuoft_djvu.txt	OK 73394 bytes -> Wilkinson_1911_Hannibals_March_through_the_Alps__hannibalsmarchth00wilkuoft_djvu.txt (access-restricted=None)
2026-09-14T06:17:23Z	https://archive.org/download/treatiseonhannib00elli/treatiseonhannib00elli_djvu.txt	OK 516550 bytes -> Ellis_1853_Treatise_on_Hannibals_Passage__treatiseonhannib00elli_djvu.txt (access-restricted=None)
2026-09-14T06:17:24Z	archive.org/derhannibalwegn00osiagoog	no djvu.txt
2026-09-14T06:17:27Z	https://archive.org/download/alpsinnaturehist00cooluoft/alpsinnaturehist00cooluoft_djvu.txt	OK 1174116 bytes -> Coolidge_1908_Alps_in_Nature_and_History__alpsinnaturehist00cooluoft_djvu.txt (access-restricted=None)
2026-09-14T06:17:31Z	https://archive.org/download/romansonrivierar00hall/romansonrivierar00hall_djvu.txt	OK 439833 bytes -> Hall_1898_Romans_on_the_Riviera_and_the_Rhone__romansonrivierar00hall_djvu.txt (access-restricted=None)
2026-09-14T06:17:34Z	https://archive.org/download/journalsofexcurs00brocuoft/journalsofexcurs00brocuoft_djvu.txt	OK 636907 bytes -> Brockedon_1833_Journals_of_Excursions_in_the_Alps__journalsofexcurs00brocuoft_djvu.txt (access-restricted=None)
2026-09-14T06:17:40Z	https://archive.org/download/illustrationsof01broc/illustrationsof01broc_djvu.txt	OK 244932 bytes -> Brockedon_1828_Illustrations_of_the_Passes_of_the_Alps_vol1__illustrationsof01broc_djvu.txt (access-restricted=None)
2026-09-14T06:17:43Z	https://archive.org/download/alpshannibal00lawgoog/alpshannibal00lawgoog_djvu.txt	OK 667525 bytes -> Law_1866_Alps_of_Hannibal_googlecopy__alpshannibal00lawgoog_djvu.txt (access-restricted=None)
2026-09-14T06:17:48Z	archive.org/download/hannibalsmarchin0000proc	FAIL HTTP Error 403: Forbidden
2026-09-14T06:17:56Z	archive.org/download/hannibalswarmili00laze	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:18:00Z	archive.org/download/gallianarbonensi0000rive	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:18:04Z	https://archive.org/download/westernalps00ball/westernalps00ball_djvu.txt	OK 2770761 bytes -> Ball_1898_Western_Alps__westernalps00ball_djvu.txt (access-restricted=None)
2026-09-14T06:18:07Z	archive.org/download/ancientpathwaysi00case	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:18:10Z	archive.org/download/crossingofalps0000gost	FAIL HTTP Error 401: Unauthorized
2026-09-14T06:29:44Z	https://archive.org/download/hannibal-and-scipio-parallel-lives/Hannibal%20and%20Scipio%20Parallel%20Lives_djvu.txt	OK 1552752 bytes -> Hornblower_2024_Hannibal_and_Scipio_Parallel_Lives__hannibal-and-scipio-parallel-lives_djvu.txt (access-restricted=None)
2026-09-14T06:29:47Z	https://archive.org/download/prcisdesguerres00marcgoog/prcisdesguerres00marcgoog_djvu.txt	OK 294705 bytes -> Napoleon_1836_Precis_des_guerres_de_Cesar__prcisdesguerres00marcgoog_djvu.txt (access-restricted=None)
2026-09-14T06:29:50Z	https://archive.org/download/hannibalsalpenb00hessgoog/hannibalsalpenb00hessgoog_djvu.txt	OK 88243 bytes -> Hesselmeyer_1906_Hannibals_Alpenuebergang__hannibalsalpenb00hessgoog_djvu.txt (access-restricted=None)
2026-09-14T06:29:53Z	https://archive.org/download/bub_gb_MS_gAAAAMAAJ/bub_gb_MS_gAAAAMAAJ_djvu.txt	OK 27076 bytes -> Wiedemann_1856_Ueber_Hannibals_Alpenuebergang__bub_gb_MS_gAAAAMAAJ_djvu.txt (access-restricted=None)
2026-09-14T06:29:56Z	https://archive.org/download/derhannibalwegn01osiagoog/derhannibalwegn01osiagoog_djvu.txt	OK 471301 bytes -> Osiander_1900_Der_Hannibalweg__derhannibalwegn01osiagoog_djvu.txt (access-restricted=None)
