draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
65,181.0,-51.1,3.95,20.0,16.0,11.2,16.0,E-W,21.6,36.2,13.5,17.0,183.8,16.8,65.4,14.0,18.4,1,1.56,1,1.41,-14.55
66,175.9,-53.8,4.8,16.0,20.0,13.7,17.2,E-W,18.1,38.0,12.2,16.7,185.6,17.8,72.0,13.3,19.7,1,3.28,1,3.28,-13.89
67,179.2,-57.7,3.83,20.0,16.0,9.5,14.4,E-W,21.4,39.0,13.8,16.7,186.9,18.9,77.5,12.6,18.3,1,4.53,1,4.69,-9.76
68,170.3,-57.8,3.82,16.0,20.0,12.4,15.7,N-S,18.9,35.7,13.9,18.4,187.4,16.0,65.9,13.9,22.2,1,2.5,1,2.58,-13.1
69,178.3,-58.1,4.8,16.0,20.0,11.8,15.2,N-S,16.7,38.2,14.2,17.4,186.8,17.4,77.5,13.4,20.8,1,0.47,1,4.22,-11.01
70,168.6,-54.6,4.87,20.0,16.0,9.1,14.1,N-S,19.4,40.0,12.1,15.9,183.8,19.8,73.3,11.3,20.7,1,0.78,1,0.7,-13.4
71,176.4,-52.7,4.92,20.0,16.0,14.8,19.7,E-W,20.6,36.5,13.9,17.9,185.3,19.4,75.8,12.5,18.1,1,5.78,1,6.09,-13.63
72,183.3,-50.8,4.5,20.0,16.0,11.7,15.2,N-S,21.1,37.6,13.1,18.2,189.1,16.5,61.2,11.2,18.9,1,1.41,1,1.17,-13.99
73,174.4,-57.3,4.69,16.0,20.0,15.4,19.6,E-W,21.1,37.0,13.6,16.1,186.8,19.3,74.4,12.7,18.6,1,2.97,1,2.81,-16.79
74,171.9,-55.6,4.2,20.0,16.0,13.0,16.5,N-S,19.6,36.3,13.7,16.1,188.7,19.5,74.3,13.6,19.2,1,2.5,1,2.34,-14.14
75,178.7,-59.0,4.93,20.0,16.0,14.2,17.5,N-S,16.2,39.8,14.0,16.4,187.3,17.0,70.5,13.5,20.9,1,0.47,1,0.23,-17.24
76,160.6,-50.0,3.82,20.0,16.0,15.4,19.0,N-S,16.1,38.6,13.9,16.0,187.5,16.4,61.9,12.6,19.9,1,3.75,1,3.75,-15.28
77,167.2,-59.7,4.32,16.0,20.0,12.5,16.1,N-S,18.0,36.9,14.1,16.8,184.2,18.8,77.0,12.0,17.5,1,2.5,1,2.58,-13.49
78,169.3,-53.6,4.04,20.0,16.0,14.7,18.9,E-W,20.6,38.7,13.9,17.6,183.8,16.1,68.3,11.8,20.8,1,2.5,1,2.34,-16.57
79,160.0,-50.3,4.37,20.0,16.0,10.7,14.1,E-W,17.0,36.3,14.8,17.8,187.3,17.7,69.2,12.5,18.4,1,3.59,1,3.75,-10.39
80,159.0,-56.6,4.87,16.0,20.0,11.9,16.4,E-W,18.5,39.1,12.6,16.9,185.6,16.2,75.3,12.0,17.7,1,3.12,1,3.05,-13.35
81,165.5,-61.0,3.9,20.0,16.0,13.4,16.9,N-S,16.9,38.6,13.1,18.2,186.4,19.0,63.0,13.5,19.2,1,3.59,1,3.52,-13.41
82,159.3,-60.3,4.34,20.0,16.0,14.7,19.4,E-W,18.7,35.9,13.7,17.9,188.7,17.8,78.0,14.1,19.5,1,3.28,1,3.28,-16.12
83,159.6,-50.8,4.15,16.0,20.0,13.8,17.3,N-S,16.7,37.1,12.8,19.1,187.1,18.8,71.7,12.0,21.0,1,4.06,1,3.98,-13.34
84,160.1,-52.8,4.98,16.0,20.0,14.8,18.8,N-S,16.5,39.0,13.6,19.0,183.7,18.3,65.7,11.3,20.3,1,0.62,1,0.7,-18.1
85,158.5,-53.0,4.33,20.0,16.0,15.2,20.0,E-W,20.1,36.8,13.6,18.8,183.8,17.2,65.1,13.4,21.0,1,4.22,1,4.22,-15.75
