draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
344,153.7,-52.1,5.38,20.0,16.0,14.0,19.0,N-S,21.4,38.8,13.6,17.6,185.3,19.3,66.5,12.7,18.2,1,0.0,1,0.0,-18.97
345,154.0,-55.0,5.19,20.0,16.0,10.2,14.0,N-S,16.4,40.4,13.3,16.3,188.2,17.9,69.0,13.3,19.6,1,0.94,1,0.94,-13.1
346,134.8,-55.7,5.16,20.0,16.0,10.0,14.2,E-W,18.3,37.7,13.3,16.1,186.4,16.5,73.7,13.8,20.4,1,1.88,1,1.64,-12.58
347,151.2,-50.3,5.72,20.0,16.0,14.9,18.4,N-S,20.7,40.2,13.0,17.1,184.9,19.9,63.8,11.4,19.0,1,0.0,1,0.0,-18.37
348,157.7,-53.5,5.44,16.0,20.0,10.6,14.4,E-W,19.3,37.5,14.1,18.7,186.6,17.7,78.4,12.0,21.3,1,1.56,1,1.64,-12.8
349,143.8,-57.8,5.76,20.0,16.0,15.2,19.7,N-S,21.9,37.1,12.9,18.6,185.5,19.7,66.3,13.2,19.9,0,,0,22.73,3.08
350,142.3,-59.2,5.16,20.0,16.0,14.3,19.0,N-S,16.8,40.4,14.3,18.3,188.4,19.0,65.5,13.1,19.0,0,,0,22.27,3.24
351,141.0,-52.0,5.57,16.0,20.0,10.7,14.5,N-S,20.5,34.9,13.4,17.3,183.9,19.3,75.6,13.7,20.5,0,,0,20.62,6.12
352,158.2,-56.7,5.69,20.0,16.0,14.6,18.1,E-W,19.5,38.5,12.8,16.1,185.9,16.5,62.0,11.2,17.8,1,1.56,1,1.64,-16.47
353,154.5,-52.3,5.21,20.0,16.0,10.7,15.2,N-S,19.1,37.4,14.7,16.8,185.8,17.9,78.6,11.1,17.4,1,3.12,1,3.28,-11.94
354,139.8,-50.3,5.35,16.0,20.0,13.0,16.4,E-W,18.7,37.0,13.0,16.9,187.0,19.6,75.3,13.2,20.9,0,,0,21.33,4.94
355,140.0,-56.5,5.71,16.0,20.0,15.1,18.4,N-S,20.9,40.0,13.7,16.4,184.5,16.8,67.9,12.8,18.0,0,,0,20.62,2.24
356,148.9,-51.4,5.39,16.0,20.0,13.2,17.0,N-S,17.7,37.7,13.1,18.8,184.3,17.6,61.8,12.1,20.0,0,,0,18.75,1.74
357,150.1,-52.3,5.73,20.0,16.0,12.2,16.2,E-W,20.0,36.6,14.1,18.3,186.9,18.5,78.0,14.0,18.2,0,,0,22.5,6.31
358,146.8,-54.1,5.14,20.0,16.0,15.1,19.9,N-S,16.3,37.1,12.2,15.9,188.2,17.8,64.5,12.0,19.4,0,,0,24.61,4.67
359,134.8,-50.3,5.79,16.0,20.0,10.3,14.8,E-W,18.2,36.8,14.4,18.7,188.2,16.0,66.8,11.2,17.9,0,,0,20.16,5.33
360,148.0,-54.5,5.52,16.0,20.0,12.0,16.8,N-S,16.2,39.5,14.5,16.9,187.9,18.3,72.4,12.8,18.9,0,,0,23.67,6.83
361,144.8,-59.7,5.57,16.0,20.0,13.2,17.7,E-W,16.6,39.6,13.5,17.2,186.5,19.3,62.3,10.9,19.4,0,,0,24.61,6.88
362,151.2,-50.1,5.52,16.0,20.0,11.6,16.5,N-S,17.4,39.1,12.7,17.4,185.0,16.6,60.9,10.9,19.7,1,0.94,1,1.17,-15.32
363,142.7,-51.9,5.09,20.0,16.0,16.3,19.7,E-W,21.0,37.2,12.8,15.7,189.2,16.2,73.9,12.6,20.3,0,,0,26.72,7.01
364,139.8,-50.3,5.4,16.0,20.0,15.9,20.0,N-S,17.4,36.2,13.3,17.5,188.8,19.6,76.8,13.4,18.4,0,,0,24.14,4.18
365,144.3,-57.4,5.71,20.0,16.0,14.7,18.4,N-S,18.0,40.5,13.3,18.6,183.8,19.1,75.0,12.7,18.5,0,,0,22.97,4.57
366,142.7,-53.4,5.6,20.0,16.0,15.2,19.1,E-W,16.3,37.7,13.5,16.4,187.0,16.1,79.6,13.2,22.3,0,,0,24.84,5.7
367,142.5,-53.9,5.25,20.0,16.0,15.9,19.6,N-S,17.1,39.2,12.5,18.4,188.4,16.6,71.1,12.4,19.3,0,,0,23.67,4.09
