draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
67,206.7,-56.6,2.74,16.0,20.0,14.2,18.2,E-W,21.6,37.4,13.4,17.8,188.7,17.7,76.4,11.3,19.1,1,4.84,1,4.92,-13.25
68,208.4,-57.7,3.08,16.0,20.0,12.4,17.1,N-S,18.7,36.5,12.9,16.2,188.1,18.1,79.0,12.1,19.6,1,3.28,0,17.58,0.47
69,200.1,-57.6,3.8,16.0,20.0,14.2,18.8,E-W,18.1,39.3,14.1,18.5,185.2,17.0,62.3,12.3,20.1,1,5.16,1,5.16,-13.61
70,197.4,-60.9,3.19,20.0,16.0,12.1,17.0,N-S,21.2,39.7,14.8,16.7,187.8,16.3,67.6,13.5,21.3,1,4.84,1,4.92,-12.07
71,195.0,-51.0,3.02,16.0,20.0,15.2,18.7,N-S,16.6,36.3,13.3,17.4,189.3,19.5,65.2,12.1,19.9,1,5.47,1,5.62,-13.09
72,184.3,-55.5,3.69,20.0,16.0,11.6,14.8,N-S,18.3,37.5,13.9,18.8,184.9,18.8,63.3,13.1,19.6,1,5.78,1,5.86,-8.9
73,194.9,-57.4,3.0,20.0,16.0,11.8,16.1,E-W,16.8,39.9,12.9,17.6,188.5,19.8,71.5,11.2,17.7,1,3.75,1,3.75,-12.32
74,205.6,-57.5,3.57,20.0,16.0,12.3,16.8,N-S,17.2,39.7,14.3,18.3,188.8,19.8,73.2,13.4,18.7,1,2.34,1,2.34,-14.46
75,204.8,-52.3,2.81,20.0,16.0,14.8,19.5,E-W,17.2,39.8,12.9,18.0,185.2,17.8,69.0,11.4,18.3,1,6.41,1,6.33,-13.18
76,194.3,-58.7,2.56,20.0,16.0,14.1,17.4,N-S,16.5,35.8,14.4,16.9,184.8,18.6,64.9,11.4,18.9,1,7.03,1,7.03,-10.36
77,189.6,-58.0,3.21,20.0,16.0,10.6,15.1,N-S,19.4,39.8,14.5,17.0,183.7,17.8,76.4,12.9,20.7,1,5.62,1,6.33,-8.82
78,199.3,-54.0,3.53,20.0,16.0,10.8,14.4,N-S,19.2,36.7,12.9,18.3,188.3,19.1,62.0,12.5,18.7,1,4.06,1,3.98,-10.39
79,207.1,-50.8,3.74,16.0,20.0,10.4,14.7,E-W,21.9,40.3,13.1,18.4,186.6,16.3,73.4,12.4,18.9,1,5.62,1,5.62,-9.12
80,187.8,-58.0,3.43,20.0,16.0,14.6,18.0,N-S,21.5,38.8,12.6,16.4,183.9,18.7,75.7,12.5,20.2,1,4.69,1,4.69,-13.28
81,194.2,-53.5,2.84,16.0,20.0,15.0,18.2,N-S,21.2,37.6,13.5,16.8,189.0,17.8,69.3,14.2,19.5,1,6.72,1,7.03,-11.12
82,195.9,-52.6,2.76,20.0,16.0,12.4,16.1,E-W,18.7,37.0,14.3,18.2,186.8,17.7,77.4,13.5,21.5,1,5.31,1,5.39,-10.7
83,204.5,-58.9,3.52,20.0,16.0,10.8,15.0,N-S,20.1,39.2,13.1,16.4,188.3,17.2,66.6,14.3,19.3,1,2.97,1,3.05,-11.92
84,200.2,-51.4,2.85,20.0,16.0,10.0,14.8,N-S,19.5,37.6,13.5,17.3,184.1,18.8,60.3,12.5,20.0,1,9.22,1,9.38,-5.39
85,183.7,-55.0,2.56,16.0,20.0,14.9,18.7,N-S,19.0,38.2,13.2,18.1,184.0,19.1,71.4,13.0,21.9,1,6.72,1,7.03,-11.65
