draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
359,238.4,-60.6,5.4,20.0,16.0,11.5,15.3,E-W,20.6,36.9,14.0,18.2,186.3,16.7,60.5,14.2,20.9,0,,0,35.39,20.13
360,257.8,-57.2,5.26,20.0,16.0,15.3,19.6,E-W,20.3,36.7,14.3,19.0,188.0,16.6,73.0,14.2,20.4,0,,0,30.94,11.33
361,254.4,-58.0,5.13,20.0,16.0,12.4,15.9,E-W,20.4,36.7,14.5,18.5,189.0,19.6,66.4,13.8,20.5,0,,0,33.28,17.36
362,250.4,-52.8,5.7,16.0,20.0,10.3,14.5,E-W,17.1,36.1,13.7,18.8,185.8,18.2,79.4,12.5,18.9,0,,0,29.53,15.01
363,248.5,-60.1,5.26,16.0,20.0,14.8,17.9,E-W,21.2,39.6,13.0,16.5,185.0,17.1,75.8,11.5,18.1,0,,0,28.59,10.72
364,254.0,-59.8,5.25,16.0,20.0,11.7,15.5,N-S,16.0,41.5,13.9,18.9,186.4,16.0,71.9,12.0,20.9,0,,0,32.81,17.35
365,235.7,-50.1,5.15,16.0,20.0,11.7,14.8,E-W,19.3,38.2,12.3,17.3,188.1,19.0,65.4,11.9,21.1,0,,0,40.78,25.94
366,238.2,-57.0,5.18,16.0,20.0,10.3,15.3,N-S,20.0,36.6,12.5,16.6,188.4,18.6,70.1,12.0,18.6,0,,0,30.94,15.66
367,240.4,-57.2,5.62,16.0,20.0,12.2,15.2,N-S,17.3,35.9,13.3,18.9,186.1,19.1,68.7,12.3,18.6,0,,0,32.11,16.87
368,256.2,-55.7,5.39,16.0,20.0,14.8,19.7,N-S,18.5,40.3,13.1,19.3,186.4,18.3,68.7,13.4,19.5,0,,0,30.47,10.78
369,241.5,-59.5,5.36,20.0,16.0,15.3,20.0,E-W,21.4,38.9,14.1,18.2,183.9,19.1,72.8,12.9,19.5,0,,0,31.41,11.41
370,239.7,-59.2,5.09,16.0,20.0,15.0,19.3,E-W,18.4,38.1,13.2,17.1,185.9,16.1,75.3,13.2,19.5,0,,0,33.52,14.26
371,244.6,-59.9,5.07,20.0,16.0,11.1,16.0,N-S,17.7,38.7,13.6,15.8,183.8,17.3,66.4,10.9,20.5,0,,0,32.11,16.15
372,258.3,-58.9,5.35,16.0,20.0,11.2,15.6,E-W,19.2,37.2,14.6,18.4,186.4,17.1,78.4,13.4,18.5,0,,0,28.12,12.48
373,238.0,-51.8,5.22,16.0,20.0,15.0,19.7,N-S,19.1,38.0,12.5,15.8,185.8,19.1,78.2,12.9,21.2,0,,0,38.44,18.69
374,233.7,-52.6,5.12,20.0,16.0,14.5,18.3,E-W,19.1,39.5,12.8,18.9,185.8,19.4,74.7,12.8,19.9,0,,0,36.33,17.99
375,252.0,-58.3,5.57,20.0,16.0,16.2,19.9,N-S,19.3,39.7,13.4,17.0,186.1,18.9,74.5,11.9,20.1,0,,0,31.17,11.31
376,251.8,-57.9,5.58,16.0,20.0,12.5,15.6,E-W,18.9,35.6,14.4,18.5,183.8,19.5,66.9,13.0,18.8,0,,0,28.83,13.26
377,256.4,-57.3,5.12,20.0,16.0,15.2,19.7,N-S,19.6,37.1,12.3,17.2,187.3,17.5,68.8,12.0,20.4,0,,0,31.17,11.49
378,252.7,-50.8,5.8,16.0,20.0,11.1,14.9,E-W,19.0,40.4,14.7,17.2,188.0,18.2,70.4,11.6,17.9,0,,0,28.36,13.48
379,258.5,-60.9,5.36,20.0,16.0,10.1,14.4,N-S,16.2,39.3,14.1,15.8,186.9,17.0,67.6,12.4,18.6,0,,0,27.66,13.3
380,243.0,-53.1,5.35,16.0,20.0,11.0,15.9,N-S,21.9,34.8,13.9,17.9,188.1,18.9,79.6,12.3,19.5,0,,0,34.69,18.83
381,253.6,-56.7,5.08,16.0,20.0,10.7,15.5,N-S,21.7,38.6,13.3,16.6,187.8,18.0,75.9,11.3,20.2,0,,0,33.05,17.59
382,256.3,-57.8,5.24,20.0,16.0,13.8,18.6,E-W,19.0,35.8,13.9,16.3,185.3,16.1,64.2,11.5,18.3,0,,0,26.72,8.12
383,258.3,-61.0,5.69,16.0,20.0,11.3,15.9,N-S,17.8,37.9,13.1,18.7,184.4,17.3,61.3,13.8,19.5,0,,0,28.83,12.94
384,254.3,-51.4,5.0,20.0,16.0,15.8,19.9,N-S,21.6,35.4,13.4,16.3,183.6,16.8,70.2,12.6,18.4,0,,0,26.72,6.85
385,236.3,-52.1,5.21,20.0,16.0,11.0,15.4,N-S,20.6,38.4,13.4,18.5,188.7,17.0,74.6,11.4,17.3,0,,0,30.94,15.57
386,257.2,-59.2,5.52,20.0,16.0,12.0,15.0,N-S,21.7,39.5,12.7,16.0,186.7,16.1,71.4,12.1,21.4,0,,0,32.11,17.15
387,251.1,-57.5,5.19,20.0,16.0,12.1,15.6,E-W,19.3,37.8,12.8,17.5,188.3,16.7,66.8,14.0,19.6,0,,0,31.17,15.54
388,238.4,-56.0,5.12,16.0,20.0,11.2,15.6,E-W,18.7,37.1,12.8,16.1,183.7,18.1,79.8,12.6,19.8,0,,0,33.98,18.38
389,244.5,-59.1,5.66,20.0,16.0,13.2,18.1,N-S,17.3,38.6,13.3,16.7,184.7,18.1,60.8,11.1,20.5,0,,0,32.34,14.24
390,234.7,-55.2,5.64,16.0,20.0,13.5,17.4,E-W,17.6,37.0,13.6,18.4,187.4,18.9,62.7,12.4,20.1,0,,0,33.98,16.57
391,246.3,-51.4,5.01,20.0,16.0,14.0,17.8,N-S,21.8,39.1,12.3,16.0,186.7,16.1,70.6,12.8,20.8,0,,0,33.52,15.67
392,239.8,-50.3,5.79,16.0,20.0,10.3,14.9,E-W,17.8,37.7,12.8,17.6,183.5,17.6,69.4,11.4,20.3,0,,0,33.52,18.57
393,244.7,-50.4,5.62,20.0,16.0,13.7,17.9,E-W,17.2,38.9,13.1,18.9,189.1,19.5,78.7,12.0,17.2,0,,0,28.59,10.72
394,256.9,-56.2,5.61,16.0,20.0,9.9,14.4,N-S,17.0,39.1,14.4,17.8,187.7,19.8,65.0,12.0,18.5,0,,0,29.06,14.62
395,249.9,-57.2,5.79,16.0,20.0,10.0,14.5,E-W,16.9,36.8,13.6,15.7,188.4,19.4,62.7,12.7,19.8,0,,0,33.05,18.51
396,255.4,-52.9,5.23,20.0,16.0,10.0,14.2,E-W,19.6,37.8,12.6,18.5,188.5,17.5,70.3,12.1,18.1,0,,0,27.89,13.67
397,234.9,-54.6,5.17,20.0,16.0,15.3,18.9,N-S,18.1,37.0,14.3,17.6,187.6,18.5,72.5,13.6,20.1,0,,0,37.27,18.4
398,236.4,-57.4,5.62,16.0,20.0,10.8,14.8,E-W,18.3,37.6,12.8,19.2,186.1,17.9,64.2,14.2,20.4,0,,0,34.22,19.47
399,243.6,-50.8,5.21,16.0,20.0,13.8,17.6,E-W,17.6,36.8,13.4,17.6,188.9,19.4,77.7,11.7,19.2,0,,0,34.69,17.1
