QUERY: "straat malakka" | total 18870 | showing years 1947-1948 (capped at 6000)
  1947/04/29 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011154817:mpeg21:a0085 | SCHEEPSTIJDINGEN
  1948/12/14 | Het Rotterdamsch parool | p2 | MMSARO02:164871141:mpeg21:a00049 | SCHEEPVAART
  1947/06/21 | Het Rotterdamsch parool | p2 | MMSARO02:164868062:mpeg21:a00034 | SCHEEPVAART
  1947/07/23 | Algemeen Dagblad | p3 | MMSARO03:259003020:mpeg21:a00078 | BEWEGINGEN VAN ZEESCHEPEN
  1947/08/23 | Het Parool | p | ABCDDD:010835183:mpeg21:a0091 | Scheepstijdingen
  1948/07/17 | De locomotief : Samarangsch handels- en advertentie-blad | p4 | ddd:010862821:mpeg21:a0083 | Advertentie
  1948/03/12 | De locomotief : Samarangsch handels- en advertentie-blad | p2 | ddd:010862944:mpeg21:a0061 | Advertentie
  1947/05/30 | De Heerenveensche koerier : onafhankelĳk dagblad voor Midden | p3 | ddd:010536350:mpeg21:a0095 | Natalse pennekrassen
  1948/04/22 | De Nederlander | p3 | MMKB19:000082094:mpeg21:a00031 | Navigare Necesse Est
  1947/04/01 | De waarheid | p2 | ddd:010852326:mpeg21:a0071 | BERICHTEN VAN ELDERS. Grote Vaart.
  1947/09/10 | De waarheid | p2 | ddd:010852086:mpeg21:a0067 | BERICHTEN VAN ELDERS
  1947/09/13 | De waarheid | p2 | ddd:010852089:mpeg21:a0091 | BEBICHTEN VAUT ELDERS Grote Vaart
  1947/12/10 | De waarheid | p2 | ddd:010852164:mpeg21:a0077 | BERICHTEN VAN ELDERS Grote vaart
  1947/12/12 | De waarheid | p4 | ddd:010852166:mpeg21:a0099 | BERICHTEN VAN ELDERS Grote Vaart
  1947/10/29 | De waarheid | p4 | ddd:010852128:mpeg21:a0088 | BERICHTEN VAN ELDERS
  1947/04/28 | De waarheid | p2 | ddd:010852207:mpeg21:a0057 | Grote Vaart.
  1947/01/24 | De waarheid | p2 | ddd:010852245:mpeg21:a0052 | Nederland ter zee
  1947/07/11 | De waarheid | p4 | ddd:010852035:mpeg21:a0079 | BERICHTEN VAN ELDERS. Grote Vaart.
  1947/07/22 | De waarheid | p4 | ddd:010852044:mpeg21:a0085 | Scheepvaart BERICHTEN VAN ELDERS. Grote Vaart.
  1947/08/05 | De waarheid | p4 | ddd:010852056:mpeg21:a0098 | BERICHTEN VAN ELDERS. Grote Vaart.
  1947/10/14 | De waarheid | p2 | ddd:010852115:mpeg21:a0045 | BERICHTEN VAN ELDERS Grote Vaart.
  1947/11/01 | De waarheid | p5 | ddd:010852131:mpeg21:a0117 | BERICHTEN VAN ELDERS. Grote Vaart.
  1947/07/24 | De waarheid | p4 | ddd:010852046:mpeg21:a0072 | BERICHTEN VAN ELDERS Grote Vaart
  1947/07/11 | Nieuwsblad van het Noorden | p3 | ddd:010885478:mpeg21:a0057 | SCHEEPSTIJDINGEN
  1947/07/22 | Nieuwsblad van het Noorden | p3 | ddd:010885486:mpeg21:a0060 | SCHEEPSTIJDINGEN
  1947/11/26 | Nieuwsblad van het Noorden | p3 | ddd:010885596:mpeg21:a0079 | SCHEEPSTIJDINGEN
  1948/02/26 | Nijmeegsch dagblad | p5 | MMRANM03:048378048:mpeg21:a00068 | SCHEEPSTIJDINGEN
  1947/12/11 | Nijmeegsch dagblad | p2 | MMRANM03:048377113:mpeg21:a00029 | SCHEEPSTIJDINGEN
  1948/05/12 | Het Rotterdamsch parool | p2 | MMSARO02:164870110:mpeg21:a00041 | Dournaal
  1948/12/08 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235024137:mpeg21:a00057 | WAAR ZIJN ONZE SCHEPEN?
  1947/03/07 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235022056:mpeg21:a00057 | Waar zijn onze schepen?
  1948/03/09 | Provinciale Overijsselsche en Zwolsche courant | p1 | MMHCO02:163846058:mpeg21:a00021 | Nieuws in het kort
  1947/07/25 | Eindhovensch dagblad | p1 | MMKB27:017811022:mpeg21:a00006 | Sjahrir wenst bemiddeling
  1947/11/27 | Het Binnenhof | p2 | MMKB19:000370125:mpeg21:a00016 | Scheepvaartberichten
  1947/04/29 | De Nederlander | p4 | MMKB19:000079099:mpeg21:a00049 | LAATSTE POSITIE NED. SCHEPEN
  1947/07/22 | De Nederlander | p4 | MMKB19:000080019:mpeg21:a00043 | Scheepvaart
  1947/12/11 | De Nederlander | p3 | MMKB19:000080105:mpeg21:a00028 | Navigare Necesse Est
  1948/12/10 | De Nederlander | p4 | MMKB19:000084138:mpeg21:a00037 | Scheepvaartberichten
  1948/10/06 | De Nederlander | p4 | MMKB19:000084083:mpeg21:a00037 | Navigare Necesse Est
  1948/12/20 | Nieuw Utrechtsch dagblad | p2 | MMKB27:017771147:mpeg21:a00025 | Scheepstijdingen
  1948/10/26 | Nieuw Utrechtsch dagblad | p2 | MMKB27:017771100:mpeg21:a00045 | Scheepstijdingen
  1947/04/16 | Nieuw Utrechtsch dagblad | p4 | MMKB27:017768088:mpeg21:a00062 | Schèepstijdingen
  1947/02/15 | Nieuw Utrechtsch dagblad | p2 | MMKB27:017768039:mpeg21:a00043 | Scheepstijdingen
  1947/11/13 | Nieuw Utrechtsch dagblad | p3 | MMKB27:017769116:mpeg21:a00054 | Scheepstijdingen
  1947/11/10 | Nieuw Utrechtsch dagblad | p2 | MMKB27:017769113:mpeg21:a00039 | Scheepstijdingen
  1947/01/31 | Nieuwsblad van het Noorden | p2 | ddd:010886919:mpeg21:a0041 | SCHEEPSTIJDINGEN
  1947/02/14 | Nieuwsblad van het Noorden | p2 | ddd:010886931:mpeg21:a0033 | SCHEEPSTIJDINGEN
  1947/02/15 | Nieuwsblad van het Noorden | p2 | ddd:010886932:mpeg21:a0053 | SCHEEPSTIJDINGEN
  1947/04/10 | Nieuwsblad van het Noorden | p2 | ddd:010886975:mpeg21:a0032 | SCHEEPSTIJDINGEN
  1947/01/18 | Nieuwsblad van het Noorden | p2 | ddd:010886908:mpeg21:a0048 | SCHEEPSTIJDINGEN
  1947/04/09 | Algemeen Dagblad | p6 | MMSARO03:259002083:mpeg21:a00057 | ALGEMEEN DAGBLAD
  1947/01/17 | De tĳd : dagblad voor Nederland | p2 | ddd:011201464:mpeg21:a0050 | Scheepvaartberichten IJMUIDEN. aangekomen:
  1947/06/16 | De tĳd : dagblad voor Nederland | p2 | ddd:011201588:mpeg21:a0053 | JAVA-CHINA-JAPAN-LIJN Buitenlandse lijnen der K.P.M. worden bij haar ingebracht
  1947/04/18 | De tĳd : dagblad voor Nederland | p2 | ddd:011201541:mpeg21:a0044 | Scheepvaartberichten
  1948/04/03 | Algemeen Handelsblad | p | KBNRC01:000045994:mpeg21:a0110 | NEDERLANDSE LIJNEN
  1948/04/23 | Algemeen Handelsblad | p | KBNRC01:000046011:mpeg21:a0058 | NEDERLANDSE LIJNEN
  1948/06/03 | Algemeen Handelsblad | p | KBNRC01:000046044:mpeg21:a0093 | NEDERLANDSE LIJNEN
  1948/01/02 | Algemeen Handelsblad | p | KBNRC01:000045758:mpeg21:a0076 | NEDERLANDSE LIJNEN
  1947/12/12 | Algemeen Handelsblad | p | KBNRC01:000062102:mpeg21:a0056 | SCHEEPSTIJDINGEN NEDERLANDSE LIJNEN
  1948/09/30 | De Volkskrant | p | ABCDDD:010844997:mpeg21:a0063 | SCHEEPSTIJDINGEN
  1948/10/29 | De Volkskrant | p | ABCDDD:010845022:mpeg21:a0050 | SCHEEPSTIJDINGEN
  1948/08/21 | De Volkskrant | p | ABCDDD:010844965:mpeg21:a0080 | SCHEEPSTIJDINGEN
  1948/11/03 | De Volkskrant | p | ABCDDD:010845025:mpeg21:a0078 | SCHEEPSTIJDINGEN
  1948/12/10 | Bredasche courant | p | MMSAB03:000073198:mpeg21:a0013 | Vliegtuigen hielden smokkelschip in bedwang
  1947/03/07 | Algemeen Handelsblad | p | KBNRC01:000046549:mpeg21:a0038 | SCHEEPSTIJDINGEN
  1947/10/11 | Algemeen Handelsblad | p | KBNRC01:000062049:mpeg21:a0113 | SCHEEPSTIJDINGEN
  1947/12/05 | Algemeen Handelsblad | p | KBNRC01:000062096:mpeg21:a0051 | SCHEEPSTIJDINGEN
  1947/09/13 | Algemeen Handelsblad | p | KBNRC01:000062025:mpeg21:a0085 | NEDERLANDSE LIJNEN
  1947/10/30 | Algemeen Handelsblad | p | KBNRC01:000062065:mpeg21:a0097 | SCHEEPSTIJDINGEN
  1947/08/02 | Algemeen Handelsblad | p | KBNRC01:000061989:mpeg21:a0063 | SCHEEPSTIJDINGEN
  1947/08/04 | Algemeen Handelsblad | p | KBNRC01:000061990:mpeg21:a0077 | SCHEEPSTIJDINGEN
  1947/09/19 | Algemeen Handelsblad | p | KBNRC01:000062030:mpeg21:a0074 | NEDERLANDSE LIJNEN
  1947/12/10 | Algemeen Handelsblad | p | KBNRC01:000062100:mpeg21:a0067 | SCHEEPSTIJDINGEN NEDERLANDSE LIJNEN
  1947/04/09 | Trouw | p | ABCDDD:010871136:mpeg21:a0263 | SCHEEPSBEWEGINGEN. GROOTE VAART
  1948/11/03 | Trouw | p | ABCDDD:010870531:mpeg21:a0022 | GROTE VAART.
  1947/05/13 | Trouw | p | ABCDDD:010871064:mpeg21:a0081 | SCHEEPSBEWEGINGEN. GROTE VAART.
  1947/04/09 | Trouw | p | ABCDDD:010871136:mpeg21:a0111 | SCHEEPSBEWEGINGEN. GROOTE VAART
  1947/03/07 | Trouw | p | ABCDDD:010871044:mpeg21:a0104 | SCHEEPSBEWEGINGEN. GROOTE VAART.
  1948/10/27 | Trouw | p | ABCDDD:010967088:mpeg21:a0039 | GROTE VAART.
  1947/07/12 | Trouw | p | ABCDDD:010871189:mpeg21:a0155 | SCHEEPSBEWEGINGEN. GROTE VAART.
  1947/07/22 | Trouw | p | ABCDDD:010871195:mpeg21:a0104 | SCHEEP VAART Scheepsbewegingen GROTE VAART
  1947/09/22 | Trouw | p | ABCDDD:010871248:mpeg21:a0029 | SCHEEPVAART GROTE VAART.
  1947/11/10 | Trouw | p | ABCDDD:010871288:mpeg21:a0026 | SCHEEPVAART GROTE VAART. (waarin opgenomen Lloyds berichten).
  1947/12/09 | Trouw | p | ABCDDD:010871312:mpeg21:a0030 | GROTE VAART
  1948/12/27 | Trouw | p | ABCDDD:010870574:mpeg21:a0025 | GROTE VAART
  1948/07/17 | Trouw | p | ABCDDD:010870442:mpeg21:a0168 | GROTE VAART.
  1948/08/21 | Trouw | p | ABCDDD:010870472:mpeg21:a0155 | GROTE VAART.
  1948/07/30 | Trouw | p | ABCDDD:010870453:mpeg21:a0027 | GROTE VAART.
  1947/10/02 | Trouw | p | ABCDDD:010871257:mpeg21:a0109 | SCHEEPVAART GROTE VAART
  1947/07/12 | Trouw | p | ABCDDD:010871185:mpeg21:a0157 | SCHEEPSBEWEGINGEN. GROTE VAART.
  1947/08/09 | Trouw | p | ABCDDD:010871210:mpeg21:a0132 | SCHEEPVAART SCHEEPSBEWEGINGEN Grote vaart
  1947/11/20 | Trouw | p | ABCDDD:010871298:mpeg21:a0149 | GROTE VAART.
  1947/09/06 | Trouw | p | ABCDDD:010871234:mpeg21:a0123 | SCHEEPVAART GROTE VAART.
  1947/09/11 | Trouw | p | ABCDDD:010871238:mpeg21:a0128 | Scheepsbewegingen
  1947/09/22 | Trouw | p | ABCDDD:010871247:mpeg21:a0029 | SCHEEPVAART GROTE VAART.
  1947/09/25 | Trouw | p | ABCDDD:010871251:mpeg21:a0125 | SCHEEPVAART GROTE VAART.
  1947/12/10 | Trouw | p | ABCDDD:010871313:mpeg21:a0027 | SCHEEPVAART GROTE VAART
  1947/10/15 | Trouw | p | ABCDDD:010871268:mpeg21:a0025 | SCHEEPVAART GROTE VAART.
  1947/11/06 | Trouw | p | ABCDDD:010871286:mpeg21:a0146 | SCHEEPVAART GROTE VAART. (waarin opgenomen Lloyd’s berichten).
  1947/03/21 | De Volkskrant | p | ABCDDD:010936155:mpeg21:a0061 | SCHEEPSTIJDINGEN
  1947/01/18 | De Volkskrant | p | ABCDDD:010936185:mpeg21:a0064 | SCHEEPSTIJDINGEN
  1948/07/17 | Trouw | p | ABCDDD:010824057:mpeg21:a0157 | GROTE VAART.
  1948/08/24 | Trouw | p | ABCDDD:010824089:mpeg21:a0029 | GROTE VAART.
  1947/02/01 | Het Parool | p | ABCDDD:010829515:mpeg21:a0103 | SCHEEPSBERICHTEN.
  1948/10/21 | Het Parool | p | ABCDDD:010828744:mpeg21:a0130 | Scheepstijdingen
  1948/07/30 | Het Parool | p | ABCDDD:010828675:mpeg21:a0085 | SCHEEFSTIJDINGEN
  1948/11/10 | Het Parool | p | ABCDDD:010828761:mpeg21:a0078 | Scheepstijdingen
  1948/12/08 | Het Parool | p | ABCDDD:010828785:mpeg21:a0085 | Scheepstijdingen
  1948/04/22 | Het Parool | p | ABCDDD:010830914:mpeg21:a0082 | SCHEEPSTIJDINGEN
  1948/06/23 | Het Parool | p | ABCDDD:010830965:mpeg21:a0092 | SCHEEPSTIJDINGEN
  1948/06/25 | Het Parool | p | ABCDDD:010830967:mpeg21:a0082 | SCHEEPSTIJDINGEN
  1948/04/15 | Het Parool | p | ABCDDD:010830908:mpeg21:a0092 | SCHEEPSTIJDINGEN
  1948/04/17 | Het Parool | p | ABCDDD:010830910:mpeg21:a0128 | SCHEEPSTIJDINGEN
  1948/05/11 | Het Parool | p | ABCDDD:010830929:mpeg21:a0087 | SCHEEPSTIJDINGEN
  1948/03/11 | Het Parool | p | ABCDDD:010830880:mpeg21:a0074 | SCHEEPSTIJDINGEN
  1948/06/03 | Het Parool | p | ABCDDD:010830948:mpeg21:a0094 | SCHEEPSTIJDINGEN
  1948/06/08 | Het Parool | p | ABCDDD:010830952:mpeg21:a0086 | SCHEEPSTIJDINGEN
  1947/07/12 | Het Parool | p | ABCDDD:010835147:mpeg21:a0102 | SCHEEPSTIJDÏNGEN
  1947/08/14 | Het Parool | p | ABCDDD:010835175:mpeg21:a0036 | Scheepstijdingen
  1947/09/02 | Het Parool | p | ABCDDD:010835190:mpeg21:a0104 | Scheepstijdingen
  1947/09/19 | Het Parool | p | ABCDDD:010835205:mpeg21:a0083 | Scheepstijdingen
  1947/10/09 | Het Parool | p | ABCDDD:010835222:mpeg21:a0099 | Scheepstijdingen SCHEEPSTIJDINGEN
  1948/02/06 | Het Parool | p | ABCDDD:010830851:mpeg21:a0099 | SCHEEPSTIJDINGEN
  1948/03/31 | Het Parool | p | ABCDDD:010830895:mpeg21:a0082 | SCHEEPSTIJDINGEN.
  1948/04/03 | Het Parool | p | ABCDDD:010830898:mpeg21:a0119 | SCHEEPSTIJDINGEN.
  1948/01/20 | Het Parool | p | ABCDDD:010830836:mpeg21:a0105 | SCHEEPSTIJDINGEN
  1948/02/24 | Het Parool | p | ABCDDD:010830865:mpeg21:a0034 | SCHEEPSTIJDINGEN
  1948/02/25 | Het Parool | p | ABCDDD:010830866:mpeg21:a0080 | SCHEEPSTIJDINGEN
  1948/03/04 | Het Parool | p | ABCDDD:010830874:mpeg21:a0086 | SCHEEPSTIJDINGEN
  1948/07/30 | Trouw | p | ABCDDD:010824068:mpeg21:a0021 | GROTE VAART
  1948/08/20 | Trouw | p | ABCDDD:010824086:mpeg21:a0021 | GROTE VAART.
  1948/12/10 | Trouw | p | ABCDDD:010824180:mpeg21:a0056 | SCHEEPSBEWEGINGEN (waarin opgenomen Lloyd's telegrammen)
  1948/10/26 | Trouw | p | ABCDDD:010824141:mpeg21:a0020 | GROTE VAART.
  1948/08/19 | Het Parool | p | ABCDDD:010828692:mpeg21:a0089 | SCHEEPSTIJDTNGEN
  1948/10/07 | Het Parool | p | ABCDDD:010828732:mpeg21:a0150 | Sclieeps tij dingen
  1948/11/03 | Het Parool | p | ABCDDD:010828755:mpeg21:a0100 | Scheepstijdingen
  1948/12/24 | Het Parool | p | ABCDDD:010828799:mpeg21:a0082 | Scheepstijdingen
  1947/12/10 | Het Parool | p | ABCDDD:010835275:mpeg21:a0107 | SCHEEPSTIJDINGEN
  1947/09/29 | Het Parool | p | ABCDDD:010835213:mpeg21:a0092 | Scheepstijdingen
  1947/11/15 | Het Parool | p | ABCDDD:010835254:mpeg21:a0127 | SCHEEPSTIJDINGEN
  1947/11/26 | Het Parool | p | ABCDDD:010835263:mpeg21:a0103 | SCHEEPSTIJDINGEN
  1947/11/20 | Het Parool | p | ABCDDD:010835258:mpeg21:a0134 | SCHEEPSTIJDINGEN
  1947/10/14 | Het Parool | p | ABCDDD:010835226:mpeg21:a0148 | Scheepstijdingen
  1948/06/30 | De Volkskrant | p | ABCDDD:010880778:mpeg21:a0093 | SCHEEPSTIJDINGEN
  1948/03/12 | De Volkskrant | p | ABCDDD:010880687:mpeg21:a0055 | SCHEEPSTIJDINGEN
  1948/05/28 | De Volkskrant | p | ABCDDD:010880749:mpeg21:a0057 | SCHEEPSTIJDINGEN
  1948/06/03 | De Volkskrant | p | ABCDDD:010880754:mpeg21:a0067 | SCHEEPSTIJDINGEN
  1948/03/24 | De Volkskrant | p | ABCDDD:010880697:mpeg21:a0075 | SCHEEPSTIJDINGEN
  1948/04/24 | De Volkskrant | p | ABCDDD:010880743:mpeg21:a0080 | SCHEEPSTIJDINGEN
  1948/02/25 | Trouw | p | ABCDDD:010870624:mpeg21:a0035 | GROTE VAART
  1948/03/05 | Trouw | p | ABCDDD:010870632:mpeg21:a0024 | GROTE VAART
  1948/04/05 | Trouw | p | ABCDDD:010870655:mpeg21:a0039 | GROTE VAART.
  1948/04/24 | Trouw | p | ABCDDD:010870671:mpeg21:a0168 | GROTE VAART.
  1948/06/21 | Trouw | p | ABCDDD:010870717:mpeg21:a0032 | GROTE VAART.
  1948/01/21 | Trouw | p | ABCDDD:010870595:mpeg21:a0033 | GROTE VAART.
  1948/04/01 | Trouw | p | ABCDDD:010870652:mpeg21:a0131 | GROTE VAART.
  1948/04/21 | Trouw | p | ABCDDD:010870668:mpeg21:a0027 | GROTE VAART.
  1948/01/08 | Trouw | p | ABCDDD:010870584:mpeg21:a0158 | GROTE VAART.
  1948/02/21 | Trouw | p | ABCDDD:010870621:mpeg21:a0205 | GROTE VAART.
  1948/06/24 | Trouw | p | ABCDDD:010870720:mpeg21:a0133 | GROTE VAART.
  1948/05/22 | Trouw | p | ABCDDD:010870693:mpeg21:a0182 | GROTE VAART.
  1948/01/15 | Trouw | p | ABCDDD:010870590:mpeg21:a0030 | GROTE VAART.
  1948/03/25 | De Volkskrant | p | ABCDDD:010880698:mpeg21:a0066 | SCHEEPSTIJDINGEN
  1948/06/26 | De Volkskrant | p | ABCDDD:010880774:mpeg21:a0112 | SCHEEPSTIJDINGEN
  1948/01/15 | De Volkskrant | p | ABCDDD:010880641:mpeg21:a0069 | SCHEEPSTIJDINGEN
  1948/06/15 | De Volkskrant | p | ABCDDD:010880764:mpeg21:a0051 | SCHEEPSTIJDINGEN
  1948/07/12 | Twentsch dagblad Tubantia en Enschedesche courant en Vrije T | p | MMSAEN01:000063316:mpeg21:a0037 | Scheepvaartberichten. MAANDAG 12 JULI.
  1948/07/12 | Twentsch dagblad Tubantia en Enschedesche courant en Vrije T | p | MMSAEN01:000063319:mpeg21:a0027 | Scheepvaartberichten.
  1948/03/12 | Bredasche courant | p | MMSAB03:000068273:mpeg21:a0070 | GEREGELDE LIJNEN.
  1948/12/08 | Nieuwsblad van het Noorden | p3 | ddd:010884762:mpeg21:a0076 | SCHEEPSTIJDINGEN
  1948/06/17 | De locomotief : Samarangsch handels- en advertentie-blad | p4 | ddd:010863066:mpeg21:a0083 | Advertentie
  1947/10/03 | Het dagblad : uitgave van de Nederlandsche Dagbladpers te Ba | p4 | ddd:010895935:mpeg21:a0089 | Advertentie
  1947/09/10 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235023061:mpeg21:a00056 | Waar zijn onze schepen? KUSTVAART.
  1947/09/30 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235023078:mpeg21:a00062 | Waar zijn onze schepen?
  1947/08/22 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235023046:mpeg21:a00068 | Waar zijn onze schepen?
  1947/11/26 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235023127:mpeg21:a00049 | Waar zijn onze schepen?
  1947/07/22 | Nieuwe Haarlemsche courant | p4 | MMNHA03:179232020:mpeg21:a00085 | Scheepvaartberichten
  1947/09/29 | Nieuwe Haarlemsche courant | p4 | MMNHA03:179232077:mpeg21:a00076 | Scheepvaart berichten
  1947/06/17 | Nieuwe Haarlemsche courant | p4 | MMNHA03:179231063:mpeg21:a00091 | Scheepvaartberichten
  1947/04/09 | Nieuwe Haarlemsche courant | p2 | MMNHA03:179231007:mpeg21:a00057 | Scheepvaartberichten
  1948/07/31 | Overijsselsch dagblad | p7 | MMKB23:001252027:mpeg21:a00122 | SCHEEPSBERICHTEN
  1947/07/22 | De tĳd : dagblad voor Nederland | p2 | ddd:011201163:mpeg21:a0051 | Scheepvaartberichten
  1947/10/14 | De tĳd : dagblad voor Nederland | p2 | ddd:011201233:mpeg21:a0074 | Scheepvaartberichten
  1947/11/08 | De tĳd : dagblad voor Nederland | p7 | ddd:011201254:mpeg21:a0145 | Scheepvaartberichten
  1948/10/21 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011155206:mpeg21:a0061 | SCHEEPSTIJDINGEN
  1947/04/11 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011154802:mpeg21:a0075 | SCHEEPSTIJDINGEN
  1948/06/26 | De Gooi- en Eemlander : nieuws- en advertentieblad | p5 | ddd:011173572:mpeg21:a0120 | SCHEEPSTIJDINGEN
  1947/09/20 | De Gooi- en Eemlander : nieuws- en advertentieblad | p4 | ddd:011154937:mpeg21:a0098 | SCHEEPSTIJDINGEN
  1947/09/30 | De Gooi- en Eemlander : nieuws- en advertentieblad | p4 | ddd:011154945:mpeg21:a0084 | SCHEEPSTIJDINGEN
  1947/12/11 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011155006:mpeg21:a0078 | SCHEEPSTIJDINGEN
  1948/07/31 | De Gooi- en Eemlander : nieuws- en advertentieblad | p1 | ddd:011173602:mpeg21:a0047 | SCHEEPSTIJDINGEN
  1948/01/20 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011173439:mpeg21:a0070 | SCHEEPSTIJDINGEN
  1948/03/05 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011173478:mpeg21:a0061 | SCHEEPSTIJDINGEN.
  1947/09/10 | De Gooi- en Eemlander : nieuws- en advertentieblad | p3 | ddd:011154928:mpeg21:a0065 | SCHEEPSTIJDINGEN
  1947/11/01 | De Gooi- en Eemlander : nieuws- en advertentieblad | p4 | ddd:011154972:mpeg21:a0141 | SCHEEPSTIJDINGEN
  1947/07/22 | De Gooi- en Eemlander : nieuws- en advertentieblad | p4 | ddd:011154886:mpeg21:a0094 | SCHEEPSTIJDINGEN
  1947/04/19 | De Gooi- en Eemlander : nieuws- en advertentieblad | p4 | ddd:011154809:mpeg21:a0153 | SCHEEPSTIJDINGEN
  1947/08/09 | Limburgsch dagblad | p2 | ddd:010415487:mpeg21:a0060 | Republikeinen Juichen „hoei”. Molotof-cocktails.
  1948/12/20 | Het Binnenhof | p2 | MMKB19:000374145:mpeg21:a00034 | Scheepvaartberichten
  1948/12/06 | Het Binnenhof | p2 | MMKB19:000374133:mpeg21:a00040 | Scheepvaartberichten
  1948/05/11 | Het Rotterdamsch parool | p2 | MMSARO02:164870109:mpeg21:a00037 | SCHEEPVAART
  1948/06/16 | De Nederlander | p4 | MMKB19:000082139:mpeg21:a00048 | Navigare Necesse Est
  1948/12/06 | De Maasbode | p2 | MMKB15:000555134:mpeg21:a00008 | LAATSTE BERICHTEN
  1947/04/01 | De nieuwe Nederlander | p4 | MMKB15:000911281:mpeg21:a00035 | Waar zijn onze schepen?
  1947/02/14 | De waarheid | p4 | ddd:010852287:mpeg21:a0092 | Nederland ter zee
  1947/03/06 | De waarheid | p2 | ddd:010852304:mpeg21:a0030 | Nederland ter zee
  1947/08/22 | De waarheid | p2 | ddd:010852071:mpeg21:a0060 | BERICHTEN VAN ELDERS
  1947/09/19 | De waarheid | p2 | ddd:010852094:mpeg21:a0049 | BERICHTEN VAN ELDERS. Grote Vaart
  1947/09/05 | De waarheid | p2 | ddd:010852082:mpeg21:a0044 | BERICHTEN VAN ELDERS
  1947/09/17 | De waarheid | p2 | ddd:010852092:mpeg21:a0081 | Scheepvaart
  1947/11/26 | De waarheid | p2 | ddd:010852152:mpeg21:a0064 | BERICHTEN VAN ELDERS. Grote Vaart
  1947/12/17 | De waarheid | p4 | ddd:010852170:mpeg21:a0103 | BERICHTEN VAN ELDERS Grote vaart
  1947/05/12 | De waarheid | p4 | ddd:010852218:mpeg21:a0095 | BERICHTEN VAN ELDERS.
  1947/04/08 | De waarheid | p2 | ddd:010852191:mpeg21:a0033 | BERICHTEN VAN ELDERS GROTE VAART
  1947/01/31 | De waarheid | p2 | ddd:010852251:mpeg21:a0060 | Nederland ter zee
  1948/01/14 | De waarheid | p4 | ddd:010851275:mpeg21:a0082 | BERICHTEN VAN ELDERS
  1948/02/25 | De waarheid | p4 | ddd:010851310:mpeg21:a0085 | BERICHTEN VAN ELDERS Grote vaart.
  1947/09/24 | De waarheid | p2 | ddd:010852098:mpeg21:a0070 | BERICHTEN VAN ELDERS Grote Vaart
  1947/09/30 | De waarheid | p2 | ddd:010852103:mpeg21:a0076 | BERICHTEN VAN ELDERS Grote Vaart
  1947/11/12 | De waarheid | p2 | ddd:010852140:mpeg21:a0061 | BERICHTEN VAN ELDERS. Grote Vaart.
  1947/07/21 | De waarheid | p4 | ddd:010852043:mpeg21:a0092 | BERICHTEN VAN ELDERS Grote Vaart
  1948/01/07 | De waarheid | p4 | ddd:010851269:mpeg21:a0090 | BERICHTEN VAN ELDERS Grote vaart
  1947/08/06 | Nieuwsblad van het Noorden | p3 | ddd:010885498:mpeg21:a0054 | SCHEEPSTIJDINGEN
  1948/03/09 | Zutphensch dagblad voor Achterhoek en Veluwezoom | p1 | MMRAZ03:179293058:mpeg21:a00023 | NIEUWS IN FLITSEN
  1948/11/16 | Ons Noorden | p3 | MMRHCG04:235375039:mpeg21:a00042 | Familiebericht
  1948/02/05 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235025030:mpeg21:a00058 | WAAR ZIJN ONZE SCHEPEN?
  1948/07/13 | Ons Noorden | p3 | MMRHCG04:235374011:mpeg21:a00045 | SCHEEPSBERICHTEN
  1948/11/15 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235024117:mpeg21:a00059 | WAAR ZIJN ONZE SCHEPEN?
  1948/06/03 | Nieuwe provinciale Groninger courant | p3 | MMRHCG04:235025128:mpeg21:a00045 | WAAR ZIJN ONZE SCHEPEN?
  1948/03/09 | Deventer dagblad | p1 | MMHCO02:163894058:mpeg21:a00023 | NIEUWS IN FLITSEN
  1947/01/20 | De Nederlander | p4 | MMKB19:000079016:mpeg21:a00033 | MAXIMUMPRIJZEN VOOR BEGRAFENISSEN
  1947/10/01 | De Nederlander | p4 | MMKB19:000080079:mpeg21:a00043 | Scheepvaart
  1948/12/04 | De Nederlander | p6 | MMKB19:000084133:mpeg21:a00049 | Scheepvaartberichten
  1947/12/18 | Winschoter courant | p3 | MMRHCG03:163519066:mpeg21:a00042 | SCHEEPSTIJDINGEN
  1948/12/06 | Nieuw Utrechtsch dagblad | p2 | MMKB27:017771135:mpeg21:a00047 | Scheepstijdingen
