word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
verge,1,,3.930e-06,41,1780,6.097e-06,4.647e-06,0.846
vermont,1,proper,2.803e-05,42,1780,1.628e-05,2.109e-05,1.329
very,6,,1.065e-03,42,1780,1.043e-03,1.048e-03,1.017
vicissitudes,1,,4.355e-06,42,1780,5.250e-06,3.364e-06,1.294
view,3,,2.074e-04,42,1780,2.177e-04,1.846e-04,1.123
visited,1,,3.723e-05,42,1780,4.732e-05,4.134e-05,0.901
vivid,1,,3.820e-06,41,1780,8.510e-06,9.005e-06,0.424
voyage,1,,5.687e-05,42,1780,4.221e-05,2.873e-05,1.980
wafted,1,,1.628e-06,40,1781,1.396e-06,1.268e-06,1.283
waggons,1,,7.449e-06,42,1780,1.182e-06,5.930e-07,12.562
wandered,2,,4.113e-06,41,1780,7.124e-06,6.533e-06,0.630
wandering,1,,9.237e-06,41,1780,1.435e-05,1.147e-05,0.806
wanted,1,,3.725e-05,42,1780,3.574e-05,4.464e-05,0.835
war,1,,4.317e-04,42,1780,3.182e-04,2.993e-04,1.442
was,17,,5.524e-03,42,1780,6.347e-03,6.441e-03,0.858
washed,1,,1.275e-05,41,1780,1.506e-05,1.799e-05,0.709
way,9,,3.570e-04,42,1780,4.051e-04,4.536e-04,0.787
we,39,,2.287e-03,42,1780,2.826e-03,2.298e-03,0.995
well,1,,6.697e-04,42,1780,7.180e-04,7.287e-04,0.919
went,1,,1.735e-04,42,1780,1.806e-04,2.136e-04,0.812
were,18,,2.376e-03,42,1780,2.629e-03,2.377e-03,1.000
west,2,proper,1.647e-04,42,1780,1.655e-04,2.046e-04,0.805
wfjo,1,,0.000e+00,0,1842,6.813e-11,6.613e-11,0.000
what,4,,1.108e-03,42,1780,1.260e-03,1.095e-03,1.011
whatever,1,,1.448e-04,42,1780,1.457e-04,1.183e-04,1.225
wheels,1,,1.065e-05,42,1780,1.786e-05,2.568e-05,0.415
when,7,,1.565e-03,42,1780,1.714e-03,1.621e-03,0.965
where,3,,8.082e-04,42,1780,8.195e-04,7.780e-04,1.039
