word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
letters,1,,1.731e-04,42,1780,1.212e-04,1.114e-04,1.554
life,2,,4.958e-04,42,1780,5.804e-04,5.820e-04,0.852
lifts,1,,2.910e-06,42,1780,2.534e-06,3.307e-06,0.880
light,1,,2.263e-04,42,1780,2.736e-04,2.706e-04,0.836
lighted,1,,7.580e-06,42,1780,1.222e-05,1.482e-05,0.512
lights,1,,1.358e-05,42,1780,1.837e-05,2.331e-05,0.583
like,5,,4.509e-04,42,1780,5.405e-04,5.624e-04,0.802
limestone,1,,7.693e-06,38,1783,1.498e-05,1.978e-05,0.389
links,1,,4.512e-06,40,1782,4.411e-06,6.130e-06,0.736
little,11,,4.669e-04,42,1780,5.356e-04,5.853e-04,0.798
lived,1,,6.984e-05,42,1780,7.161e-05,7.008e-05,0.997
living,1,,8.534e-05,42,1780,1.033e-04,1.118e-04,0.764
lofty,1,,1.502e-05,41,1780,2.481e-05,1.734e-05,0.866
long,1,,4.503e-04,42,1780,4.962e-04,5.127e-04,0.878
longer,1,,1.163e-04,42,1780,1.122e-04,1.038e-04,1.121
looked,1,,4.975e-05,42,1780,8.412e-05,1.050e-04,0.474
looking,2,,3.441e-05,42,1780,6.299e-05,8.485e-05,0.406
looks,1,,2.401e-05,42,1780,3.317e-05,3.369e-05,0.713
loose,1,,2.576e-05,42,1780,2.562e-05,2.668e-05,0.965
lord,1,proper,5.435e-04,42,1780,4.993e-04,2.619e-04,2.075
lose,1,,3.709e-05,42,1780,3.933e-05,3.369e-05,1.101
lost,1,,1.370e-04,42,1780,1.501e-04,1.395e-04,0.982
louder,1,,2.298e-06,41,1780,4.111e-06,3.530e-06,0.651
love,1,,2.732e-04,42,1780,3.198e-04,2.364e-04,1.155
loved,1,,2.857e-05,41,1780,4.676e-05,4.225e-05,0.676
loves,1,,1.348e-05,42,1780,1.695e-05,1.438e-05,0.937
lutle,1,,1.395e-08,19,1790,6.249e-09,6.384e-09,2.184
made,3,,1.171e-03,42,1780,1.148e-03,1.209e-03,0.968
magazine,1,,2.344e-05,42,1780,2.309e-05,2.696e-05,0.870
magnitude,1,,2.045e-05,42,1780,1.999e-05,1.360e-05,1.504
maintaining,1,,1.516e-05,42,1780,1.369e-05,1.508e-05,1.005
majestic,1,,5.224e-06,40,1780,7.929e-06,6.051e-06,0.863
make,4,,6.372e-04,42,1780,5.676e-04,5.570e-04,1.144
maker,1,proper,1.621e-05,42,1780,2.075e-05,1.937e-05,0.837
makes,1,,9.926e-05,42,1780,9.550e-05,1.048e-04,0.948
man,6,,8.078e-04,42,1780,8.842e-04,7.614e-04,1.061
man's,1,,0.000e+00,0,,0.000e+00,0.000e+00,
manhood,1,,4.729e-06,41,1780,8.264e-06,1.146e-05,0.412
mankind,1,,9.225e-05,42,1780,6.785e-05,3.222e-05,2.863
manner,1,,4.120e-04,42,1780,3.342e-04,2.421e-04,1.702
manners,1,,6.646e-05,42,1780,5.351e-05,2.689e-05,2.471
many,4,,7.176e-04,42,1780,7.567e-04,6.782e-04,1.058
masses,1,,9.909e-06,40,1780,2.095e-05,2.750e-05,0.360
materials,1,,4.700e-05,42,1780,4.979e-05,4.994e-05,0.941
matlock,1,proper,3.000e-07,25,1786,2.675e-07,2.923e-07,1.026
matrimony,1,,2.652e-06,41,1780,3.027e-06,2.219e-06,1.195
matter,2,,2.117e-04,42,1780,2.334e-04,2.774e-04,0.763
may,5,,2.069e-03,42,1780,1.840e-03,1.685e-03,1.228
me,3,,1.080e-03,42,1780,9.990e-04,9.188e-04,1.176
meadow,1,,8.844e-06,42,1780,7.599e-06,9.387e-06,0.942
means,1,,3.314e-04,42,1780,3.537e-04,2.964e-04,1.118
measuring,1,,5.644e-06,42,1780,5.772e-06,9.578e-06,0.589
meet,1,,1.241e-04,42,1780,1.228e-04,1.081e-04,1.147
melaaroly,1,,0.000e+00,0,,0.000e+00,0.000e+00,
melancholy,1,,2.912e-05,42,1780,3.297e-05,1.674e-05,1.739
members,1,,1.753e-04,42,1780,1.693e-04,1.867e-04,0.939
men,2,,7.214e-04,42,1780,6.964e-04,6.415e-04,1.125
mental,1,,2.381e-05,42,1780,3.687e-05,4.719e-05,0.504
mention,1,,6.430e-05,42,1780,4.875e-05,4.303e-05,1.494
mild,2,,2.119e-05,42,1780,2.126e-05,1.663e-05,1.275
miles,2,,1.801e-04,42,1780,1.963e-04,2.391e-04,0.753
milk,1,,2.429e-05,41,1780,2.698e-05,5.270e-05,0.461
mind,4,,3.091e-04,42,1780,3.684e-04,2.490e-04,1.242
minds,1,,7.974e-05,42,1780,8.517e-05,4.872e-05,1.637
minuteness,1,,1.921e-06,39,1780,2.996e-06,1.955e-06,0.983
miserable,2,,2.662e-05,42,1780,2.952e-05,1.740e-05,1.530
misery,1,,3.153e-05,42,1780,3.566e-05,1.610e-05,1.958
money,2,,2.910e-04,42,1780,2.623e-04,2.793e-04,1.042
moon,2,,3.895e-05,42,1780,4.279e-05,3.285e-05,1.186
morals,1,,2.024e-05,42,1780,2.184e-05,1.343e-05,1.508
more,7,,1.511e-03,42,1780,1.592e-03,1.424e-03,1.061
moreover,1,,2.315e-05,42,1780,3.262e-05,3.423e-05,0.676
morning,3,,1.479e-04,42,1780,1.557e-04,1.560e-04,0.948
moss,1,,5.355e-06,40,1780,6.914e-06,8.857e-06,0.605
most,9,,9.345e-04,42,1780,1.028e-03,8.140e-04,1.148
