word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
intercession,1,proper,5.308e-06,42,1780,5.249e-06,2.239e-06,2.371
intimation,1,,7.437e-06,42,1780,7.707e-06,4.946e-06,1.504
into,3,,1.303e-03,42,1780,1.299e-03,1.144e-03,1.139
introduced,1,,7.497e-05,42,1780,7.927e-05,9.508e-05,0.788
is,30,,7.869e-03,42,1780,8.405e-03,8.538e-03,0.922
isaac,1,proper,3.336e-05,42,1780,2.968e-05,2.377e-05,1.403
island,1,proper,1.711e-04,42,1780,1.261e-04,1.266e-04,1.352
it,22,,7.483e-03,42,1780,7.944e-03,7.263e-03,1.030
ity,1,,3.190e-06,41,1780,2.369e-06,3.004e-06,1.062
j,5,,1.801e-04,42,1780,6.955e-05,1.237e-04,1.457
jack,1,proper,9.179e-06,42,1780,1.095e-05,1.795e-05,0.511
jackson,16,,2.610e-05,42,1780,4.227e-05,4.583e-05,0.569
jackson's,3,,0.000e+00,0,,0.000e+00,0.000e+00,
jacksons,3,proper,2.118e-07,18,1780,6.085e-08,7.297e-08,2.903
james,5,,1.815e-04,42,1780,1.613e-04,1.779e-04,1.020
jane,3,,6.477e-06,40,1780,1.111e-05,1.409e-05,0.460
jas,1,proper,1.678e-06,40,1780,2.819e-06,6.700e-06,0.250
john,2,proper,4.453e-04,42,1780,3.851e-04,3.945e-04,1.129
judge,1,,1.771e-04,42,1780,1.557e-04,1.499e-04,1.181
kentuckian,1,proper,6.477e-08,20,1790,3.463e-07,3.595e-07,0.180
kept,1,,1.256e-04,42,1780,1.237e-04,1.359e-04,0.924
kind,1,proper,2.394e-04,42,1780,2.247e-04,1.961e-04,1.221
kinds,1,,5.045e-05,42,1780,4.946e-05,5.608e-05,0.900
know,3,,3.061e-04,42,1780,3.579e-04,3.884e-04,0.788
known,1,,2.394e-04,42,1780,2.566e-04,2.810e-04,0.852
l,1,proper,1.141e-04,42,1780,1.143e-04,1.439e-04,0.793
land,1,proper,3.829e-04,42,1780,3.681e-04,3.814e-04,1.004
lars,1,,1.866e-06,37,1781,1.762e-06,1.320e-06,1.413
last,2,,4.765e-04,42,1780,5.091e-04,5.043e-04,0.945
late,1,,1.994e-04,42,1780,1.637e-04,1.410e-04,1.415
lately,1,,7.070e-05,42,1780,5.010e-05,3.119e-05,2.266
leave,1,,1.887e-04,42,1780,1.832e-04,1.597e-04,1.181
left,1,,2.778e-04,42,1780,2.941e-04,3.138e-04,0.885
length,1,,1.672e-04,42,1780,1.830e-04,1.686e-04,0.992
let,1,proper,3.474e-04,42,1780,3.635e-04,2.757e-04,1.260
letter,3,,4.263e-04,42,1780,2.434e-04,1.983e-04,2.149
letters,10,,1.731e-04,42,1780,1.212e-04,1.114e-04,1.554
liberty,1,proper,1.758e-04,42,1780,1.322e-04,8.262e-05,2.128
life,1,,4.958e-04,42,1780,5.804e-04,5.820e-04,0.852
likeness,2,,6.746e-06,41,1780,8.576e-06,7.711e-06,0.875
live,3,,1.134e-04,42,1780,1.148e-04,1.056e-04,1.074
look,1,,1.076e-04,42,1780,1.641e-04,1.634e-04,0.659
louisiana,3,proper,1.849e-05,40,1780,3.033e-05,3.146e-05,0.588
loyal,1,,6.554e-06,42,1780,5.605e-06,1.601e-05,0.409
made,1,,1.171e-03,42,1780,1.148e-03,1.209e-03,0.968
mail,1,,1.750e-05,42,1780,2.417e-05,3.773e-05,0.464
major,2,,1.330e-04,42,1780,5.345e-05,6.743e-05,1.972
make,2,,6.372e-04,42,1780,5.676e-04,5.570e-04,1.144
making,1,,2.105e-04,42,1780,2.084e-04,2.306e-04,0.913
man,5,,8.078e-04,42,1780,8.842e-04,7.614e-04,1.061
many,2,,7.176e-04,42,1780,7.567e-04,6.782e-04,1.058
mar,1,proper,7.310e-06,42,1780,8.523e-06,1.031e-05,0.709
march,1,proper,2.410e-04,42,1780,1.629e-04,2.167e-04,1.112
mare,2,,5.136e-06,42,1780,4.663e-06,7.174e-06,0.716
marid,1,,2.819e-09,5,1800,1.006e-08,7.808e-09,0.361
market,5,,4.172e-05,42,1780,6.044e-05,8.211e-05,0.508
marrid,1,,7.413e-09,6,1792,3.612e-09,1.427e-08,0.519
married,2,,4.555e-05,42,1780,4.630e-05,7.302e-05,0.624
masters,1,proper,3.903e-05,42,1780,3.330e-05,2.535e-05,1.540
matter,1,,2.117e-04,42,1780,2.334e-04,2.774e-04,0.763
mature,1,,1.336e-05,42,1780,1.038e-05,1.051e-05,1.271
may,9,,2.069e-03,42,1780,1.840e-03,1.685e-03,1.228
mccoy,1,proper,6.364e-07,26,1780,1.746e-06,2.156e-06,0.295
me,7,,1.080e-03,42,1780,9.990e-04,9.188e-04,1.176
mea,1,,2.747e-06,41,1780,1.655e-06,7.908e-07,3.474
meet,1,,1.241e-04,42,1780,1.228e-04,1.081e-04,1.147
meeting,1,,1.517e-04,42,1780,1.468e-04,1.528e-04,0.993
men,1,,7.214e-04,42,1780,6.964e-04,6.415e-04,1.125
ments,1,,9.332e-06,42,1780,7.932e-06,6.328e-06,1.475
met,1,,1.155e-04,42,1780,1.135e-04,1.114e-04,1.037
might,4,,5.998e-04,42,1780,6.163e-04,4.503e-04,1.332
mile,1,,3.533e-05,42,1780,4.484e-05,6.465e-05,0.547
military,1,,1.305e-04,42,1780,1.068e-04,1.186e-04,1.100
milton,4,proper,1.397e-05,41,1780,1.533e-05,1.580e-05,0.884
mine,1,proper,6.063e-05,42,1780,6.431e-05,7.577e-05,0.800
minister,2,proper,1.147e-04,42,1780,9.869e-05,7.445e-05,1.541
mississippi,1,proper,2.788e-05,42,1780,4.748e-05,5.530e-05,0.504
mitted,1,,2.928e-06,42,1780,2.031e-06,1.418e-06,2.064
mobile,1,proper,3.316e-06,37,1780,6.985e-06,1.005e-05,0.330
moiety,1,,1.143e-05,38,1782,6.101e-06,2.495e-06,4.581
moment,1,,1.239e-04,42,1780,1.657e-04,1.378e-04,0.899
money,3,,2.910e-04,42,1780,2.623e-04,2.793e-04,1.042
monroe,1,proper,1.235e-05,40,1780,1.487e-05,1.798e-05,0.687
month,1,,1.123e-04,42,1780,8.945e-05,1.078e-04,1.042
months,1,,1.251e-04,42,1780,1.300e-04,1.581e-04,0.792
more,3,,1.511e-03,42,1780,1.592e-03,1.424e-03,1.061
morning,1,,1.479e-04,42,1780,1.557e-04,1.560e-04,0.948
morrow,1,,4.574e-05,42,1780,4.308e-05,3.580e-05,1.278
mr,12,,3.645e-04,42,1780,1.174e-04,8.993e-05,4.054
mrs,4,proper,3.437e-05,42,1780,1.274e-05,1.757e-05,1.956
much,1,,8.351e-04,42,1780,8.393e-04,7.219e-04,1.157
must,4,,7.795e-04,42,1780,8.529e-04,7.580e-04,1.028
my,21,,1.657e-03,42,1780,1.593e-03,1.313e-03,1.263
myself,1,,1.509e-04,42,1780,1.439e-04,1.139e-04,1.325
n,1,,1.732e-04,42,1780,1.120e-04,1.241e-04,1.396
name,3,,3.945e-04,42,1780,3.798e-04,3.445e-04,1.145
named,1,proper,5.648e-05,42,1780,7.019e-05,9.502e-05,0.594
names,1,,9.790e-05,42,1780,9.615e-05,9.920e-05,0.987
nash,1,proper,2.490e-06,39,1780,2.665e-06,3.575e-06,0.696
nashville,3,proper,1.497e-06,32,1785,5.211e-06,1.251e-05,0.120
nashyille,1,proper,0.000e+00,0,1829,7.198e-10,2.681e-09,0.000
natchez,3,proper,2.478e-06,38,1780,3.765e-06,2.437e-06,1.017
nations,1,,1.771e-04,42,1780,1.371e-04,7.941e-05,2.230
ne,1,proper,2.507e-05,42,1780,1.797e-05,1.441e-05,1.739
near,1,,2.346e-04,42,1780,2.274e-04,2.453e-04,0.956
necessary,1,,3.671e-04,42,1780,3.284e-04,2.988e-04,1.228
ned,2,proper,2.220e-06,39,1780,2.978e-06,4.122e-06,0.539
negroes,1,,2.531e-05,42,1780,1.893e-05,1.902e-05,1.330
ness,1,,1.010e-05,42,1780,9.748e-06,7.263e-06,1.390
never,3,,4.411e-04,42,1780,5.006e-04,4.487e-04,0.983
new,7,,8.123e-04,42,1780,8.548e-04,1.119e-03,0.726
no,6,,1.857e-03,42,1780,1.937e-03,1.868e-03,0.994
nomination,1,,1.172e-05,42,1780,1.002e-05,9.791e-06,1.197
none,1,,1.295e-04,42,1780,1.387e-04,1.192e-04,1.086
nor,1,,4.491e-04,42,1780,4.281e-04,3.108e-04,1.445
norfolk,1,proper,1.211e-05,42,1780,1.156e-05,1.121e-05,1.080
not,16,,4.901e-03,42,1780,5.305e-03,4.962e-03,0.988
note,1,,1.194e-04,42,1780,1.312e-04,1.611e-04,0.741
nothing,1,,3.221e-04,42,1780,3.525e-04,2.968e-04,1.085
notice,1,,1.516e-04,42,1780,1.732e-04,1.720e-04,0.881
now,5,,8.410e-04,42,1780,1.028e-03,9.628e-04,0.873
number,1,,3.922e-04,42,1780,3.842e-04,4.307e-04,0.911
obedt,1,proper,1.170e-07,24,1782,4.462e-08,7.213e-08,1.622
object,1,,1.725e-04,42,1780,2.292e-04,1.544e-04,1.117
observed,1,,1.536e-04,42,1780,1.306e-04,9.272e-05,1.657
obtained,1,,1.334e-04,42,1780,1.422e-04,1.438e-04,0.928
occasion,1,,1.674e-04,42,1780,1.471e-04,9.241e-05,1.812
of,108,,4.033e-02,42,1780,4.079e-02,3.880e-02,1.039
offer,2,,5.959e-05,42,1780,6.432e-05,5.607e-05,1.063
offered,1,,8.522e-05,42,1780,1.009e-04,9.324e-05,0.914
offerred,1,,6.241e-09,11,1798,4.031e-08,2.453e-08,0.254
offers,1,proper,1.666e-05,42,1780,1.689e-05,1.679e-05,0.992
office,1,,2.773e-04,42,1780,2.330e-04,2.813e-04,0.986
officer,1,,1.654e-04,42,1780,1.048e-04,1.129e-04,1.465
officers,5,,2.561e-04,42,1780,1.746e-04,1.883e-04,1.360
ogg,1,proper,9.810e-09,12,1800,3.233e-08,1.276e-07,0.077
old,1,proper,2.739e-04,42,1780,3.589e-04,4.784e-04,0.572
on,17,,4.991e-03,42,1780,4.901e-03,4.924e-03,1.014
one,7,,2.068e-03,42,1780,2.279e-03,2.464e-03,0.839
only,3,,9.888e-04,42,1780,1.057e-03,1.054e-03,0.938
open,1,,1.413e-04,42,1780,1.515e-04,1.698e-04,0.832
operating,1,,1.095e-05,42,1780,1.215e-05,2.974e-05,0.368
opini,1,,1.930e-07,32,1782,1.659e-07,4.609e-08,4.188
opinion,2,,2.827e-04,42,1780,2.680e-04,2.142e-04,1.320
opinions,1,proper,6.489e-05,42,1780,8.425e-05,4.637e-05,1.399
oppertunity,1,,1.621e-06,28,1780,1.698e-08,4.863e-08,33.337
oppose,1,,2.629e-05,42,1780,2.312e-05,1.203e-05,2.185
or,16,,5.234e-03,42,1780,4.524e-03,4.475e-03,1.170
order,4,,5.190e-04,42,1780,4.306e-04,4.516e-04,1.149
ordered,1,,2.115e-04,42,1780,1.759e-04,1.377e-04,1.536
orders,1,,1.759e-04,42,1780,9.222e-05,9.675e-05,1.818
organise,1,,1.506e-07,27,1785,2.755e-07,1.531e-07,0.984
orleans,4,proper,2.027e-05,41,1781,3.457e-05,3.979e-05,0.510
other,2,,1.630e-03,42,1780,1.531e-03,1.489e-03,1.094
others,1,,3.911e-04,42,1780,3.934e-04,3.124e-04,1.252
our,4,,1.686e-03,42,1780,1.820e-03,1.325e-03,1.272
out,1,,8.276e-04,42,1780,8.498e-04,9.664e-04,0.856
outlived,1,,6.760e-07,36,1780,9.083e-07,9.889e-07,0.684
over,4,,4.494e-04,42,1780,5.575e-04,6.519e-04,0.689
p,3,,3.242e-04,42,1780,2.552e-04,2.715e-04,1.194
paid,2,,2.240e-04,42,1780,2.098e-04,2.647e-04,0.846
painted,1,,1.495e-05,42,1780,1.787e-05,2.241e-05,0.667
painter,1,,1.297e-05,42,1780,1.242e-05,1.513e-05,0.857
painters,1,,4.165e-06,42,1780,4.415e-06,6.474e-06,0.643
pamphlet,1,,1.390e-05,41,1780,1.136e-05,1.218e-05,1.141
pantaloons,1,,5.009e-07,27,1785,1.527e-06,1.317e-06,0.380
papers,2,,1.174e-04,42,1780,6.829e-05,9.175e-05,1.280
parrish,1,proper,2.978e-07,27,1785,8.626e-07,1.088e-06,0.274
part,1,,8.133e-04,42,1780,7.356e-04,6.350e-04,1.281
passage,2,,1.072e-04,42,1780,1.228e-04,1.187e-04,0.903
patronage,1,,1.282e-05,42,1780,1.960e-05,9.870e-06,1.299
pd,1,proper,1.065e-06,36,1780,3.077e-07,4.826e-07,2.206
pensa,1,proper,2.140e-07,26,1781,5.171e-08,5.222e-08,4.099
pensacola,2,proper,3.077e-06,38,1780,4.269e-06,3.447e-06,0.893
pensylvania,1,,4.190e-06,37,1780,1.561e-07,2.016e-07,20.781
perceive,1,,4.161e-05,42,1780,4.319e-05,2.073e-05,2.007
permit,1,,6.038e-05,42,1780,4.692e-05,4.226e-05,1.429
petersbg,1,proper,1.606e-10,1,1810,6.279e-11,1.867e-10,0.860
petersburg,2,proper,7.008e-06,42,1780,6.910e-06,9.933e-06,0.706
pic,1,proper,7.671e-07,38,1780,8.895e-07,8.778e-07,0.874
pinion,1,,1.457e-06,40,1781,2.187e-06,3.607e-06,0.404
pittsburg,1,proper,3.573e-06,40,1780,7.058e-06,1.040e-05,0.343
place,6,,6.043e-04,42,1780,5.992e-04,5.361e-04,1.127
places,1,,1.602e-04,42,1780,1.415e-04,1.203e-04,1.331
planter,1,,3.522e-06,40,1780,5.375e-06,5.338e-06,0.660
plaquemine,1,proper,1.226e-07,16,1800,2.212e-07,2.754e-07,0.445
plate,1,proper,3.998e-05,42,1780,3.214e-05,6.723e-05,0.595
playing,1,,8.799e-06,42,1780,1.166e-05,1.541e-05,0.571
pleasure,1,proper,1.461e-04,42,1780,1.253e-04,8.257e-05,1.770
pledge,1,,1.325e-05,42,1780,1.905e-05,1.382e-05,0.959
pliny,1,proper,6.956e-06,41,1781,7.571e-06,4.588e-06,1.516
politeness,1,proper,8.674e-06,42,1780,6.553e-06,3.862e-06,2.246
political,2,,8.732e-05,42,1780,1.169e-04,1.109e-04,0.787
porpoise,1,,4.602e-07,29,1789,8.893e-07,5.659e-07,0.813
portrait,4,,8.899e-06,42,1780,1.237e-05,1.979e-05,0.450
portraits,2,,4.536e-06,41,1780,6.315e-06,1.118e-05,0.406
pose,1,,4.205e-06,42,1780,3.475e-06,3.410e-06,1.233
posses,1,,1.236e-06,39,1781,1.247e-06,7.637e-07,1.619
possession,4,,1.283e-04,42,1780,1.442e-04,1.338e-04,0.959
possible,1,,1.465e-04,42,1780,1.408e-04,1.728e-04,0.848
power,2,,5.431e-04,42,1780,5.935e-04,4.639e-04,1.171
powers,1,,1.723e-04,42,1780,1.612e-04,1.190e-04,1.447
pr,2,,1.393e-05,42,1780,9.974e-06,9.976e-06,1.396
precaution,1,,1.041e-05,42,1780,8.058e-06,6.929e-06,1.503
prepared,1,,7.148e-05,42,1780,9.489e-05,9.408e-05,0.760
present,1,,5.337e-04,42,1780,5.368e-04,4.870e-04,1.096
president,8,,2.623e-04,42,1780,2.436e-04,2.949e-04,0.889
president's,1,proper,0.000e+00,0,,0.000e+00,0.000e+00,
previous,1,,6.355e-05,42,1780,8.124e-05,9.387e-05,0.677
price,1,,8.285e-05,42,1780,1.018e-04,1.318e-04,0.628
prime,2,,1.139e-05,42,1780,1.230e-05,1.444e-05,0.788
private,1,,1.461e-04,42,1780,1.237e-04,1.275e-04,1.146
proceed,1,,1.205e-04,42,1780,8.590e-05,5.556e-05,2.169
produce,1,proper,1.314e-04,42,1780,1.272e-04,8.881e-05,1.480
pronounced,1,,2.578e-05,42,1780,2.931e-05,2.401e-05,1.074
proof,1,,9.291e-05,42,1780,9.870e-05,9.049e-05,1.027
proper,1,,2.825e-04,42,1780,2.211e-04,1.996e-04,1.415
proportion,1,,1.148e-04,42,1780,9.751e-05,7.616e-05,1.507
proposition,1,,3.496e-05,42,1780,4.785e-05,4.724e-05,0.740
propriety,1,,5.171e-05,42,1780,4.193e-05,2.006e-05,2.577
prospects,1,,1.608e-05,42,1780,1.827e-05,1.147e-05,1.402
providing,1,,2.841e-05,42,1780,2.289e-05,3.172e-05,0.896
provinces,3,proper,4.612e-05,42,1780,3.539e-05,2.413e-05,1.912
provisions,2,,1.058e-04,42,1780,9.063e-05,1.007e-04,1.051
purchase,1,,6.548e-05,42,1780,7.046e-05,7.951e-05,0.824
purpose,1,,2.703e-04,42,1780,2.787e-04,2.808e-04,0.963
put,1,,2.901e-04,42,1780,2.918e-04,2.798e-04,1.037
qual,1,,5.600e-07,36,1785,5.514e-07,4.278e-07,1.309
quantity,1,,1.331e-04,42,1780,1.162e-04,9.510e-05,1.400
quarrelled,1,,1.383e-06,37,1780,1.507e-06,1.146e-06,1.207
quarter,1,proper,7.954e-05,42,1780,7.151e-05,6.502e-05,1.223
ques,1,,1.466e-06,38,1780,3.187e-06,3.797e-06,0.386
quincy,1,proper,3.696e-06,38,1780,7.118e-06,9.370e-06,0.394
quoted,1,,1.841e-05,42,1780,2.499e-05,2.504e-05,0.735
raise,2,,5.577e-05,42,1780,5.701e-05,4.508e-05,1.237
ran,1,,2.824e-05,42,1780,2.987e-05,3.650e-05,0.774
rank,1,,7.820e-05,42,1780,6.374e-05,4.980e-05,1.570
ratification,1,proper,1.050e-05,42,1780,7.621e-06,7.500e-06,1.400
ratified,1,,1.189e-05,42,1780,9.806e-06,8.275e-06,1.437
rd,1,,3.396e-06,42,1780,1.768e-06,2.190e-06,1.551
reach,1,,4.534e-05,42,1780,5.809e-05,6.678e-05,0.679
reached,1,,4.207e-05,42,1780,6.222e-05,9.362e-05,0.449
reaching,1,,9.530e-06,42,1780,1.398e-05,2.659e-05,0.358
read,2,,3.453e-04,42,1780,2.995e-04,2.844e-04,1.214
reason,1,,2.678e-04,42,1780,2.522e-04,2.128e-04,1.258
reasonable,1,,6.097e-05,42,1780,5.229e-05,5.541e-05,1.100
recd,2,,6.171e-06,36,1780,1.297e-07,1.914e-07,32.248
receiv,1,proper,1.010e-06,38,1781,6.619e-07,2.838e-07,3.558
receive,7,,2.003e-04,42,1780,1.678e-04,1.293e-04,1.549
received,3,,3.917e-04,42,1780,3.430e-04,3.152e-04,1.243
recollect,1,,2.511e-05,42,1780,2.404e-05,1.454e-05,1.728
recommendations,1,,7.086e-06,42,1780,4.418e-06,6.765e-06,1.047
reconsider,1,,1.256e-05,40,1780,3.901e-06,9.759e-06,1.287
referred,1,,1.303e-04,42,1780,1.595e-04,1.914e-04,0.681
referring,1,,9.011e-06,42,1780,1.457e-05,1.764e-05,0.511
reflection,1,,2.922e-05,42,1780,3.229e-05,1.936e-05,1.510
regained,1,,2.501e-06,39,1781,3.336e-06,3.361e-06,0.744
regret,1,,2.696e-05,42,1780,3.441e-05,2.533e-05,1.064
regretted,1,,9.391e-06,42,1780,1.046e-05,7.429e-06,1.264
relating,1,,5.331e-05,42,1780,4.129e-05,5.625e-05,0.948
relationship,1,,3.375e-06,40,1780,4.335e-06,6.910e-06,0.488
relies,1,,2.823e-06,41,1780,3.141e-06,2.695e-06,1.048
reluctance,1,,9.346e-06,42,1780,8.766e-06,4.647e-06,2.011
remain,2,,1.113e-04,42,1780,1.042e-04,9.198e-05,1.210
remaining,1,,5.042e-05,42,1780,4.768e-05,4.901e-05,1.029
remove,1,,5.135e-05,42,1780,4.839e-05,4.468e-05,1.149
repair,1,,3.602e-05,42,1780,2.613e-05,2.738e-05,1.315
repugnance,1,,2.046e-06,39,1781,2.775e-06,2.032e-06,1.007
request,3,,1.244e-04,42,1780,6.424e-05,5.869e-05,2.120
requests,1,,9.817e-06,42,1780,5.356e-06,5.498e-06,1.786
reside,1,proper,2.303e-05,42,1780,1.946e-05,1.465e-05,1.572
resign,1,,1.100e-05,42,1780,9.284e-06,6.299e-06,1.747
respect,1,proper,2.142e-04,42,1780,1.891e-04,1.313e-04,1.632
respectfully,1,proper,1.154e-05,42,1780,3.316e-05,5.403e-05,0.214
respects,1,,4.631e-05,42,1780,4.759e-05,3.619e-05,1.279
results,1,,3.380e-05,42,1780,6.051e-05,1.233e-04,0.274
rette,1,,8.457e-09,15,1789,9.309e-09,1.265e-08,0.669
return,2,,2.303e-04,42,1780,1.920e-04,1.616e-04,1.425
robert,4,proper,7.927e-05,42,1780,6.363e-05,6.493e-05,1.221
robertson,2,,1.271e-05,42,1780,7.748e-06,9.629e-06,1.320
room,2,,9.448e-05,42,1780,1.229e-04,1.721e-04,0.549
royal,2,proper,8.866e-05,42,1780,7.940e-05,6.928e-05,1.280
s,3,,7.978e-04,42,1780,4.035e-04,4.928e-04,1.619
safe,1,,4.596e-05,42,1780,4.850e-05,5.214e-05,0.881
said,2,,1.707e-03,42,1780,1.442e-03,1.438e-03,1.186
same,2,,1.043e-03,42,1780,1.130e-03,1.033e-03,1.009
samuels,2,,4.244e-08,21,1792,1.933e-07,5.205e-07,0.082
savannah,1,proper,7.894e-06,42,1780,8.686e-06,9.888e-06,0.798
say,1,,2.703e-04,42,1780,4.190e-04,4.186e-04,0.646
saying,1,,5.784e-05,42,1780,7.390e-05,6.418e-05,0.901
says,1,,1.746e-04,42,1780,2.313e-04,2.183e-04,0.800
scarce,1,,2.828e-05,42,1780,2.199e-05,1.588e-05,1.781
scenes,1,proper,2.993e-05,42,1780,3.853e-05,2.555e-05,1.172
sch,1,proper,4.766e-07,31,1784,1.248e-06,1.381e-06,0.345
sea,1,proper,1.745e-04,42,1780,1.651e-04,1.546e-04,1.128
season,1,,6.348e-05,42,1780,7.752e-05,8.303e-05,0.765
sec,1,proper,8.747e-05,42,1780,7.533e-05,1.023e-04,0.855
second,2,,2.831e-04,42,1780,2.940e-04,3.704e-04,0.764
secretary,3,,1.654e-04,42,1780,1.486e-04,2.042e-04,0.810
see,3,,7.442e-04,42,1780,5.977e-04,6.515e-04,1.142
seen,3,,1.844e-04,42,1780,2.556e-04,2.571e-04,0.717
selections,1,,1.646e-06,39,1780,4.592e-06,7.254e-06,0.227
sell,2,,4.800e-05,42,1780,4.737e-05,5.607e-05,0.856
send,2,,8.097e-05,42,1780,7.913e-05,8.653e-05,0.936
sends,1,,9.724e-06,42,1780,1.079e-05,1.104e-05,0.881
sentiment,1,,3.470e-05,42,1780,4.121e-05,3.226e-05,1.076
service,2,,2.530e-04,42,1780,1.827e-04,2.182e-04,1.159
servt,1,,5.607e-07,32,1781,1.822e-07,2.484e-07,2.258
settlement,1,proper,6.532e-05,42,1780,6.082e-05,5.556e-05,1.176
shall,1,,2.105e-03,42,1780,1.532e-03,1.214e-03,1.734
sheriff,1,proper,5.740e-05,42,1780,4.432e-05,3.824e-05,1.501
shes,1,proper,9.861e-08,31,1787,6.013e-08,5.503e-08,1.792
shipment,2,,1.742e-06,38,1782,2.547e-06,7.062e-06,0.247
shipments,1,,1.252e-06,36,1781,1.685e-06,7.401e-06,0.169
shoes,1,,1.187e-05,42,1780,1.258e-05,1.685e-05,0.704
shortly,1,,1.803e-05,42,1780,2.365e-05,2.232e-05,0.808
should,5,,1.140e-03,42,1780,1.199e-03,1.035e-03,1.102
since,2,proper,2.669e-04,42,1780,2.993e-04,2.926e-04,0.912
sincere,1,,3.399e-05,42,1780,2.806e-05,1.561e-05,2.177
sincerly,1,,1.722e-08,17,1786,1.544e-08,1.118e-08,1.540
sion,1,,1.042e-05,42,1780,1.020e-05,6.171e-06,1.689
sir,5,,4.099e-04,42,1780,3.212e-04,2.748e-04,1.492
sirable,1,,5.838e-08,25,1789,9.449e-08,7.849e-08,0.744
sister,1,,3.727e-05,42,1780,5.311e-05,5.217e-05,0.714
siting,1,,3.961e-07,34,1780,4.554e-08,4.804e-08,8.246
sloop,1,proper,1.048e-05,42,1780,7.241e-06,4.600e-06,2.277
small,1,,2.977e-04,42,1780,2.892e-04,3.209e-04,0.928
so,3,,1.896e-03,42,1780,2.088e-03,1.929e-03,0.983
soldiers,3,,7.671e-05,42,1780,6.434e-05,6.695e-05,1.146
solicitation,1,,3.172e-06,41,1780,3.166e-06,2.271e-06,1.397
solicitude,1,,8.601e-06,42,1780,1.031e-05,4.647e-06,1.851
some,2,,1.253e-03,42,1780,1.341e-03,1.189e-03,1.054
something,1,,8.683e-05,42,1780,1.203e-04,1.389e-04,0.625
son,6,,2.305e-04,42,1780,2.331e-04,1.783e-04,1.293
sons,1,proper,6.114e-05,42,1780,6.266e-05,5.231e-05,1.169
soon,2,,2.842e-04,42,1780,2.985e-04,2.490e-04,1.141
sought,1,,3.206e-05,42,1780,5.532e-05,5.459e-05,0.587
south,1,proper,1.655e-04,42,1780,1.828e-04,2.311e-04,0.716
spain,3,proper,8.537e-05,42,1780,7.143e-05,5.058e-05,1.688
spanish,7,proper,5.242e-05,42,1780,5.502e-05,4.772e-05,1.099
spec,1,,1.005e-06,34,1780,1.151e-06,1.586e-06,0.634
special,1,,7.361e-05,42,1780,8.081e-05,1.880e-04,0.392
spirit,1,,2.561e-04,42,1780,3.321e-04,1.861e-04,1.376
st,4,proper,3.697e-05,42,1780,3.574e-05,5.233e-05,0.707
started,1,proper,1.155e-05,41,1780,1.882e-05,3.777e-05,0.306
state,2,,1.039e-03,42,1780,9.510e-04,9.788e-04,1.061
states,4,proper,8.076e-04,42,1780,7.253e-04,6.936e-04,1.164
still,1,,3.365e-04,42,1780,4.330e-04,3.973e-04,0.847
stipulated,1,,1.166e-05,42,1780,1.152e-05,8.841e-06,1.319
stipulation,1,,7.359e-06,42,1780,7.644e-06,7.728e-06,0.952
stipulations,2,,6.008e-06,42,1780,6.708e-06,6.268e-06,0.958
str,1,proper,2.779e-06,38,1780,2.479e-06,1.091e-06,2.547
strong,2,,1.466e-04,42,1780,1.653e-04,1.524e-04,0.962
subject,3,,3.820e-04,42,1780,4.744e-04,3.624e-04,1.054
subjects,2,,1.261e-04,42,1780,1.165e-04,7.886e-05,1.599
succeed,1,,2.430e-05,42,1780,2.563e-05,2.172e-05,1.119
such,5,,1.826e-03,42,1780,1.639e-03,1.535e-03,1.189
summer,1,,4.951e-05,42,1780,6.368e-05,8.750e-05,0.566
sup,1,,9.648e-06,42,1780,9.674e-06,1.074e-05,0.898
superior,1,,8.860e-05,42,1780,8.786e-05,8.369e-05,1.059
supplied,1,,4.157e-05,42,1780,4.334e-05,4.386e-05,0.948
supposd,1,proper,1.755e-08,7,1787,6.896e-09,7.707e-09,2.277
suppose,2,,1.001e-04,42,1780,1.106e-04,8.784e-05,1.140
supposed,1,,1.220e-04,42,1780,1.338e-04,9.351e-05,1.304
sure,2,,6.924e-05,42,1780,8.374e-05,8.782e-05,0.788
take,5,,4.683e-04,42,1780,4.393e-04,4.252e-04,1.101
taken,1,,4.308e-04,42,1780,3.937e-04,3.889e-04,1.108
takes,1,,5.896e-05,42,1780,6.121e-05,6.776e-05,0.870
taking,1,,1.284e-04,42,1780,1.234e-04,1.291e-04,0.995
tance,1,,1.965e-06,39,1780,1.613e-06,1.002e-06,1.962
tend,1,,2.758e-05,42,1780,2.318e-05,1.941e-05,1.420
tennessee,2,proper,1.289e-05,41,1780,2.711e-05,3.779e-05,0.341
territories,1,proper,2.393e-05,42,1780,2.283e-05,2.415e-05,0.991
territory,1,proper,7.121e-05,42,1780,8.572e-05,9.677e-05,0.736
th,1,,7.410e-05,42,1780,3.463e-05,2.896e-05,2.559
than,1,,1.277e-03,42,1780,1.350e-03,1.248e-03,1.023
thanks,1,,3.653e-05,42,1780,2.906e-05,2.695e-05,1.355
that,27,,1.012e-02,42,1780,1.022e-02,9.070e-03,1.115
the,152,,6.376e-02,42,1780,6.583e-02,6.418e-02,0.993
their,8,,3.732e-03,42,1780,3.542e-03,2.480e-03,1.505
them,5,,2.381e-03,42,1780,2.235e-03,1.646e-03,1.447
