,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
jackson_3,0.9360,0.8864,0.9906,0.9686,0.6381,0.6387,0.5803,0.7577,0.4468,0.4547,-0.0000,1.0386,1.0299,0.9227,0.9939,0.8533,1.1161,1.1509,1.1278,1.1208,0.9370,0.9081,0.9436,0.9752,1.1169,1.0977,1.1685,0.8568,0.9329,1.0314,1.0830,0.8339,1.2744,1.0625,0.9024,1.1009,1.1983,1.3000,1.2123,1.2688,0.9167,1.1591,1.0027,0.9422,1.1027,1.2479,1.0436,0.9413,1.0493,1.2235,1.2966,1.0606,1.2907,1.1655,1.1644,1.2552,0.8853,1.1799,0.8521,1.0345,1.2948,1.0783,1.3285,1.1233,0.8594,1.0883,1.1122,0.8978,0.9966,0.6380,1.1451,0.8040,1.2156,1.1750,1.0690,1.2662,1.2071,1.0899,1.0903,0.8957,1.0971,1.1628,1.0168,1.1355,1.2504,1.1314,1.1656,0.7404,0.8427,1.0126,1.0135,0.8285,0.6389,0.9710,0.6274,1.0569,1.1404,0.8791,0.9614,0.9891,0.9273,1.2680,1.1645,1.1476,0.8945,0.8415,0.9016,0.9818,1.0744,1.1719,0.8257,0.9405,0.8720,0.8559,0.8246,0.6905,0.7966,1.0264,0.6975,0.7154,0.8533,0.6477,0.8405,0.8503
jackson_4,1.1267,1.2645,1.1351,1.2424,1.1030,0.9795,1.0212,0.9630,1.0458,1.0373,1.0386,-0.0000,0.8485,0.9286,0.7708,0.7726,1.1431,1.0289,1.0948,0.9345,1.0977,1.1427,1.0603,0.9859,0.9683,0.7883,0.9356,1.0143,1.0177,0.9947,0.8028,1.0595,0.9054,0.9649,0.9640,1.1435,1.0585,0.8741,1.0946,1.0365,1.0547,1.1245,1.1214,1.1142,1.0002,0.8373,1.0135,0.7543,1.0453,0.9902,0.8805,0.8626,0.7949,0.8297,0.9866,1.0082,1.0499,1.0163,1.0676,1.0978,0.9202,1.0203,0.9112,1.0120,0.9346,0.7317,0.8833,0.8056,1.0220,0.7045,0.9474,1.0582,1.1160,1.1753,1.0610,1.0964,0.9414,0.9997,0.8979,0.9682,1.1074,1.0454,0.6912,1.0019,1.1144,1.0889,1.1359,1.0527,1.0879,1.1304,1.0690,1.1354,1.1166,0.9568,1.1611,0.9616,1.0150,0.9709,1.2409,1.0970,1.1581,1.0280,0.9191,1.0846,1.0236,1.1511,1.0667,1.1728,0.9698,0.9259,0.8245,0.9146,0.9456,0.9893,0.9456,1.0194,0.9798,1.1091,0.9139,0.8020,0.8704,0.9847,0.9415,0.8749
jqadams_1,0.8789,0.9041,1.0100,0.8423,0.9678,0.9458,1.1520,0.8851,1.0319,0.9386,1.0299,0.8485,0.0000,0.5160,0.7735,0.7186,1.0476,1.1520,1.0125,1.1982,1.0513,1.1647,1.0121,0.8064,1.0928,0.9252,1.1670,0.9110,0.9545,1.0726,0.9476,1.0827,1.0864,0.8478,0.8484,1.1497,1.1773,0.9692,1.0017,1.0015,0.7134,1.0311,0.9195,1.0656,1.1661,1.1200,0.9581,0.9374,1.1759,1.1382,1.1241,0.8993,0.9956,1.1710,1.0670,1.1156,1.1077,1.2807,0.9780,1.0404,0.9303,0.8833,1.1561,1.0105,1.0668,0.9365,1.0443,1.0793,0.8656,1.0036,1.0000,0.8888,1.1289,1.0300,1.0757,1.1664,0.9682,1.0574,1.1045,0.9529,0.8871,1.0348,0.8055,0.9760,1.0990,1.0201,1.0258,0.8166,1.0845,1.1727,1.0840,0.9170,1.0118,1.0663,1.0071,1.0348,0.9564,0.9513,1.0976,1.0407,1.0298,0.9285,0.8898,0.9880,0.9432,1.0808,1.0755,1.2656,1.1206,1.1300,0.9903,1.0109,0.8901,0.9472,0.9953,1.0274,1.0107,1.0734,0.9283,1.0020,0.7265,1.1478,1.0103,0.7237
jqadams_2,0.9378,0.9983,0.9038,0.8565,0.9148,0.8776,1.0432,1.0599,0.8017,0.8892,0.9227,0.9286,0.5160,0.0000,0.5936,0.5907,1.0622,1.1105,1.0591,1.2453,1.0816,1.0211,1.0605,0.9355,1.1428,1.2151,1.1675,0.8162,1.1185,1.2468,1.0646,1.1749,1.1956,0.9416,0.7959,1.1500,1.2332,0.9653,1.0572,1.0193,0.8829,1.0151,0.9764,1.0920,1.0403,1.0441,0.8360,0.7533,1.3048,1.2097,1.1572,1.0138,1.1401,1.2116,1.2854,1.1932,1.1763,1.1086,1.1056,0.9312,1.1515,0.9858,1.0202,1.1231,0.9324,0.9909,0.9808,0.8523,0.7794,0.8076,1.0517,0.6757,1.0603,1.0197,1.0197,1.1627,0.9954,0.9246,0.9994,0.9248,0.8617,1.0115,0.7936,0.8864,1.1637,1.1114,1.2186,1.0188,0.9922,1.0696,0.9560,0.9325,0.9530,0.8743,0.9873,0.9454,0.9442,0.9222,1.1477,1.0509,1.2615,1.1089,1.0141,1.1266,0.9991,1.1878,0.9383,1.2411,1.0634,1.1628,0.8545,1.0274,0.8824,1.0590,0.9851,1.0766,1.1120,1.1806,0.7927,0.8161,0.8464,0.8099,1.1203,0.8430
jqadams_3,0.9815,0.8744,0.8280,0.9586,1.0616,0.9887,1.0795,1.1091,0.9230,0.9994,0.9939,0.7708,0.7735,0.5936,0.0000,0.6179,1.2244,0.9227,1.1914,1.1495,1.1923,1.0228,1.2156,1.0174,0.9869,0.9126,1.0395,0.8945,1.1425,1.0785,1.0287,1.2235,1.0635,0.8507,0.7901,1.1604,1.1692,1.0130,1.1147,1.1748,1.0762,0.8916,0.9884,1.1169,0.7618,0.9194,0.7579,0.6963,1.3101,1.1755,1.2259,1.0959,0.8424,0.8766,0.9648,1.0185,1.1576,1.0356,1.1135,0.8936,0.9655,1.0288,1.0833,1.0052,0.8596,0.8342,1.0056,0.8069,0.8735,0.7615,0.9590,0.7256,1.1323,0.9892,0.9925,1.1702,1.0825,0.9455,1.0027,0.8989,1.0895,1.0215,1.0278,0.9844,1.1560,1.0208,1.1572,1.0948,0.9395,1.1469,1.0560,0.9244,1.0957,1.0161,1.0562,0.9769,1.0911,1.0453,1.1237,1.0951,1.1522,1.1320,0.9832,1.0359,1.1345,1.3179,1.0888,1.1789,1.0597,0.9745,0.9240,1.1601,0.9055,0.8320,0.8519,0.9969,0.9661,1.0655,0.8426,0.8734,0.8649,0.8736,0.9453,0.8660
jqadams_4,0.9921,1.1326,1.0967,1.0617,0.9735,0.7162,0.8543,0.9973,0.8472,0.9406,0.8533,0.7726,0.7186,0.5907,0.6179,-0.0000,1.1395,1.1367,1.1034,1.1919,1.1030,0.9602,1.2468,0.9836,1.0463,1.0787,1.1718,0.9694,1.1456,1.2931,0.9330,1.2266,1.0053,0.8440,0.8425,1.1402,1.1415,1.0261,1.1340,1.2301,1.0711,1.0704,1.0791,1.1642,1.1185,1.1120,1.0354,0.6992,1.2249,1.2087,1.1403,0.9027,1.1132,1.1031,1.0497,1.0688,1.1731,1.0223,1.1149,0.9148,1.0526,1.0092,0.9882,0.9720,1.0511,0.8760,0.9108,0.8593,0.9150,0.6685,1.0909,0.8953,1.0947,1.0714,0.9884,1.0980,1.0723,0.8791,0.9070,0.7189,1.1085,0.9864,0.9989,1.0463,1.0317,1.0073,1.1872,1.0916,0.8660,1.1106,0.9538,0.8797,1.0019,1.0741,1.0487,0.8999,1.1638,0.9954,1.2196,1.1231,1.1156,1.0061,0.9671,1.0556,1.0484,1.0626,0.9610,1.0898,0.9701,0.9444,0.9363,1.0890,0.8021,0.8685,0.8974,1.1192,1.1194,1.0564,0.7796,0.8757,0.8023,0.8312,1.1241,0.8063
ejames_1,1.1260,1.2298,0.8522,1.0602,1.1193,1.0285,1.0543,1.0910,1.1263,1.0991,1.1161,1.1431,1.0476,1.0622,1.2244,1.1395,0.0000,0.7868,0.5634,0.7489,0.8244,0.7478,0.6887,0.8335,0.7073,0.8733,1.0434,0.8603,0.9828,1.1016,1.2027,0.7259,1.0331,0.8714,1.2564,0.7882,0.6921,0.9053,0.5373,0.6544,0.8342,0.9175,0.7248,0.8748,0.9443,0.8069,1.1346,1.3695,0.7449,0.7036,0.9058,1.1376,0.9678,0.8926,0.9361,0.8820,1.0657,1.1236,1.1401,1.1919,0.9864,1.2071,1.0113,0.9208,1.0698,1.1017,0.9435,1.2193,0.8822,1.1623,0.8525,1.0922,1.0394,1.2355,1.1813,1.0827,0.9171,1.2266,1.1457,1.2468,0.9640,1.0317,1.0581,1.1082,1.0740,1.2537,1.0887,0.9161,1.2905,1.1810,1.1947,1.2709,1.1644,1.2821,1.1470,1.0340,0.9704,1.1234,1.0021,1.1173,0.9610,0.9682,1.0246,0.9238,0.8417,0.5760,1.0111,0.7902,1.0375,1.1543,1.1306,0.9883,1.0976,1.0197,1.2680,1.0881,1.0684,0.8835,1.1489,0.9857,1.1514,1.0967,1.0591,1.1532
ejames_2,1.1058,0.9087,0.8483,1.1860,1.2476,1.2605,1.1035,1.1944,1.2805,1.3129,1.1509,1.0289,1.1520,1.1105,0.9227,1.1367,0.7868,0.0000,0.8513,0.8167,0.8918,0.7314,0.8479,0.8720,1.0268,0.7614,0.8584,1.1217,1.2507,1.0150,1.1710,0.9118,0.6798,0.7967,1.3063,0.8530,0.6915,0.8150,0.6438,0.6738,1.0694,0.5847,0.8289,0.9931,0.6278,0.5181,0.6914,1.1337,0.7362,0.6434,0.8777,1.1328,0.7884,0.6093,0.6983,0.5476,1.2032,1.1100,0.9768,1.2577,1.0339,1.0242,1.0019,0.9416,1.0875,0.9342,0.8991,1.1873,1.0010,1.0718,0.7861,1.1831,0.9744,1.1036,1.1372,0.9776,1.0173,1.2114,1.2168,1.2603,1.0898,1.0763,1.1623,0.8748,1.0038,1.2180,1.0494,0.9689,1.3892,1.1871,1.3150,1.4099,1.2321,1.1936,1.2648,1.0068,1.0624,1.1537,0.9782,0.9554,1.0215,0.9552,0.9162,0.9139,0.9772,0.9978,1.1071,0.9685,0.6854,0.9113,1.0657,0.9349,1.2575,1.0487,1.3319,0.9094,0.8294,0.9441,1.2884,1.1298,1.2753,1.2047,0.8012,1.2786
ejames_3,1.0087,0.9814,0.9566,0.9100,1.0726,1.0204,1.1127,1.1176,1.0877,1.2251,1.1278,1.0948,1.0125,1.0591,1.1914,1.1034,0.5634,0.8513,0.0000,0.7072,0.7971,0.8681,0.3937,0.9815,0.7075,0.9324,1.0190,0.8044,0.8889,0.8223,1.2870,0.7185,1.1015,0.9629,1.2689,0.5888,0.5330,1.1679,0.7361,0.7382,0.6823,0.9755,0.4545,0.7254,1.1289,1.0338,1.0756,1.2414,0.7542,0.8398,0.9508,1.2309,0.9236,1.0845,0.9802,0.9467,0.9310,1.1313,1.0944,1.1965,1.0172,0.9844,1.1123,0.8097,0.9525,1.0328,0.9558,1.0461,0.9381,1.0904,0.7744,1.0460,1.2185,1.3904,1.2743,1.2500,1.0616,1.1747,1.2589,1.2205,1.0071,1.2853,1.1756,1.0215,1.1307,1.2386,1.0406,0.8835,1.3125,1.1854,1.2767,1.2421,1.2276,1.1639,1.0902,1.0025,0.8725,1.0252,0.9176,1.0581,0.9587,0.9829,1.0391,0.9794,0.8759,0.4652,0.9621,0.8336,1.2155,1.1489,1.1157,1.1488,1.1520,1.0292,1.2630,1.0597,1.0914,0.7719,1.1322,1.2180,1.1565,1.0644,1.1089,1.1544
ejames_4,1.0316,1.1624,1.0120,1.2178,1.1279,0.9874,1.0391,1.0947,1.0623,1.1862,1.1208,0.9345,1.1982,1.2453,1.1495,1.1919,0.7489,0.8167,0.7072,0.0000,1.1687,1.1626,0.8769,1.1010,0.8964,0.9772,0.9131,1.0753,1.1701,0.9388,1.2048,0.9120,0.7917,0.9212,1.1011,0.5494,0.3503,1.0200,0.9045,0.9821,1.0705,1.0964,0.9060,0.9649,1.0870,1.0329,1.1792,1.1377,0.7120,0.7920,0.9967,1.1850,0.6657,0.7875,1.0168,0.8559,0.9558,0.8725,1.1066,1.1765,0.8453,0.9519,0.9523,0.3847,0.9524,0.8889,0.9375,1.0379,0.9572,1.0595,0.6267,0.9721,1.1326,1.2449,1.1422,1.1109,1.0542,0.9532,1.0491,1.1310,1.0895,1.2474,1.1233,1.1070,1.0130,1.2680,1.0032,1.2083,1.2729,1.2639,1.2874,1.2943,1.2862,1.0559,1.2416,0.9356,0.7750,1.1249,0.9147,0.9599,0.8593,0.8943,1.0582,0.9448,0.9463,0.7243,0.9850,0.4651,1.0434,1.0336,1.0262,1.0413,1.2185,1.0710,1.1787,1.1311,1.1311,0.7439,1.2546,1.1682,1.2679,1.1567,1.1183,1.2732
flint_1,0.7549,0.9162,0.8412,0.9816,0.9468,0.9809,1.0508,1.0398,1.0393,0.9854,0.9370,1.0977,1.0513,1.0816,1.1923,1.1030,0.8244,0.8918,0.7971,1.1687,0.0000,0.7357,0.6051,0.8404,1.0109,0.8666,0.8846,0.7825,0.8493,0.9564,1.0877,0.6373,1.1765,1.1207,0.9544,1.0382,1.0023,1.0692,0.8976,0.8508,0.9086,0.8902,0.8261,0.7920,0.9381,0.8339,0.7694,0.9914,0.7852,0.8753,0.8866,0.9290,1.1065,1.1366,1.0161,0.8773,0.9662,1.1217,0.9009,1.2272,0.9795,1.2046,1.1706,1.1565,0.9924,1.2139,1.0704,1.1109,0.8919,1.0447,0.9562,1.0584,0.9095,1.1875,1.2028,1.1859,1.1740,1.2907,1.3718,1.2766,0.9583,0.8910,1.0875,0.6902,1.0833,1.1128,1.1176,0.8525,1.0568,1.0676,1.1641,1.0624,0.8916,1.1055,0.9884,1.1986,1.1561,0.9550,0.9777,0.9983,1.1179,1.0010,1.0716,0.9612,0.9850,0.8319,1.0385,1.1546,1.0109,1.1484,1.1948,1.1775,1.1440,1.1050,1.0500,0.7945,0.7852,0.9504,0.9449,0.9365,0.9433,0.9649,0.8030,0.9427
flint_2,1.1313,1.1439,0.8596,1.2520,1.1354,1.1611,0.8638,0.9888,1.2172,1.2086,0.9081,1.1427,1.1647,1.0211,1.0228,0.9602,0.7478,0.7314,0.8681,1.1626,0.7357,0.0000,0.8260,0.6545,0.8211,0.8876,1.0548,1.0191,1.0392,1.2336,0.9761,0.9429,1.0152,0.9222,1.2245,1.1255,1.0551,0.9666,0.8608,0.9167,1.0502,0.8142,1.0055,1.0739,0.8763,0.7465,0.7945,0.9398,0.8659,0.8884,1.0522,1.0328,1.0631,1.0060,0.8252,0.8108,1.1760,0.9792,0.9029,1.1567,1.1349,1.3389,1.0620,1.2064,0.9150,1.0497,0.8183,1.0097,1.0517,0.9808,1.0075,1.0851,0.8673,1.1120,1.1024,0.9897,1.1319,1.2003,1.2261,1.2086,1.1257,1.0046,1.0783,0.9749,0.8864,1.0409,1.1782,0.8654,1.1113,1.0111,1.0145,1.1406,1.0308,1.2341,1.1678,1.0009,1.0392,0.8847,0.8490,0.8969,0.9560,0.9702,0.9515,1.0201,1.0183,0.8843,0.8894,1.0032,0.9699,0.8770,1.1246,1.0312,1.0025,0.8486,0.9891,0.9753,0.9267,0.9983,0.9811,0.9215,1.1033,0.8691,0.8912,1.0995
flint_3,0.9844,0.9602,0.9260,0.8769,1.0294,1.0865,1.1751,1.0922,0.9913,1.0918,0.9436,1.0603,1.0121,1.0605,1.2156,1.2468,0.6887,0.8479,0.3937,0.8769,0.6051,0.8260,0.0000,0.8072,0.7268,0.8460,0.8756,0.8039,0.8232,0.7074,1.0791,0.5597,1.1625,1.1127,1.3306,0.7679,0.6805,1.1800,0.6754,0.7341,0.8145,0.8600,0.5778,0.8813,1.0054,0.9825,0.9543,1.2492,0.7707,0.8531,0.9518,1.1357,0.9261,1.1487,1.1343,1.1834,0.8485,1.1556,1.0104,1.2811,1.0295,0.9378,1.2460,0.9507,0.7958,1.0953,1.0088,1.1711,0.8741,1.1021,0.7968,1.0240,1.1679,1.1865,1.2388,1.2907,1.0878,1.3215,1.3662,1.3193,1.1036,1.1572,1.0957,1.0822,1.1592,1.1883,1.1064,0.6905,1.3470,1.1743,1.2326,1.1778,1.0773,1.0233,1.0092,1.1474,0.9438,0.9283,0.8096,1.0261,0.8647,1.1573,0.9976,1.0016,0.8176,0.6789,0.8785,0.9636,1.1304,1.2823,1.2089,1.2032,1.0917,1.0040,1.2093,0.9823,1.0053,0.8876,1.1042,1.1452,1.1788,0.9971,1.0038,1.1730
flint_4,1.0963,1.0576,1.0850,1.1379,1.0800,0.9868,0.8363,1.0193,1.0028,0.9473,0.9752,0.9859,0.8064,0.9355,1.0174,0.9836,0.8335,0.8720,0.9815,1.1010,0.8404,0.6545,0.8072,0.0000,0.9966,0.9618,0.9952,1.1344,0.9051,1.1553,0.8903,0.9072,0.9324,0.9301,1.1344,1.1790,1.0309,1.0766,0.8153,0.9280,0.9781,1.0109,1.0421,1.1512,1.1279,0.9885,0.8937,0.8857,0.9974,0.8746,0.9957,0.8316,1.0991,1.0424,0.8918,0.9772,1.1253,0.9796,0.9725,1.0992,1.0310,1.1992,1.1005,0.9843,0.8355,0.9508,0.9316,1.0743,1.1393,1.0947,0.9618,1.0891,1.1155,1.1391,1.0421,1.1528,1.1979,1.2298,1.2619,1.1441,1.1734,1.0799,1.0643,1.0748,0.7952,1.1144,1.0940,0.8642,1.1868,0.9398,0.8956,1.0981,0.9365,1.1599,1.1034,1.1237,1.1723,1.0989,0.9375,1.0597,0.8173,0.9513,0.7056,0.7650,0.9716,1.0423,1.0144,1.0423,1.0668,0.9864,1.1447,0.9155,1.0011,0.8332,0.8931,0.9283,0.9062,1.0315,1.0934,1.0940,1.0584,1.0960,0.8694,1.0501
hall_1,1.0646,0.9858,0.7626,0.8972,1.1049,1.2092,1.0485,1.1795,1.1371,1.2563,1.1169,0.9683,1.0928,1.1428,0.9869,1.0463,0.7073,1.0268,0.7075,0.8964,1.0109,0.8211,0.7268,0.9966,-0.0000,0.6566,0.8401,0.7018,0.9327,1.0695,1.0391,1.0137,1.1783,1.1083,1.0199,0.8201,0.7842,1.2192,0.7615,0.9183,1.0074,0.8995,0.7297,0.8211,1.0859,1.0396,1.1458,1.1544,0.9668,1.0534,1.0392,1.0869,0.8348,0.9191,0.9375,1.0043,0.9871,1.1047,1.1144,1.1000,0.8902,0.9287,1.0048,0.9882,0.7879,1.0193,0.8688,1.1052,0.7797,0.9998,0.6702,1.0540,0.9827,1.1139,1.2405,1.1627,0.9456,1.1934,0.9973,1.1334,1.0687,0.9411,1.2291,1.1717,1.2021,1.1961,0.9189,0.8456,1.1648,1.2229,1.1169,1.2729,1.3333,1.1995,1.0732,1.0722,1.0648,1.0588,1.0205,1.0433,0.8497,0.9803,0.9915,0.9285,0.7814,0.6864,0.7682,0.8357,1.0479,1.1627,1.2091,1.0189,1.1487,0.8445,1.0351,1.1184,1.0961,0.9560,1.0375,1.2124,1.0072,1.0543,1.0736,1.0062
hall_2,1.0833,0.9800,0.9496,0.9507,1.1050,1.0424,1.0305,0.8859,1.2019,1.1726,1.0977,0.7883,0.9252,1.2151,0.9126,1.0787,0.8733,0.7614,0.9324,0.9772,0.8666,0.8876,0.8460,0.9618,0.6566,0.0000,0.9748,0.7852,0.8764,0.9989,0.7805,0.8687,0.9199,0.9013,1.1489,0.9214,0.9918,0.9697,0.7060,0.7461,0.9672,0.8478,0.8117,0.9585,1.0433,0.9891,1.0219,0.9841,1.0203,1.0203,0.9123,1.0214,0.8245,0.9422,0.8728,0.9453,0.8766,1.1383,0.9495,1.2206,1.0241,1.0410,1.1525,1.1489,1.1506,1.1570,1.0517,1.2160,0.9582,1.1248,0.8272,1.1922,0.9022,1.0652,1.1518,1.0353,0.8771,1.1376,1.0719,1.0778,1.0922,1.0444,0.9694,1.0292,1.0965,1.0799,0.9552,0.7346,1.1923,1.1717,1.2332,1.2024,1.1686,1.2482,1.1362,1.1990,1.0962,1.0474,1.1767,1.0108,1.0120,0.9443,0.9768,0.9379,0.8279,0.9179,1.0163,1.0552,1.1047,1.0357,1.1154,1.0754,1.0489,0.8745,0.9855,1.0645,1.0268,1.1579,1.0887,1.0472,0.9700,1.1741,1.0026,0.9716
hall_3,1.0452,0.8976,0.9069,1.0778,1.1070,1.2947,1.3391,1.3416,1.1424,1.2833,1.1685,0.9356,1.1670,1.1675,1.0395,1.1718,1.0434,0.8584,1.0190,0.9131,0.8846,1.0548,0.8756,0.9952,0.8401,0.9748,0.0000,1.0028,0.9829,0.9030,0.9461,0.9908,0.9490,1.0453,0.9657,1.0410,0.8375,0.8569,1.0567,0.9952,1.2284,0.7035,1.1954,0.9955,0.7153,0.7699,0.7518,1.1401,0.6244,0.7541,0.8655,1.0586,0.7956,0.8227,0.8854,0.8358,1.0616,1.0600,1.0785,1.2651,0.5986,0.7768,0.5455,0.9569,1.0436,1.0024,0.9512,0.9986,0.9029,1.0252,0.8442,1.0994,0.8168,0.9575,1.1208,1.0211,1.0278,1.1418,1.1135,1.2580,0.9770,0.7372,1.0842,0.6994,1.0217,1.1887,1.1620,1.1876,1.3411,1.0718,1.1657,1.2389,1.2160,1.0071,1.1424,1.0298,0.8631,0.8388,0.9031,0.9364,0.7906,0.9188,0.8632,0.9283,1.1628,0.9983,1.2569,0.9381,0.7465,1.0444,1.1990,0.8567,1.4104,1.0435,1.1207,0.9066,0.8519,1.0135,0.9274,0.8666,0.8979,0.9803,0.8226,0.8989
hall_4,0.8852,0.9962,0.8820,0.5678,0.8705,0.8009,0.9448,0.7905,0.7601,0.9145,0.8568,1.0143,0.9110,0.8162,0.8945,0.9694,0.8603,1.1217,0.8044,1.0753,0.7825,1.0191,0.8039,1.1344,0.7018,0.7852,1.0028,0.0000,0.8029,0.8387,1.0484,0.7221,1.3451,1.0384,0.9594,0.9554,1.1235,1.0975,0.9570,1.0879,0.6075,0.9612,0.8082,0.6675,1.1154,1.1639,1.0916,0.9413,1.1844,1.3520,1.2318,1.2832,1.0941,1.3736,1.2660,1.2146,0.5920,1.1174,0.8772,1.0216,1.1402,1.1295,1.2149,1.1654,0.7997,1.1900,1.0889,0.9253,0.6600,0.9928,1.0450,0.9565,1.1651,1.1963,1.3406,1.2787,0.9326,1.0781,1.0119,1.0832,0.9339,1.0821,0.8981,0.9359,1.3358,1.2970,0.9654,0.6783,0.9809,1.0178,1.2140,1.0079,0.9893,1.1903,0.7095,1.1482,1.0889,1.0348,1.1435,1.1472,1.0130,1.3687,1.3803,1.2402,0.7790,0.8400,0.9215,1.0209,1.1883,1.2842,1.0023,1.1355,1.1017,0.9668,0.8991,0.8331,0.8754,1.1006,0.7053,0.9719,0.7650,0.7459,0.9188,0.7697
paulding_1,0.9532,1.0200,1.2582,0.6774,1.0013,1.0046,1.0644,0.8546,0.9709,0.8815,0.9329,1.0177,0.9545,1.1185,1.1425,1.1456,0.9828,1.2507,0.8889,1.1701,0.8493,1.0392,0.8232,0.9051,0.9327,0.8764,0.9829,0.8029,-0.0000,0.7519,0.7152,0.7045,1.2816,1.1106,1.1742,1.0942,1.1207,1.2122,1.0530,1.0564,0.7191,1.1603,0.9091,0.8702,1.0437,1.1492,1.0321,1.0392,1.1024,1.1650,1.2156,1.0809,1.1016,1.1841,1.0627,1.1814,0.5384,1.0371,0.9140,0.9033,0.9567,1.1739,1.1518,1.1341,0.9330,1.1948,1.1954,1.0812,0.9944,1.1860,1.0962,1.1906,1.1387,1.0837,1.0202,1.1177,0.8162,1.0144,0.8351,0.9594,0.8760,1.0547,0.8442,0.8789,1.0190,0.8905,0.8523,0.8057,1.0871,0.9172,0.9048,0.9793,0.9947,1.1675,0.8941,1.1534,1.0069,0.8987,0.8357,0.9519,0.7980,1.1290,1.1584,1.1401,0.9299,0.9007,0.9692,1.0922,1.1530,1.1815,1.0599,1.2513,0.9942,0.9245,0.9471,0.8584,0.8818,1.0486,0.8478,0.9878,0.7417,1.0014,0.9054,0.7386
paulding_2,1.0464,0.8944,1.1402,0.6489,0.9901,1.0525,1.1475,0.7924,0.9125,1.0191,1.0314,0.9947,1.0726,1.2468,1.0785,1.2931,1.1016,1.0150,0.8223,0.9388,0.9564,1.2336,0.7074,1.1553,1.0695,0.9989,0.9030,0.8387,0.7519,0.0000,0.8321,0.6337,1.0624,0.9932,1.0976,0.9392,0.9020,1.0992,1.1124,1.1164,0.7686,0.8480,0.7859,0.8191,0.9649,1.1304,1.0948,1.1992,0.8892,1.0147,1.0049,1.0795,0.7881,0.9411,0.9574,0.9829,0.7658,1.1082,0.8371,1.0803,1.0711,0.8500,1.0728,0.8656,0.9581,0.9614,1.0541,0.9825,1.0119,1.1067,1.0678,1.0937,1.0097,0.9212,1.0747,1.0432,0.9448,1.1345,0.9933,1.1894,0.9464,1.0876,1.0031,0.9976,1.0722,0.9243,0.7604,0.9262,1.1133,0.9729,1.1466,1.0971,1.0821,0.9557,1.0145,1.0033,1.0980,1.0931,0.8916,1.0597,0.8184,1.1643,1.0894,1.1131,0.9964,1.0586,1.0163,0.9574,1.2610,1.1335,1.1819,1.1875,1.0972,1.1175,1.1526,0.9013,0.8884,1.0175,1.1009,1.0707,1.0747,1.0925,0.9018,1.0762
paulding_3,0.9022,1.0614,1.1262,0.9004,0.9691,0.9305,0.8389,0.7035,1.0939,1.0790,1.0830,0.8028,0.9476,1.0646,1.0287,0.9330,1.2027,1.1710,1.2870,1.2048,1.0877,0.9761,1.0791,0.8903,1.0391,0.7805,0.9461,1.0484,0.7152,0.8321,-0.0000,0.9788,1.0034,1.1350,1.1088,1.3910,1.2375,0.9887,1.1536,1.0835,0.9803,1.0443,1.2960,1.1521,1.1265,1.0680,0.9600,0.7768,1.2204,1.1249,0.9551,0.7371,0.9359,1.0712,1.1708,1.1737,0.8193,0.9769,0.9235,0.9836,1.0776,0.9910,1.0676,1.1420,0.9488,1.1275,1.0648,0.9765,1.0674,1.0907,1.1682,1.1790,1.0072,0.9358,0.9436,0.9720,1.0419,0.8708,0.7679,0.8778,1.0068,0.9672,0.7946,1.0363,0.9210,0.7198,1.0013,1.0564,0.9353,0.8095,0.8400,0.9193,0.9580,1.1125,1.0919,0.9917,1.0826,0.9387,0.9938,1.0403,0.8536,1.0857,1.0502,1.2133,1.0253,1.2675,1.0138,1.1683,0.9840,0.9368,1.1487,1.0652,0.8805,0.8449,0.6448,1.0137,0.9647,1.2226,0.8404,0.8131,0.7830,0.9494,0.9550,0.7876
