,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
jackson_3,0.8182,0.8242,0.9849,1.1996,0.8562,0.8409,0.8778,0.8404,0.7148,0.8275,0.0000,0.8903,0.9582,0.9687,0.9871,0.9135,1.0769,0.9588,1.1881,1.1992,0.9425,0.9005,0.9419,0.9882,0.9621,0.9387,1.0091,1.0749,0.9187,0.9376,1.0179,0.8571,1.1412,1.0049,0.9025,0.9473,1.1745,1.1746,1.0830,1.1568,0.9579,1.0370,0.9769,1.0270,0.9619,1.2024,1.0765,0.9380,0.9489,1.0032,1.0657,0.9786,1.0004,0.9848,0.9594,1.0798,0.8912,1.1835,0.8286,1.1427,0.9442,0.9087,1.0508,1.2597,0.8220,0.9880,1.0270,0.8880,1.0055,0.8790,1.0743,0.9184,1.1188,1.1718,1.1613,1.2111,0.9585,1.0742,1.0651,0.9614,1.1648,1.0367,0.9719,0.9788,1.0540,1.1216,1.0015,0.8428,0.9299,0.9528,0.9901,0.9283,0.8368,0.8112,0.8038,0.9915,0.9296,0.9632,0.9821,0.9591,0.9271,1.0063,1.0166,1.0703,0.8862,0.9103,0.8214,1.0935,0.9734,0.9744,0.8622,0.8561,1.0136,0.9058,1.0357,0.8727,0.9289,1.3650,0.7945,1.0732,0.9037,0.8432,0.9627,0.8990
jackson_4,0.8165,0.8357,0.9384,1.1602,1.1202,1.0192,1.0190,0.9017,0.9737,1.0315,0.8903,0.0000,0.8262,0.8998,0.8412,0.8198,0.9995,0.8595,1.1170,1.0928,0.9633,0.9202,1.0104,0.9415,0.8592,0.7723,0.8162,1.0537,0.8830,0.8869,0.8729,0.8685,0.8951,0.8630,0.9037,0.8949,1.0416,0.9232,0.9646,0.9880,0.9586,0.8895,0.9747,1.0602,0.8364,0.9581,0.8969,0.8945,0.8571,0.9237,0.9147,0.8338,0.7541,0.8034,0.8615,0.9355,0.9143,1.1118,0.8737,1.1232,0.7999,0.8187,0.8666,1.1147,0.8220,0.7902,0.8398,0.9181,0.9180,0.8311,0.9436,0.9717,1.0564,1.1055,1.0462,1.0403,0.8410,1.0651,0.9957,1.0024,1.1017,1.0143,0.8263,0.8344,0.9675,1.0589,0.9914,0.9377,1.0191,1.0681,1.0606,1.0764,1.0678,0.9177,1.0058,0.9450,0.8481,0.9318,1.0185,0.9322,0.9428,0.8945,0.8677,0.9626,0.9269,0.9519,0.8787,1.0690,0.9073,0.8708,0.7474,0.7743,1.0349,0.8446,1.1383,0.9431,0.9555,1.3292,0.8400,1.0798,0.8747,0.9663,0.9756,0.8742
jqadams_1,0.7656,0.7897,0.9794,0.9975,1.0403,1.0640,1.1381,0.9387,0.9186,0.9985,0.9582,0.8262,0.0000,0.6789,0.9182,0.8734,0.9909,0.9430,1.0308,1.1266,0.9353,1.0190,0.9937,0.9153,0.8255,0.8581,0.9243,0.9618,0.9368,0.9158,0.9934,0.9387,1.0367,0.9451,0.9323,0.8653,1.0840,1.0689,0.9801,1.0353,0.8144,0.9509,0.9175,1.0428,0.9744,1.1764,0.9338,0.9467,0.9392,0.9589,1.0256,0.9873,0.8484,1.0539,0.9938,1.1043,0.9722,1.1882,0.9290,1.1832,0.8394,0.7885,0.9783,1.0523,0.8362,0.8545,0.8801,0.9765,0.8205,0.9059,0.8519,0.8891,1.1027,1.1658,1.1547,1.1263,0.8540,1.1232,1.1042,1.0491,0.9657,1.0828,0.9150,0.9231,1.0979,1.1395,0.9378,0.8650,1.0960,1.1044,1.1250,1.0677,1.0665,0.9398,1.0389,0.9539,0.8471,0.9363,1.0263,0.8872,0.9411,0.8839,0.8516,0.8978,0.9183,0.8830,0.9487,1.0534,0.9790,0.9237,0.9405,0.8668,1.0649,0.9802,1.2157,1.0281,1.0229,1.2714,0.8722,1.2407,0.8903,1.0091,1.0457,0.8868
jqadams_2,0.8648,0.8204,0.9072,1.0866,1.0626,1.0820,1.1449,1.0195,0.9296,0.9909,0.9687,0.8998,0.6789,0.0000,0.7876,0.8073,1.0294,0.9604,1.1135,1.1899,1.0470,1.0077,1.0435,0.9947,0.9744,0.9830,0.9724,0.9907,1.0686,1.0204,1.0498,1.0838,1.1137,0.9634,0.9394,0.9268,1.1119,1.0588,1.0588,1.0880,0.9265,0.9489,0.9686,1.1258,0.9534,1.1868,0.8973,0.8723,1.0349,1.0527,1.1244,1.0242,0.9915,1.0663,1.0499,1.1164,1.0537,1.1175,1.0041,1.1971,0.9930,0.8864,0.9835,1.1451,0.8343,0.9224,0.8857,0.8854,0.8611,0.8750,0.9054,0.8199,1.0438,1.2144,1.1545,1.1882,0.9799,1.1260,1.0996,1.0596,1.0293,1.0483,0.9255,0.9344,1.0904,1.2421,1.1059,1.0281,1.0542,1.1310,1.0509,1.1507,1.1215,0.9401,1.1367,0.9081,0.9333,0.9225,1.0907,0.9366,1.0616,1.0122,0.9953,1.0122,1.0110,0.9431,0.9211,1.0950,1.0057,0.9857,0.8775,0.9223,1.0394,0.9954,1.2416,1.0354,1.0739,1.3515,0.8262,1.1266,0.9234,0.9065,1.0914,0.9204
jqadams_3,0.8671,0.8338,0.9475,1.1080,1.0704,1.0825,1.1203,1.0511,0.9942,1.0271,0.9871,0.8412,0.9182,0.7876,0.0000,0.7918,1.1100,0.9639,1.2145,1.1630,1.1017,1.0182,1.1436,1.0927,0.9183,0.8915,0.9346,1.1034,1.0127,1.0187,1.0625,1.0190,1.1359,0.9336,0.8835,0.9851,1.1285,1.1462,1.1336,1.2059,1.0079,0.9063,1.0125,1.0525,0.8273,1.1542,0.9025,0.8566,1.0991,1.0881,1.1319,1.0158,0.8735,0.9312,0.9882,1.0841,1.0367,1.0919,0.9985,1.1004,0.9559,0.9354,1.0164,1.1271,0.8553,0.8840,0.9560,0.9477,0.9568,0.8521,0.9813,0.8514,1.0616,1.1464,1.0979,1.1132,0.9959,1.1313,1.1203,0.9976,1.1446,1.0023,1.0069,0.9186,1.0991,1.2357,1.0791,1.1153,0.9478,1.1229,1.0645,1.0781,1.1295,1.0317,1.1229,0.9498,0.9562,1.0318,1.0688,1.0318,1.0400,1.0548,1.0333,1.0697,1.0622,1.0991,0.9762,1.0686,0.9958,0.9822,0.8975,0.9760,1.0938,0.8765,1.1367,1.0337,1.0350,1.2940,0.8461,1.1674,0.8909,0.9274,1.0435,0.8881
jqadams_4,0.8794,0.9128,1.0109,1.1870,1.0635,0.9351,1.0157,0.9511,0.9374,1.0413,0.9135,0.8198,0.8734,0.8073,0.7918,0.0000,1.0330,0.9773,1.1192,1.2234,1.0232,0.9768,1.1584,0.9874,0.9154,0.9767,0.9888,1.1461,1.0867,1.1489,0.9902,1.0815,1.0460,0.9205,0.9479,0.9696,1.1157,1.1163,1.0142,1.1620,1.0087,0.9722,1.0362,1.1593,0.9812,1.1324,1.0158,0.9078,1.0233,1.0610,1.0849,0.9720,0.9802,0.9861,0.9839,1.0447,1.0916,1.1190,1.0428,1.1471,0.9045,0.8758,0.8908,1.1656,0.9049,0.8403,0.7765,0.9828,0.9817,0.8371,0.9990,0.9453,1.0306,1.2226,1.1225,1.1278,1.0256,1.1136,1.0307,0.9932,1.0842,1.0766,1.0224,0.9795,1.0543,1.2048,1.1636,1.0744,0.9915,1.1175,1.0696,1.0610,1.1327,1.0099,1.1162,0.9308,0.9947,1.0216,1.1381,1.0199,1.0621,0.9555,0.9780,1.0102,0.9376,0.9212,0.9325,1.0377,0.9405,0.9514,0.8764,0.9170,1.0420,0.8645,1.2230,1.0802,1.0818,1.3242,0.8635,1.1021,0.9231,0.9322,1.1059,0.9198
ejames_1,1.0089,0.9671,0.9603,1.1619,1.1733,1.1318,1.1738,1.0937,1.0456,1.1176,1.0769,0.9995,0.9909,1.0294,1.1100,1.0330,0.0000,0.7578,0.7811,0.9381,0.9621,0.8775,0.8607,0.9755,0.7736,0.8618,0.9442,1.0673,1.1071,0.9964,1.2487,0.9447,1.0641,0.9128,1.2130,0.8207,0.8100,1.0380,0.7051,0.8672,0.9255,0.8540,0.8706,1.0060,0.9396,1.0561,1.1365,1.2227,0.7992,0.8466,0.9514,1.1232,0.9262,0.8938,0.8741,0.9303,1.0764,1.1068,1.0560,1.3514,0.9352,0.9969,0.9916,1.0506,1.0190,0.9586,0.9086,1.1248,0.9214,1.0600,0.8994,1.0481,1.0820,1.3145,1.2636,1.1570,0.9958,1.2272,1.2279,1.1995,1.1458,1.1630,1.0828,1.0309,1.1087,1.2975,1.1002,1.0240,1.2220,1.2053,1.2620,1.3143,1.2447,1.1949,1.2095,1.0502,0.9095,1.0124,1.0139,0.9117,1.0135,0.9313,0.9447,1.0099,0.8927,0.7415,0.9675,0.8580,1.0530,0.9639,0.9455,0.8875,1.1965,0.9852,1.4453,1.0327,1.0239,1.0873,1.0721,1.2997,1.1174,1.1284,1.0263,1.1165
ejames_2,0.8689,0.8482,0.8724,1.1587,1.2015,1.1755,1.1491,1.0250,1.0827,1.1786,0.9588,0.8595,0.9430,0.9604,0.9639,0.9773,0.7578,0.0000,0.8855,0.9105,0.9250,0.7968,0.8422,0.8712,0.8595,0.7686,0.8561,1.1065,1.0840,0.8931,1.0658,0.9101,0.8761,0.8101,1.1017,0.7594,0.8247,0.8668,0.7272,0.8092,0.9429,0.6957,0.8350,0.9856,0.7775,0.8529,0.9057,1.0012,0.7546,0.7793,0.9062,1.0070,0.7419,0.6778,0.7473,0.7303,1.0014,1.0804,0.9100,1.2870,0.8077,0.8719,0.8793,1.0474,0.9190,0.8392,0.7865,1.0498,0.8902,0.9712,0.8502,1.0064,0.9674,1.1926,1.1697,1.0388,0.9733,1.1705,1.1567,1.1535,1.0494,1.0534,1.0180,0.8727,0.9496,1.2135,1.0537,0.9324,1.1665,1.1085,1.1785,1.3259,1.1921,1.0350,1.1897,0.9588,0.8862,0.9930,0.9506,0.8400,0.9729,0.8233,0.8721,0.9196,0.8942,0.8048,0.8956,0.9667,0.8618,0.8752,0.9110,0.8731,1.1192,0.8758,1.3201,0.9010,0.8663,1.1343,0.9988,1.2467,1.0384,1.0702,0.8858,1.0379
ejames_3,1.0599,1.0585,1.0430,1.1516,1.2978,1.2411,1.3024,1.2474,1.1269,1.2961,1.1881,1.1170,1.0308,1.1135,1.2145,1.1192,0.7811,0.8855,0.0000,0.9717,1.0821,0.9773,0.8507,1.1328,0.9029,0.9988,1.0869,1.0709,1.1195,1.0284,1.3090,1.0285,1.1502,1.0861,1.2622,0.8369,0.8070,1.2009,0.8804,0.9904,0.9144,1.0196,0.7743,1.0075,1.1519,1.2163,1.1660,1.2858,0.9237,0.9977,1.1224,1.2816,0.9822,1.0406,1.0053,1.0304,1.0997,1.2258,1.1624,1.4608,1.0239,1.0627,1.0868,1.0034,1.0166,0.9499,0.9617,1.1546,0.9515,1.1231,0.8659,1.1186,1.2532,1.5260,1.4425,1.3952,1.1457,1.3307,1.3976,1.3389,1.1773,1.3393,1.2207,1.1625,1.2235,1.4381,1.2161,1.0291,1.3655,1.3256,1.3843,1.4411,1.3835,1.2608,1.3073,1.0398,0.9404,1.0725,1.0984,1.0388,1.0871,1.0608,1.0960,1.1164,1.0240,0.7246,1.0997,0.9488,1.2067,1.1201,1.0508,1.0753,1.3317,1.1359,1.4814,1.1356,1.1180,1.0329,1.1356,1.4216,1.2082,1.1439,1.1391,1.2022
ejames_4,1.0718,1.1152,1.1651,1.3307,1.2972,1.2827,1.2577,1.2250,1.1349,1.2460,1.1992,1.0928,1.1266,1.1899,1.1630,1.2234,0.9381,0.9105,0.9717,0.0000,1.2323,1.1964,1.0664,1.1739,0.9962,1.0849,1.0084,1.2074,1.3149,1.1275,1.2905,1.0987,1.1187,1.0722,1.2041,0.7867,0.6188,1.1832,1.1176,1.1162,1.1142,1.1255,1.0358,1.0628,1.1512,1.1765,1.2188,1.1845,0.9252,1.0444,1.1563,1.2924,0.9323,0.9903,1.1633,1.0970,1.1358,0.9585,1.1766,1.4221,0.9491,1.0201,1.0520,0.5950,1.0903,1.0064,1.0201,1.1526,1.0793,1.0956,0.8469,1.0651,1.1751,1.4284,1.3621,1.2513,1.1905,1.2334,1.2251,1.2410,1.2412,1.3241,1.1833,1.1772,1.1926,1.4591,1.1663,1.2871,1.3158,1.3578,1.3535,1.4499,1.3911,1.2035,1.3524,1.1251,0.9562,1.1358,1.0683,1.0331,1.0377,0.9985,1.0611,1.0591,1.0701,0.9371,1.0801,0.7023,1.1929,1.0425,1.0893,1.1187,1.3601,1.1242,1.3881,1.2197,1.2146,0.8535,1.2299,1.3991,1.2595,1.2494,1.2189,1.2567
flint_1,0.7901,0.8270,0.9748,1.1719,1.1132,1.0726,1.1705,0.9863,1.0157,1.0627,0.9425,0.9633,0.9353,1.0470,1.1017,1.0232,0.9621,0.9250,1.0821,1.2323,0.0000,0.7962,0.8351,0.8517,0.8858,0.9298,0.8987,1.0783,0.9424,0.8509,1.1065,0.8044,1.1399,1.0428,1.0221,0.9292,1.1362,1.1431,1.0090,1.0127,0.9524,0.9197,0.9970,1.0182,0.8948,1.1262,0.9617,1.0144,0.8345,0.8887,0.9477,1.0424,0.9429,1.0150,0.9460,0.9110,0.9644,1.1565,0.9931,1.1827,0.8979,0.9008,1.0436,1.2579,0.9271,1.0868,1.0162,0.9882,0.9764,1.0696,0.9757,1.0420,1.0488,1.1797,1.1492,1.1866,0.9400,1.2598,1.1694,1.1849,1.0566,1.0150,1.0713,0.8675,1.0673,1.1385,0.9872,0.9530,1.0856,0.9570,1.1169,1.1089,1.0775,0.9960,1.0013,1.0836,0.9461,0.9874,1.0714,0.9359,0.9938,0.9542,1.0086,1.0783,0.9127,0.8963,0.9048,1.1086,1.0052,0.9887,1.0463,0.9416,1.1865,0.9723,1.2300,0.9507,0.9719,1.3118,0.9115,1.1814,0.9487,1.0381,1.0077,0.9481
flint_2,0.9236,0.8997,0.9554,1.2510,1.1867,1.1680,1.0671,1.0323,1.0370,1.2068,0.9005,0.9202,1.0190,1.0077,1.0182,0.9768,0.8775,0.7968,0.9773,1.1964,0.7962,0.0000,0.8295,0.8221,0.8581,0.8718,0.9294,1.1199,1.0263,1.0076,1.0126,0.9812,0.9924,0.9639,1.1158,0.9688,1.0681,1.0318,0.9316,0.9537,0.9777,0.8610,0.9706,1.0429,0.8621,1.0293,0.9138,0.9755,0.8410,0.8476,0.9849,0.9816,0.9280,0.8945,0.7975,0.8433,1.0593,1.0943,0.9428,1.2644,0.9082,1.0356,0.9467,1.2663,0.9042,0.9415,0.8704,0.9843,0.9755,1.0111,0.9663,1.0564,1.0253,1.1726,1.1666,1.0775,0.9481,1.1605,1.1417,1.1683,1.1034,1.0273,1.0325,0.9489,0.9305,1.1518,1.0707,0.9521,1.1093,1.0455,1.0890,1.2135,1.1063,1.0565,1.1304,1.0332,0.9458,0.9666,0.9566,0.9166,0.9532,0.9208,0.9532,1.0656,0.9797,0.8932,0.8876,1.0636,0.9395,0.8580,1.0021,0.8385,1.1192,0.8649,1.2589,0.9740,0.9571,1.2805,0.9405,1.1864,1.0564,0.9772,0.9782,1.0521
flint_3,0.8728,0.9627,1.0076,1.0537,1.1279,1.1652,1.2480,1.0816,1.0210,1.1504,0.9419,1.0104,0.9937,1.0435,1.1436,1.1584,0.8607,0.8422,0.8507,1.0664,0.8351,0.8295,0.0000,0.9142,0.7945,0.8786,0.9816,1.0447,0.9902,0.8457,1.1065,0.8197,1.1328,0.9492,1.2239,0.8373,0.9133,1.1937,0.8375,0.8823,0.8594,0.8712,0.8361,0.9818,0.9853,1.1328,1.0528,1.1407,0.8505,0.8976,1.0565,1.1253,0.8733,0.9972,0.9407,1.0134,0.9556,1.1736,0.9783,1.3647,0.8893,0.9366,1.0442,1.1530,0.9070,1.0468,1.0232,1.0693,0.9575,1.1131,0.9140,1.0674,1.1155,1.2723,1.2719,1.2586,0.9385,1.2588,1.2476,1.2172,1.1266,1.1487,1.0614,1.0413,1.0595,1.2248,1.0694,0.8854,1.2012,1.0898,1.2346,1.2481,1.1863,1.0630,1.0678,1.1197,0.8986,1.0091,0.9687,0.9545,0.9216,1.0448,1.0328,1.1121,0.8711,0.8606,0.8494,1.0382,1.0284,1.0750,1.0592,1.0205,1.2064,0.9559,1.3305,1.0543,1.0486,1.2059,0.9981,1.3116,1.0922,1.0435,1.0620,1.0847
flint_4,0.8978,0.9732,1.0910,1.2546,1.1389,1.0957,1.0585,1.0393,0.9893,1.1147,0.9882,0.9415,0.9153,0.9947,1.0927,0.9874,0.9755,0.8712,1.1328,1.1739,0.8517,0.8221,0.9142,0.0000,0.9095,0.9345,0.9689,1.2312,1.0156,1.0551,1.0236,0.8979,1.0577,0.9805,1.1674,1.0262,1.1092,1.1804,0.9181,1.0278,0.9629,0.9343,0.9916,1.1794,1.0254,1.1664,1.0066,0.9698,0.9081,0.9312,0.9338,0.9488,0.9341,0.9947,0.9024,0.9939,1.0293,1.1003,0.9816,1.2331,0.9050,0.9390,1.0092,1.1646,0.9081,0.9546,0.8864,1.0344,1.0931,1.0256,0.9590,1.0563,1.0961,1.2179,1.1613,1.1888,1.0265,1.2689,1.2049,1.1774,1.1816,1.0883,1.0621,1.0207,0.9407,1.1363,1.0414,1.0496,1.0954,0.9838,1.0848,1.1293,1.1266,1.0740,1.1754,1.0591,0.9903,1.0616,1.0297,0.9344,0.9538,0.8972,0.8492,0.9284,0.9553,0.9275,0.8858,1.1239,0.9853,0.8618,1.0257,0.9337,1.1112,0.8742,1.1779,0.9508,0.9585,1.3431,0.9637,1.1854,1.0360,1.0695,0.9667,1.0288
hall_1,0.8197,0.8030,0.8408,0.9922,1.0564,1.0769,1.0886,0.9900,0.9425,1.1037,0.9621,0.8592,0.8255,0.9744,0.9183,0.9154,0.7736,0.8595,0.9029,0.9962,0.8858,0.8581,0.7945,0.9095,0.0000,0.6795,0.7868,0.9398,0.9244,0.8856,1.0082,0.8311,1.1362,0.9373,0.9811,0.7318,0.9191,1.1129,0.7973,0.8857,0.8476,0.7748,0.8221,0.8706,0.8655,1.0914,1.0176,1.0111,0.7848,0.9076,0.9753,0.9984,0.7690,0.8937,0.8656,0.9317,0.9256,1.0628,0.9808,1.1984,0.7883,0.7791,0.8585,1.0799,0.8045,0.8757,0.8100,0.9291,0.8221,0.9117,0.7791,0.9517,0.9807,1.1738,1.1730,1.0939,0.8052,1.1536,1.0576,1.0473,1.0810,0.9906,1.0103,0.9455,1.0405,1.2074,0.9047,0.8577,1.0859,1.0894,1.0647,1.2000,1.1272,0.9655,1.0171,0.9548,0.8027,0.9402,0.9784,0.8020,0.8494,0.8944,0.9040,0.9130,0.8635,0.7897,0.8031,0.8654,0.8922,0.8896,0.9594,0.8666,1.0955,0.8402,1.1791,0.9926,0.9718,1.1651,0.8633,1.2559,0.9713,0.9109,0.9893,0.9682
hall_2,0.8718,0.7972,0.8799,1.0956,1.0189,1.0519,1.0312,0.8853,1.0007,1.0963,0.9387,0.7723,0.8581,0.9830,0.8915,0.9767,0.8618,0.7686,0.9988,1.0849,0.9298,0.8718,0.8786,0.9345,0.6795,0.0000,0.8416,0.9596,0.8885,0.8796,0.8871,0.8489,1.0140,0.8597,0.9802,0.8360,0.9873,0.9882,0.7770,0.8394,0.9123,0.8040,0.8488,0.9545,0.8717,1.0806,0.9985,0.9418,0.8103,0.8947,0.8660,0.9481,0.7410,0.8401,0.8175,0.9091,0.8759,1.1201,0.8580,1.2077,0.7933,0.7956,0.9656,1.1858,0.9112,0.9706,0.8895,1.0559,0.8582,0.9590,0.8859,0.9807,0.9333,1.1955,1.2066,1.0669,0.8217,1.0787,1.0915,1.1340,1.0151,0.9902,0.9706,0.8501,1.0103,1.1047,0.9676,0.8206,1.0397,1.0369,1.1147,1.1329,1.1088,0.9903,1.0769,0.9920,0.8700,0.9855,0.9929,0.9034,0.9334,0.8531,0.9270,0.9307,0.8347,0.8541,0.8583,1.0590,0.9484,0.8707,0.9101,0.8668,1.0548,0.8328,1.2468,0.9410,0.9516,1.2720,0.8842,1.2036,0.9330,1.0155,0.9809,0.9309
hall_3,0.8497,0.7776,0.8712,1.1407,1.1206,1.1593,1.2194,1.0926,1.0126,1.1856,1.0091,0.8162,0.9243,0.9724,0.9346,0.9888,0.9442,0.8561,1.0869,1.0084,0.8987,0.9294,0.9816,0.9689,0.7868,0.8416,0.0000,1.0154,0.9825,0.8718,0.9413,0.8765,1.0333,0.9257,0.9705,0.8595,0.9233,0.9926,1.0322,0.9520,0.9507,0.6979,1.0124,0.9856,0.7129,0.9865,0.8817,1.0419,0.7112,0.8262,0.8287,1.0362,0.7573,0.8611,0.8651,0.8847,0.9631,1.1370,0.9697,1.2716,0.7238,0.8004,0.7172,1.1229,0.8662,0.8643,0.8746,0.9551,0.8847,0.9144,0.8958,0.9556,0.9775,1.1044,1.1654,1.1032,0.9002,1.1953,1.1396,1.2297,1.0014,0.8683,0.9986,0.7645,0.9965,1.2411,1.0073,1.0607,1.1510,1.1014,1.1473,1.1778,1.2020,0.9423,1.1311,0.9711,0.8087,0.9252,0.9218,0.8457,0.8436,0.9075,0.9173,0.9370,0.9504,0.9155,0.9142,1.0315,0.8063,0.9195,1.0139,0.8328,1.2968,0.9329,1.1933,0.9108,0.9046,1.3026,0.8629,1.1133,0.9188,0.9993,0.9041,0.9167
hall_4,1.0107,1.0345,1.0995,0.9367,1.0982,1.1182,1.2554,1.0455,1.0095,1.1620,1.0749,1.0537,0.9618,0.9907,1.1034,1.1461,1.0673,1.1065,1.0709,1.2074,1.0783,1.1199,1.0447,1.2312,0.9398,0.9596,1.0154,0.0000,1.0819,0.9609,1.2061,0.9789,1.4060,1.2313,1.2078,1.0344,1.2147,1.2859,1.1442,1.1990,0.8315,1.0833,1.0572,0.9937,1.1747,1.3497,1.2271,1.0979,1.1474,1.2632,1.3028,1.2847,1.0785,1.2189,1.1957,1.2873,0.8634,1.2962,1.0943,1.3705,1.0698,1.0989,1.2069,1.2845,0.9832,1.1266,1.1275,1.1578,0.9248,1.1096,1.0574,1.1167,1.2843,1.4424,1.5003,1.4251,1.0731,1.3564,1.2729,1.3040,1.1035,1.1951,1.1448,1.0510,1.2819,1.4596,1.0824,0.9901,1.1974,1.2615,1.3486,1.2625,1.2076,1.2027,1.0926,1.1211,1.0601,1.1254,1.1980,1.0696,1.1065,1.2113,1.1839,1.1992,0.9664,1.0147,0.9924,1.1772,1.2025,1.1415,1.0804,1.1028,1.3004,1.1563,1.2704,1.1090,1.1251,1.4186,0.9575,1.2974,1.0181,1.0052,1.1607,1.0172
paulding_1,0.8465,0.8558,1.1008,1.0238,1.0546,1.0262,1.0867,0.8501,1.0128,1.0724,0.9187,0.8830,0.9368,1.0686,1.0127,1.0867,1.1071,1.0840,1.1195,1.3149,0.9424,1.0263,0.9902,1.0156,0.9244,0.8885,0.9825,1.0819,0.0000,0.8131,0.8798,0.7647,1.2062,1.0337,0.9846,1.0075,1.2309,1.1824,1.1207,1.0620,0.8490,1.0039,1.0309,1.0662,0.9135,1.1717,1.0285,1.0347,1.0351,1.0729,1.1122,1.0443,0.9727,1.0523,1.0000,1.1064,0.7787,1.1373,0.8701,1.1171,0.8868,0.9323,1.0202,1.3171,0.9071,1.0959,1.0541,1.0472,1.0162,1.1088,1.1590,1.0471,1.0740,1.1270,1.0917,1.1166,0.7978,1.0702,1.0227,1.0466,1.0494,1.0223,0.9453,0.9210,0.9563,1.0340,0.9127,0.9346,1.0042,0.9493,1.0069,1.0358,1.0835,0.9583,0.9766,1.0448,0.9194,0.9879,1.0083,1.0025,0.9270,1.0401,1.0716,1.0857,0.9228,1.0003,0.9441,1.1680,1.0183,1.0213,0.9785,1.0102,1.0659,0.9730,1.1677,0.9975,1.0095,1.4513,0.8878,1.2437,0.9218,1.0239,1.0540,0.9177
paulding_2,0.8656,0.8262,0.9953,0.9512,1.0226,1.1013,1.1496,0.8440,0.9492,1.1158,0.9376,0.8869,0.9158,1.0204,1.0187,1.1489,0.9964,0.8931,1.0284,1.1275,0.8509,1.0076,0.8457,1.0551,0.8856,0.8796,0.8718,0.9609,0.8131,0.0000,0.9845,0.7724,1.1459,1.0047,0.9996,0.8617,1.0320,1.1190,1.0450,1.0757,0.8115,0.8950,0.8968,0.9373,0.9040,1.2243,1.0485,1.0411,0.9090,1.0104,1.0618,1.0622,0.8516,0.9178,0.9266,0.9626,0.7733,1.0888,0.8750,1.2153,0.9665,0.8523,1.0132,1.1233,0.8841,0.9555,1.0106,1.0142,0.9171,1.0075,0.9857,0.9974,1.0669,1.0683,1.1425,1.1668,0.8998,1.1498,1.0731,1.1309,1.0322,1.1046,0.9915,0.9547,1.0521,1.0654,0.8532,0.8911,1.0590,1.0004,1.0969,1.1409,1.1223,0.9614,1.0209,1.0387,0.9531,1.0380,1.0019,0.9540,0.9040,1.0035,1.0406,1.0463,0.9036,0.9454,0.9069,1.0788,1.0659,0.9547,0.9527,0.9198,1.1571,1.0329,1.2083,1.0309,1.0502,1.3077,0.9731,1.3075,1.0528,1.0679,1.0800,1.0492
paulding_3,0.8554,0.9344,1.0984,1.1724,1.0694,1.0699,1.0504,0.8907,1.0680,1.1820,1.0179,0.8729,0.9934,1.0498,1.0625,0.9902,1.2487,1.0658,1.3090,1.2905,1.1065,1.0126,1.1065,1.0236,1.0082,0.8871,0.9413,1.2061,0.8798,0.9845,0.0000,0.9874,1.1407,1.0959,1.0511,1.1502,1.3097,1.1380,1.1763,1.1573,1.0257,1.0666,1.1922,1.1497,0.9853,1.2591,1.0247,0.9929,1.1032,1.1417,0.9945,0.9640,0.9646,1.0364,1.0341,1.0584,0.9078,1.1214,0.9769,1.2261,0.9064,0.9261,0.9853,1.3668,0.9624,1.0497,0.9808,1.0246,1.0210,1.1198,1.1419,1.1035,1.0068,1.1931,1.1368,1.1406,0.9805,1.0625,1.0036,1.0874,1.0893,0.9823,1.0198,1.0073,0.9709,1.0042,1.0418,1.0671,1.0384,0.9424,1.0139,1.1116,1.0835,0.9983,1.1195,1.1098,0.9958,1.0359,1.0372,1.0553,0.9473,1.0121,1.0166,1.1047,1.0302,1.0530,0.9263,1.2707,0.9475,1.0098,1.0830,1.0016,1.0927,1.0036,1.0556,1.0801,1.0632,1.5291,0.8850,1.1516,0.9546,0.9895,1.0799,0.9553
