,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
pike_1,1.1483,1.0605,1.0761,1.1277,1.1406,1.0723,1.0255,1.0284,1.0690,1.1299,1.1363,0.9855,1.0583,1.0172,1.1119,1.0358,0.9288,0.7921,0.9487,0.9272,1.0845,0.9347,0.9979,0.8812,1.0244,0.8278,1.0457,1.1925,1.1474,1.0490,1.0111,1.0410,0.0000,0.6984,0.9022,0.9040,0.9446,0.7446,0.6840,0.6402,1.1970,0.9885,0.9806,1.0844,0.9200,0.8078,0.9738,1.0583,0.7796,0.7825,0.8369,0.9969,0.9675,0.8723,0.8323,0.7895,1.1531,1.0215,1.0890,1.0867,0.9948,1.1169,0.9947,1.0419,1.1817,1.0052,0.9451,1.1436,1.0975,1.1119,1.0052,1.0542,1.0070,0.9869,1.0220,0.9702,1.0744,1.0838,1.0678,1.0789,1.1295,1.0777,1.1474,1.0992,0.9035,0.9770,1.0588,1.0314,1.0960,1.1017,1.0845,1.1171,1.1092,1.0250,1.1477,1.0920,1.0761,1.0861,1.0729,1.0480,0.9929,0.9666,0.9586,1.0319,1.0061,1.0886,1.0812,0.9862,1.0415,0.9741,0.9836,0.9369,1.0404,1.0166,1.1398,1.1035,1.0786,0.8666,1.1386,1.1036,1.1235,1.1033,1.0593,1.1268
pike_2,1.1050,1.1022,1.0540,1.0808,1.0861,1.0357,0.9245,1.0587,1.0116,1.0725,1.0717,0.9886,1.0500,0.9663,0.9222,0.9606,0.8902,0.8806,0.8658,0.8923,1.0999,0.9945,1.0106,1.0098,1.0486,0.9791,0.9386,1.0911,1.0758,1.0998,1.1098,1.0404,0.6984,-0.0000,0.9628,0.7336,0.9463,0.8884,0.9080,0.8923,1.0583,1.0033,1.0294,1.0369,0.9117,0.8614,0.9502,1.0394,0.8742,0.9601,0.8906,1.0264,0.9526,0.9919,0.9345,0.9967,1.1007,1.0093,1.0763,1.0678,0.9761,1.0165,1.0049,1.0145,1.1447,0.9967,0.9525,1.0913,1.0590,0.9593,1.0953,0.9730,1.0110,1.0073,1.0631,1.0309,1.0551,1.0194,1.0082,1.0541,1.0964,1.0500,1.0956,1.0179,0.9798,1.0719,1.0175,1.0286,1.0652,1.0654,1.0973,1.0970,1.0554,1.1073,1.0610,1.1189,1.0604,1.0837,1.1020,1.1070,1.0521,0.9820,0.9690,1.0074,1.0336,1.0128,1.1001,0.8663,1.0814,0.9817,1.0037,1.0321,1.0933,0.9256,1.0854,0.9614,0.9653,0.9714,1.0377,1.0171,1.0402,1.0220,0.9576,1.0434
pike_3,0.9764,0.8321,0.9034,0.9603,0.8553,0.9140,0.9040,0.9667,0.8465,0.9247,0.9625,0.9425,0.8975,0.8808,0.9061,0.9566,1.0859,1.1409,1.0374,1.0029,0.9876,1.0575,1.1414,1.0509,1.0384,1.0334,1.0085,0.9285,1.0150,1.0127,1.0037,1.0524,0.9022,0.9628,0.0000,0.8108,0.9921,0.9239,1.1555,1.0224,1.1126,1.0163,1.0728,0.9002,0.8947,1.0370,0.9558,0.8885,0.9336,1.0516,0.9627,0.8600,1.0476,1.1321,1.1547,1.0964,1.0564,1.0179,1.0643,1.0920,1.0108,1.0511,1.0311,1.0336,1.0107,1.0137,1.0945,0.9375,0.9854,1.0238,1.0236,0.8841,0.9451,1.0307,1.0302,1.0616,1.0812,0.9876,1.0807,0.9365,1.0423,0.9757,1.1020,1.0024,1.0693,1.0520,1.0304,0.9899,0.9635,1.0867,1.0710,0.9674,0.9034,0.9250,0.8820,1.0611,1.0166,1.0535,1.0846,1.0936,1.0896,1.1106,1.1223,1.1105,1.0807,1.1038,1.0878,1.0622,1.0449,1.0294,1.0258,1.0252,1.0028,1.0532,0.9852,0.9403,0.9627,0.9565,0.8711,1.0175,0.9223,0.8696,0.9619,0.9250
pike_4,1.0509,1.0002,1.0246,0.9880,1.0504,1.0482,1.0373,1.0368,0.9927,1.0825,1.0164,1.0393,1.0272,0.9728,0.9777,1.0778,0.9139,0.9369,0.8223,0.7670,1.0362,1.0116,0.9470,1.0947,0.9263,0.9356,1.0373,0.9654,1.0604,1.0210,1.1388,0.9597,0.9040,0.7336,0.8108,0.0000,0.8471,0.9567,0.9738,0.8918,1.0066,1.0091,0.8700,0.9083,1.0134,1.0013,1.0882,1.0937,0.8865,0.9843,0.9234,1.0528,0.9878,1.1042,1.0289,1.0908,1.0009,0.9938,1.0823,1.1522,0.9904,0.9845,0.9750,0.8145,1.0613,1.0415,1.0158,0.9881,0.9092,0.9988,0.9802,0.9534,1.0202,1.1331,1.1357,1.1051,1.0224,1.0939,1.1300,1.0569,1.0482,1.0868,1.1431,1.0775,1.0486,1.1478,1.0327,0.9487,1.1106,1.1373,1.1469,1.1046,1.0986,1.0388,1.0554,1.0824,0.9154,1.0647,0.9858,1.0367,1.0705,1.0308,1.0184,1.0373,1.0136,0.9140,0.9961,0.8897,1.0195,1.0290,1.0352,1.0241,1.0089,0.9912,1.0813,1.0881,1.1063,0.9814,1.0866,1.0870,1.0620,1.0786,1.1137,1.0627
biddle_1,1.0648,1.0651,0.9979,1.0176,1.1324,1.1324,1.0996,1.1371,1.0201,1.1106,1.0808,0.9817,0.9588,1.0023,1.0363,1.0394,0.8452,0.8850,0.7965,0.5599,1.0314,0.9686,0.8276,1.0283,0.9534,0.9802,0.9152,1.0086,1.0946,1.0205,1.1259,1.0283,0.9446,0.9463,0.9921,0.8471,0.0000,0.9584,0.8937,0.8596,1.0232,0.9177,0.9198,0.9610,0.9479,0.9179,1.0425,1.1223,0.7775,0.8714,0.9433,1.0742,0.8438,0.9685,0.9597,0.9707,1.0751,1.0428,1.1213,1.1997,0.9653,1.0011,1.0025,0.7736,1.0597,0.9902,1.0027,1.0055,0.8644,0.9404,0.8524,0.9690,1.0524,1.1275,1.1356,1.0679,1.0960,1.1496,1.0962,1.1470,1.0472,1.0212,1.0921,1.0230,1.1036,1.1490,1.0799,1.0088,1.1619,1.1745,1.1860,1.2009,1.2068,1.0402,1.0972,1.0614,1.0205,0.9857,0.9479,0.9676,0.9235,0.9908,0.9903,0.9996,1.0029,0.9325,1.0481,0.9381,1.0348,1.0416,1.0221,0.9921,1.2114,1.1060,1.1703,0.9744,0.9375,0.9502,1.0852,1.0382,1.0817,1.0582,0.9370,1.0771
biddle_2,1.1091,1.0915,1.0259,1.0919,1.0937,0.9724,1.0232,1.0422,1.0534,1.0621,1.1149,0.9030,1.0421,1.0211,1.0343,1.0454,0.9463,0.8854,1.0516,0.9625,1.0783,1.0321,1.0359,0.9966,1.1179,0.9248,0.9674,1.0805,1.0454,1.0598,1.0234,1.0964,0.7446,0.8884,0.9239,0.9567,0.9584,-0.0000,0.8807,0.8123,1.0589,0.9040,1.0659,1.0282,0.8376,0.7490,0.9371,1.0150,0.8822,0.8274,0.7652,0.9953,0.9446,0.8800,0.8994,0.7868,1.1499,1.0362,1.1206,1.0827,0.9772,1.0566,0.8981,1.0285,1.1495,1.0290,1.0271,1.0579,1.0587,1.0677,1.0590,1.0386,0.9177,1.0072,1.0512,0.9756,1.0416,1.0759,1.0587,1.1020,1.0677,1.0600,1.0486,1.0136,1.0034,1.0669,1.0636,1.0361,1.0873,1.0685,1.0126,1.0558,1.1019,0.9976,1.0610,0.9961,0.9688,1.0691,1.0494,1.0694,1.1159,1.0303,1.0062,1.0329,1.0686,1.0069,1.1012,1.0233,0.9772,0.8831,1.0186,0.9263,1.0991,1.1011,1.1389,1.0942,1.0775,0.9058,1.1476,0.9815,1.1265,1.1148,1.0573,1.1293
biddle_3,1.1694,1.1312,0.9981,1.0735,1.1284,1.0823,1.0489,1.0424,1.1144,1.0789,1.1519,1.0649,1.1091,1.0835,1.0746,1.1038,0.6572,0.6678,0.7337,0.9311,0.9712,0.8977,0.7754,0.8463,0.9133,0.8924,1.0639,1.0590,1.0365,1.1025,1.0575,0.8691,0.6840,0.9080,1.1555,0.9738,0.8937,0.8807,0.0000,0.5331,1.0255,0.8566,0.6979,1.0031,0.9953,0.8180,1.0260,1.1531,0.9761,0.8877,0.8907,0.9470,0.9956,0.8792,0.8496,0.8419,1.1009,1.1088,1.1244,1.0297,1.0422,1.0465,1.0071,1.0481,1.1524,0.9860,0.9061,1.1575,0.9538,1.0843,0.9835,1.1262,1.0686,1.1088,1.1009,1.0245,1.0721,1.1579,1.0783,1.1521,1.1262,1.1208,1.1110,1.0841,1.0585,1.0870,1.0111,0.9520,1.1080,1.1112,1.1349,1.1223,1.1241,1.0947,1.1581,1.1096,1.0843,1.0429,1.0992,1.0587,1.0272,1.0215,1.0535,1.0376,0.8569,0.9483,0.9810,1.0514,1.0270,0.9811,1.0364,0.9377,0.9967,0.9171,1.1252,1.0718,1.0596,0.9231,1.1010,1.0537,1.0807,1.0839,1.0434,1.0806
biddle_4,1.0786,1.1164,0.9977,1.0821,1.1169,1.0915,1.0913,1.0496,1.0968,1.1451,1.1501,1.0436,1.0849,1.0311,1.0768,1.0888,0.7776,0.7683,0.8312,0.9236,0.9750,0.8833,0.8326,0.9224,0.9482,0.8189,0.9878,1.0235,1.0647,1.0649,1.0687,0.9764,0.6402,0.8923,1.0224,0.8918,0.8596,0.8123,0.5331,-0.0000,0.8899,0.9101,0.8587,0.9238,0.9497,0.8407,0.9867,1.0886,0.8875,0.7824,0.7821,0.9433,0.9344,0.8492,0.8436,0.8481,1.0867,1.0945,1.1582,1.1459,0.9884,1.0558,1.0172,1.0833,1.1504,1.0347,1.0359,1.1565,1.0424,1.0956,1.0058,1.1006,1.0014,1.0694,1.1298,1.0285,1.1214,1.1724,1.0757,1.1142,1.0446,1.0259,1.0456,1.0315,1.0077,1.0414,1.0306,1.0139,1.1510,1.1332,1.1735,1.1478,1.0780,1.0886,1.1421,1.0984,1.0474,1.0486,1.0795,1.0616,0.9917,1.0382,1.0677,1.0450,1.0165,0.9927,1.0644,1.0578,1.0354,0.9804,1.0277,0.9388,1.0473,1.0077,1.0955,1.0178,1.0044,0.9268,1.1010,1.0205,1.0455,1.1165,0.9899,1.0470
gregg_1,0.9612,1.0119,0.9376,0.8767,1.0322,1.0507,1.0337,0.9277,1.0233,1.0299,0.9854,1.0070,0.8590,0.9565,0.9905,1.0584,0.9337,0.9824,0.8916,1.0683,0.9353,0.9124,0.8812,1.0456,0.9626,1.0351,1.0179,0.7507,0.9205,0.9027,0.9612,0.9113,1.1970,1.0583,1.1126,1.0066,1.0232,1.0589,1.0255,0.8899,0.0000,0.8736,0.7932,0.7913,1.0938,1.0925,1.0886,0.9746,1.0222,0.9791,1.1256,0.9826,0.9834,1.0552,0.9999,1.0446,0.8956,1.0742,0.9632,1.0829,1.0385,1.0053,1.1039,1.0251,1.0421,1.0730,1.0062,1.0560,0.9659,0.9812,0.9505,1.0221,1.0636,1.0485,1.0831,1.1065,0.9855,1.0774,1.0724,1.1055,0.9350,1.0095,0.8794,0.9410,1.1459,1.1254,0.9125,0.9066,1.0535,1.0866,1.1017,1.0333,1.0545,1.1322,1.0166,0.9935,0.9785,0.9600,1.0392,1.0535,1.0044,1.0348,1.1113,1.0574,0.9782,0.8918,0.9629,1.0989,1.0164,1.1046,1.0175,1.0279,0.9870,0.9658,0.9426,0.9168,0.9103,1.0364,0.9107,0.9237,0.8970,0.9551,0.8945,0.8965
gregg_2,1.0292,1.0136,0.9434,0.9826,1.0932,1.1263,1.1255,1.0814,1.0439,1.0923,1.0854,0.9439,1.0579,1.0415,0.9666,1.0907,0.8631,0.7781,0.9627,1.0328,0.8850,0.9964,0.9601,0.9992,0.9213,0.9894,0.8454,1.0565,1.0625,0.8980,1.0486,0.9606,0.9885,1.0033,1.0163,1.0091,0.9177,0.9040,0.8566,0.9101,0.8736,0.0000,0.8181,0.9730,0.8494,0.8024,0.9916,1.0266,0.9650,0.8395,0.9503,1.0024,0.9378,0.9270,0.8504,0.8360,1.1330,1.1366,0.9801,1.0828,1.0784,1.0282,0.9329,1.0670,1.1020,0.9216,0.9498,1.0613,0.9701,1.0044,0.9236,1.0466,0.9606,1.0405,1.0680,0.9868,1.1122,1.1268,1.1470,1.1683,1.0037,0.8845,1.0897,0.9212,1.0748,1.0627,1.0689,0.9897,1.0793,1.1106,1.1733,1.1501,1.1190,1.0240,1.1115,1.0129,1.0103,0.9916,1.0370,1.0612,1.0863,1.0557,1.0362,1.0620,0.9503,0.9433,1.1044,1.0953,0.9493,1.0292,1.0244,0.9890,1.1111,0.9588,1.0899,0.8694,0.8288,0.9954,1.0292,0.9356,1.0552,0.9948,0.8097,1.0587
gregg_3,1.0483,1.0182,0.9659,0.9259,1.0442,1.1093,1.0648,1.0198,1.0015,1.1088,1.0657,1.0888,1.0020,0.9315,1.0432,1.0846,0.7450,0.7802,0.5912,0.9435,0.9249,0.9033,0.7318,0.9839,0.8767,0.9920,1.0275,0.8870,0.9999,0.9662,1.1581,0.8972,0.9806,1.0294,1.0728,0.8700,0.9198,1.0659,0.6979,0.8587,0.7932,0.8181,0.0000,0.7284,1.1114,1.0191,1.0921,1.0940,0.9318,1.0246,0.9893,1.0226,0.8981,0.9977,0.9149,0.9786,1.0037,1.1390,0.9703,1.1060,1.1013,1.0550,1.1305,1.0146,1.0678,0.9980,1.0256,1.0529,0.9303,0.9920,0.9464,1.0097,1.0427,1.1176,1.1307,1.1018,1.0603,1.1646,1.1286,1.1276,1.0275,1.1228,1.0996,1.0932,1.0938,1.1362,0.9982,0.8839,1.1138,1.1819,1.1798,1.1282,1.1041,1.0737,1.0788,1.0640,1.0291,1.0152,1.0516,1.0301,1.0176,1.0661,1.0702,1.0340,0.8886,0.7898,1.0292,1.0437,1.0337,1.0987,0.9885,1.0451,0.9817,0.9166,1.1175,1.0264,1.0246,0.9175,1.0917,1.0770,1.0788,1.0711,1.0185,1.0797
gregg_4,0.9681,0.8783,0.9300,0.9282,1.0296,1.0808,1.0759,0.9391,0.9856,1.0512,0.9908,0.9878,1.0071,1.0219,1.0755,1.1290,0.9369,0.9926,0.9127,0.9509,0.9255,0.9833,0.8632,1.1027,0.9345,1.0042,1.0048,0.7800,1.0034,0.8856,1.0635,0.9103,1.0844,1.0369,0.9002,0.9083,0.9610,1.0282,1.0031,0.9238,0.7913,0.9730,0.7284,0.0000,0.9734,0.9983,1.0959,1.0598,0.9656,0.9487,0.9314,1.0978,0.8657,0.9605,0.9742,1.0309,0.9461,1.0702,1.0046,1.1654,1.0454,0.9606,1.0568,1.0579,0.9343,1.0767,1.0747,1.0116,0.8752,1.0271,0.9973,1.0434,0.9792,1.0883,1.1535,1.0979,1.0245,1.1450,1.1398,1.0935,0.9696,1.0395,1.0108,1.0422,1.1212,1.1164,0.9185,0.9469,1.0285,1.0653,1.0690,1.1088,0.9639,1.0445,0.9665,1.0250,1.0140,0.9919,0.9891,1.0479,1.0143,1.1173,1.0995,1.0489,0.9498,0.8528,0.9758,1.0755,0.9711,1.0636,1.0551,1.0428,1.0867,1.0388,1.0392,0.9541,0.9839,0.9831,0.9696,1.0303,0.9517,0.9969,1.0059,0.9553
pattie_1,1.0549,1.0145,1.0137,1.0397,1.0660,1.1260,1.0784,1.0823,1.1207,1.0296,1.0928,0.9281,1.0306,1.0749,0.9550,1.0731,1.0011,0.8750,1.0654,0.9206,1.0075,0.9827,1.0508,0.9295,1.0179,0.9118,0.8532,1.1437,1.0099,1.0151,0.9626,1.0006,0.9200,0.9117,0.8947,1.0134,0.9479,0.8376,0.9953,0.9497,1.0938,0.8494,1.1114,0.9734,0.0000,0.6283,0.7625,1.0175,0.8628,0.8459,0.9031,0.9493,0.9547,0.9131,0.9064,0.9051,1.1072,1.0565,1.0953,1.0732,0.9588,1.0541,0.9147,1.0619,1.0797,1.0045,0.9997,0.9941,1.0842,0.9895,1.0142,0.9500,0.9060,1.0367,1.0218,0.9917,0.9964,0.9935,1.0039,1.0002,0.9422,0.9347,1.0436,0.9463,1.0197,1.0565,1.0741,1.0460,1.0717,1.0146,1.0801,1.0962,1.0340,1.0497,1.0378,0.9916,1.0878,1.0771,1.1288,1.0730,1.0929,1.0884,1.0675,1.0780,1.1051,1.0933,1.0774,1.0846,0.9555,1.0421,1.0155,0.9725,1.0827,1.0348,1.1565,1.0347,1.0048,0.9518,1.0670,1.0173,1.0673,1.0429,0.9980,1.0701
pattie_2,1.1336,1.1104,1.0316,1.1234,1.1534,1.1127,1.0767,1.0527,1.1550,1.1561,1.1206,0.8924,1.0672,1.0463,0.9867,1.1002,0.9568,0.7992,1.0305,0.9096,0.9885,0.9464,1.0226,0.9633,1.0361,0.9759,0.9230,1.1105,1.0498,1.0468,1.0415,1.0916,0.8078,0.8614,1.0370,1.0013,0.9179,0.7490,0.8180,0.8407,1.0925,0.8024,1.0191,0.9983,0.6283,0.0000,0.7700,1.0487,0.8739,0.8317,0.7982,0.9478,0.9831,0.7861,0.8322,0.7345,1.1771,1.0575,1.0803,1.0653,0.9493,1.0576,0.9109,1.0804,1.1045,1.0118,0.9165,1.0365,1.0736,0.9889,1.0301,1.0384,0.8938,1.0100,1.0207,0.9331,1.0306,1.1043,1.0371,1.0649,1.0391,0.9621,1.0331,0.9692,1.0360,1.0999,1.0738,1.0541,1.0629,1.0581,1.0981,1.1296,1.0768,1.0676,1.1792,0.9848,1.0396,1.1387,1.0912,1.0987,1.0940,1.0673,1.0311,1.0756,1.0912,1.0905,1.0744,1.0654,1.0015,0.9549,1.0483,0.9384,1.0669,0.9915,1.1299,0.9761,0.9276,1.0099,1.1189,1.0423,1.1099,1.0849,0.9215,1.1094
pattie_3,0.9964,0.9721,1.0159,1.0197,1.0412,1.0552,1.0641,1.0766,1.0629,1.0389,1.0777,0.9926,0.9573,0.8598,0.9409,0.9478,1.0449,0.9092,1.1057,1.0949,0.9183,0.9462,1.0527,0.9057,1.0544,1.1227,0.9703,1.0666,0.9933,1.0346,0.9833,1.0344,0.9738,0.9502,0.9558,1.0882,1.0425,0.9371,1.0260,0.9867,1.0886,0.9916,1.0921,1.0959,0.7625,0.7700,0.0000,0.8854,0.9908,0.9953,0.9607,0.8985,0.9887,1.0044,1.0094,0.9186,1.1101,0.9727,1.0412,1.0180,0.9857,1.0423,0.9742,1.0838,0.9804,0.9889,0.9475,1.0352,0.9889,0.9518,0.9726,0.9737,0.9524,1.0016,0.9706,0.9012,1.0863,0.9590,1.0214,1.0287,1.0152,0.9854,1.0524,0.9685,0.9622,1.0490,1.0577,1.1096,1.0626,0.9940,0.9780,1.0717,1.0026,1.0507,1.0135,0.9701,1.0115,1.0326,1.0499,1.0570,1.0280,1.0828,1.0305,1.0733,1.0765,1.1121,0.9806,1.0935,0.9941,0.9696,0.9719,1.0167,1.0719,1.0368,1.0266,0.8963,0.8523,1.0302,1.0282,0.9944,1.0164,1.0292,0.8453,1.0136
pattie_4,0.9627,1.0420,1.0487,0.9645,0.9655,0.9038,0.9771,0.9675,0.9785,0.9833,0.9488,0.9426,0.9439,0.9222,0.8753,0.9383,1.1183,1.0390,1.1106,1.0716,0.8658,1.0134,1.1045,0.8974,1.0672,0.9948,1.0809,0.9933,0.9720,1.0194,0.9468,1.0749,1.0583,1.0394,0.8885,1.0937,1.1223,1.0150,1.1531,1.0886,0.9746,1.0266,1.0940,1.0598,1.0175,1.0487,0.8854,0.0000,1.1192,1.0240,1.0934,0.8091,1.0279,1.0660,1.0546,1.0686,1.0132,0.9085,0.9455,0.9423,1.1094,1.0864,1.0612,1.0813,0.9274,1.0829,1.0664,0.9139,1.0535,1.0317,1.0461,0.9584,1.0359,0.9776,0.9878,0.9615,0.9915,0.9071,0.9961,0.8823,1.0506,1.0813,0.9526,1.0344,0.9729,0.9693,1.0213,1.1048,0.9433,0.9928,0.8671,0.9171,0.8855,0.9812,0.9305,0.9615,1.0165,1.0734,1.1003,1.0687,1.0907,1.0542,1.1014,1.0346,1.0721,1.1086,1.0286,1.0724,1.1074,1.0299,0.9948,1.0362,0.9059,0.9023,0.8535,0.8867,0.9002,1.1038,0.8766,0.8998,0.9522,0.8504,0.9061,0.9524
tjames_1,1.1471,1.0522,1.0133,1.1322,1.0983,1.1012,1.0523,1.0848,1.0365,1.0659,1.0605,0.9838,1.0550,1.0626,1.0960,1.1037,0.9179,0.9146,0.8535,0.7994,0.9695,0.8877,0.8880,0.9568,0.8956,0.8373,0.8545,1.0759,1.1426,0.9857,1.0946,1.0131,0.7796,0.8742,0.9336,0.8865,0.7775,0.8822,0.9761,0.8875,1.0222,0.9650,0.9318,0.9656,0.8628,0.8739,0.9908,1.1192,0.0000,0.7270,0.8111,1.0135,0.8616,1.0056,0.9641,1.0009,1.0734,1.0901,1.0918,1.1546,0.9435,1.0219,0.9046,0.9180,1.0880,1.0037,1.0265,1.0237,0.9714,1.0072,0.8759,1.0444,1.0481,1.1521,1.1246,1.0531,0.9504,1.0845,1.1723,1.1066,1.0521,1.0487,1.0772,1.0614,1.0783,1.1156,1.0338,1.0744,1.1766,1.1537,1.1455,1.1577,1.1130,1.1016,1.1053,1.0993,0.9774,1.0347,1.0057,0.9584,0.9536,0.9877,0.9773,0.9500,1.0613,0.8501,1.0923,0.9428,0.9968,1.0612,1.0345,0.8858,1.1831,1.0876,1.1463,0.9872,0.9866,0.8579,1.0865,0.9907,1.0814,1.0605,0.9786,1.0775
tjames_2,1.1440,1.1369,1.0785,1.0715,1.1368,1.1093,1.1105,1.0757,1.1136,1.1570,1.1181,0.9111,1.0980,1.1229,1.0823,1.1125,0.8413,0.8331,0.9533,0.8548,0.9856,0.9388,0.8935,0.9752,1.0066,0.9659,0.9174,1.1756,1.1466,1.0082,1.0127,0.9959,0.7825,0.9601,1.0516,0.9843,0.8714,0.8274,0.8877,0.7824,0.9791,0.8395,1.0246,0.9487,0.8459,0.8317,0.9953,1.0240,0.7270,0.0000,0.7438,0.9022,0.9820,0.8580,0.9197,0.8946,1.1597,1.0146,1.0600,1.0989,0.9736,0.9537,0.8617,1.0024,1.1597,0.9853,1.0007,1.0233,1.0266,1.0879,0.9150,1.0809,0.9997,1.0702,1.0877,0.9682,1.0553,1.1297,1.0513,1.1779,1.0889,1.0515,1.0491,1.0247,0.9865,0.9722,0.9945,1.0402,1.1374,1.0307,1.0224,1.1000,1.0667,1.1242,1.1205,1.0769,1.0116,1.0713,1.0111,1.0149,0.9379,0.9512,1.0141,1.0427,1.0466,0.9766,1.0837,1.0278,0.9667,1.0412,1.0238,0.8911,1.1025,1.0630,1.1300,1.0008,0.9920,0.8818,1.1313,0.9601,1.0968,1.1166,0.9852,1.0992
tjames_3,1.1069,1.0561,1.0440,1.1424,1.0764,1.0550,1.0580,1.1566,1.0673,1.1218,1.1288,0.9249,1.0711,1.1179,1.1453,1.0730,0.9196,0.8874,1.0062,0.9146,1.0473,1.0056,1.0362,0.9329,1.0189,0.9209,0.8959,1.1394,1.1472,1.0556,0.9996,1.0540,0.8369,0.8906,0.9627,0.9234,0.9433,0.7652,0.8907,0.7821,1.1256,0.9503,0.9893,0.9314,0.9031,0.7982,0.9607,1.0934,0.8111,0.7438,0.0000,0.8787,1.0139,0.9639,0.9197,0.8336,1.1769,1.0490,1.0637,1.0548,0.9097,0.8858,0.8436,1.0928,1.1501,0.9362,1.0000,1.0499,1.0502,1.0456,1.0035,1.0555,0.9157,1.0366,0.9837,0.9176,1.0590,1.0121,0.9639,1.0887,1.1249,0.9576,1.1147,0.9980,0.9745,0.9925,1.0004,1.0793,1.0950,1.0351,1.0060,1.0775,1.0621,1.0561,1.1427,1.0980,0.9770,1.0972,0.9959,1.0903,1.0136,1.0388,1.0258,0.9622,1.1149,0.9868,1.0625,1.0856,0.9909,0.9964,1.0176,0.9226,1.0918,1.0603,1.0933,0.9464,0.9379,0.9249,1.1835,1.0062,1.1617,1.1384,0.9211,1.1628
tjames_4,1.0227,1.0251,1.0759,1.0105,1.0068,1.0035,1.0042,0.9873,1.0035,0.9185,1.0813,0.9432,1.0121,1.0218,1.0355,1.0055,1.0920,1.0094,1.1044,1.0626,1.0291,1.0720,1.1451,0.9809,1.0135,1.0172,1.0304,1.1191,1.0090,1.0229,0.9286,1.0437,0.9969,1.0264,0.8600,1.0528,1.0742,0.9953,0.9470,0.9433,0.9826,1.0024,1.0226,1.0978,0.9493,0.9478,0.8985,0.8091,1.0135,0.9022,0.8787,-0.0000,1.0133,1.0493,0.9919,1.0573,1.0317,1.0525,1.0308,0.8978,1.0360,0.9982,0.9116,1.0766,1.0447,1.0565,1.1187,1.0255,1.0501,1.1282,1.0288,1.0576,1.0039,0.9089,0.9629,0.9253,0.9974,0.9663,0.9773,0.9300,1.0072,0.9606,1.0313,0.9691,0.9628,0.9128,1.0325,1.0777,0.9381,0.9973,0.8547,0.8737,0.8595,0.9276,0.9562,0.9980,1.0909,1.1470,1.0680,1.1029,0.9920,0.9924,1.0752,1.0797,1.1245,1.0923,1.0442,1.0924,1.0762,0.9970,1.0843,0.9441,0.9507,0.9722,0.9501,0.9828,0.9667,0.9629,1.0254,0.8982,0.9885,1.0506,0.9517,0.9839
irving_1,1.0228,1.0247,0.9761,1.0002,1.0963,1.0782,1.1663,1.0559,1.0700,1.1026,1.1263,1.0036,1.0642,1.0736,1.0024,1.0674,0.9752,0.9280,0.9391,0.8631,0.9736,1.0256,0.9674,1.0736,0.8850,0.9279,0.9039,1.0066,1.0517,0.8572,1.0023,0.9928,0.9675,0.9526,1.0476,0.9878,0.8438,0.9446,0.9956,0.9344,0.9834,0.9378,0.8981,0.8657,0.9547,0.9831,0.9887,1.0279,0.8616,0.9820,1.0139,1.0133,0.0000,0.7926,0.8166,0.8960,0.9803,0.9591,1.0879,1.1215,0.9144,0.9615,0.9305,0.9560,1.0453,1.0425,1.0478,1.0700,1.0232,0.9830,0.9379,1.0111,1.0490,1.0729,1.0649,1.0945,0.9196,1.1448,1.0432,1.0943,0.9988,1.0492,1.0078,1.0357,1.1104,1.0862,0.9540,0.9660,1.0432,1.1150,1.0998,1.1216,0.9930,0.9911,1.0872,0.9780,0.9654,0.9797,1.0257,0.9682,1.0440,1.0796,1.0548,1.0693,0.9501,1.0067,0.9656,1.0658,1.0344,1.0116,1.0451,1.0233,1.1061,1.0167,1.0603,1.0330,1.0234,1.0170,0.9952,1.0349,0.9532,1.0357,1.0211,0.9568
