,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
jackson_3,0.7569,0.7536,0.8206,0.9511,0.8147,0.8303,0.8420,0.8093,0.6842,0.7564,0.0000,0.8320,0.7891,0.8641,0.8658,0.8579,0.9464,0.9237,1.0430,0.9797,0.8828,0.8013,0.8241,0.8644,0.8532,0.8735,0.9046,0.8382,0.7850,0.8790,0.8561,0.7758,1.1148,0.9580,0.8574,0.8767,1.0789,1.0783,1.0613,1.0703,0.7934,0.9894,0.8991,0.8758,0.9609,1.0678,0.9376,0.8097,0.9226,0.9527,1.0005,0.9171,0.9481,0.9343,0.9742,0.9952,0.8321,0.9648,0.8005,0.9980,0.8387,0.8182,0.9854,1.0161,0.7880,0.9967,0.9477,0.7633,0.8983,0.8125,0.9088,0.8429,0.9997,1.0534,1.0315,1.0550,0.8365,0.9874,0.9388,0.8348,1.0090,0.9089,0.8673,0.9092,1.0049,1.0656,0.9260,0.8194,0.8719,0.8589,0.9630,0.8622,0.8128,0.8290,0.8257,0.9078,0.8181,0.9096,0.8194,0.8168,0.9182,0.9886,0.9553,1.0152,0.8899,0.8226,0.7657,1.0995,0.8670,0.9631,0.8469,0.8295,0.8434,0.8694,0.8794,0.8158,0.8521,1.2469,0.7325,1.0323,0.7937,0.8112,0.8836,0.7920
jackson_4,0.7774,0.7914,0.8452,0.9449,1.0209,1.0306,0.9843,0.8309,0.8676,0.9055,0.8320,0.0000,0.7358,0.8565,0.7726,0.7984,0.8933,0.8530,1.0299,0.9453,0.8593,0.8272,0.8510,0.8577,0.8025,0.7686,0.7792,0.8661,0.7676,0.7887,0.7814,0.8108,0.9259,0.8189,0.8379,0.8317,0.9880,0.8952,0.9747,0.9248,0.8198,0.8481,0.8941,0.8901,0.8020,0.8888,0.8262,0.7886,0.8279,0.8340,0.8685,0.8048,0.7490,0.7943,0.8378,0.9154,0.8344,0.8976,0.8184,0.9907,0.7427,0.7579,0.8401,0.9553,0.8247,0.9316,0.8411,0.8327,0.8542,0.8273,0.8281,0.8715,0.9366,1.0391,0.9547,0.9703,0.7624,0.9797,0.8999,0.8959,0.9510,0.9182,0.8215,0.8184,0.9489,1.0149,0.9043,0.8784,0.9069,0.9293,1.0015,0.9440,0.9945,0.8664,0.9129,0.8863,0.8059,0.9056,0.9048,0.8854,0.8875,0.9202,0.8848,0.9914,0.9048,0.9044,0.8168,1.1142,0.8017,0.8552,0.8006,0.7884,0.8623,0.8311,1.0205,0.8623,0.8771,1.2085,0.7880,1.0374,0.8392,0.8738,0.9005,0.8395
jqadams_1,0.7238,0.6955,0.8362,0.8331,0.9181,0.9709,0.9952,0.8108,0.7855,0.8774,0.7891,0.7358,0.0000,0.6368,0.7392,0.7303,0.8290,0.8758,0.9450,0.8959,0.8627,0.8739,0.8351,0.8473,0.7672,0.7733,0.7977,0.7789,0.7769,0.8246,0.8487,0.8136,0.9855,0.8679,0.7922,0.7825,0.9514,0.9769,0.9889,0.9779,0.6881,0.9135,0.8606,0.8227,0.8801,0.9994,0.8032,0.8068,0.8613,0.8871,0.8976,0.8629,0.8430,0.9148,0.9395,0.9701,0.8549,0.9448,0.8531,1.0245,0.7320,0.7113,0.8871,0.8749,0.7563,0.9223,0.8190,0.8076,0.7066,0.7837,0.7199,0.7381,0.9259,1.0263,1.0254,1.0130,0.7636,0.9819,0.9623,0.9238,0.8400,0.9074,0.7966,0.8363,0.9971,1.0556,0.8622,0.7947,0.9455,0.9334,1.0211,0.9532,0.9134,0.8221,0.9009,0.8762,0.7699,0.8276,0.8724,0.8014,0.8745,0.8717,0.8394,0.8727,0.8436,0.7791,0.7704,1.0283,0.8459,0.8894,0.8469,0.8183,0.8701,0.8913,0.9935,0.8586,0.8546,1.1124,0.7587,1.1695,0.7861,0.8575,0.8721,0.7847
jqadams_2,0.8329,0.7981,0.7985,0.8883,0.9976,1.0291,1.0539,0.8904,0.8238,0.9687,0.8641,0.8565,0.6368,0.0000,0.7451,0.7048,0.8861,0.9073,1.0050,1.0355,0.9137,0.8956,0.9162,0.9082,0.8633,0.9131,0.9581,0.8614,0.8904,0.8994,0.9010,0.9403,1.0615,0.9222,0.8624,0.8395,1.0330,1.0240,1.0553,1.0039,0.8112,0.9553,0.8696,0.9296,0.9486,1.0488,0.8265,0.8132,0.9709,0.9902,1.0358,0.9373,0.9715,0.9722,0.9640,1.0309,0.9966,0.9335,0.9398,1.0728,0.8371,0.7961,0.9349,1.0018,0.8209,0.9659,0.8611,0.8175,0.7780,0.8307,0.8456,0.7836,0.9409,1.0259,1.0338,1.0286,0.8602,1.0066,0.9540,0.9419,0.9707,0.9364,0.8365,0.8743,1.0039,1.1214,0.9483,0.9624,0.9510,1.0137,1.0231,1.0353,1.0165,0.8782,1.0231,0.9266,0.8917,0.9106,0.9979,0.8939,0.9912,0.9957,0.9740,0.9896,0.9649,0.9060,0.8389,1.1724,0.8885,0.9214,0.8789,0.8765,0.9085,0.9209,1.0646,0.9109,0.9195,1.2400,0.7801,1.0837,0.8785,0.8325,0.9354,0.8728
jqadams_3,0.7941,0.7461,0.8180,0.8812,0.9682,1.0205,1.0147,0.9142,0.8727,0.9364,0.8658,0.7726,0.7392,0.7451,0.0000,0.7439,0.9730,0.9364,1.0199,0.9661,0.9560,0.8729,0.9197,0.9663,0.8389,0.8324,0.8298,0.8505,0.8666,0.8659,0.8998,0.8852,1.0934,0.8828,0.8176,0.8918,1.0208,1.0516,1.0956,1.0892,0.8573,0.8787,0.8967,0.8862,0.8654,1.0173,0.8650,0.8059,0.9946,0.9951,1.0226,0.9233,0.8764,0.8681,0.9380,0.9987,0.9025,0.9339,0.9553,1.0082,0.8157,0.8219,0.9503,0.9349,0.8018,0.9529,0.9225,0.8332,0.8228,0.8035,0.8578,0.7822,0.9669,1.0120,1.0043,1.0154,0.8760,0.9982,0.9767,0.9296,0.9898,0.9232,0.8934,0.8848,1.0553,1.1414,0.9592,0.9517,0.8876,1.0104,1.0574,0.9589,1.0396,0.9204,0.9826,0.9176,0.8832,0.9278,0.9536,0.9490,0.9704,1.0005,0.9666,1.0047,0.9419,0.9137,0.8356,1.1046,0.8787,0.9278,0.8873,0.8980,0.9422,0.8772,0.9975,0.8941,0.8969,1.1756,0.8259,1.1289,0.8720,0.8831,0.9063,0.8710
jqadams_4,0.8484,0.8803,0.8848,0.9784,0.9672,0.9458,0.9496,0.9056,0.8769,0.9918,0.8579,0.7984,0.7303,0.7048,0.7439,0.0000,0.9465,0.9507,1.0468,1.0422,0.9477,0.8979,0.9786,0.9111,0.8565,0.9088,0.9420,0.9015,0.8992,0.9887,0.8861,0.9668,1.0717,0.9255,0.8882,0.9202,1.0530,1.0586,1.0666,1.0993,0.8681,0.9890,0.9737,1.0122,0.9636,1.0440,0.8990,0.8209,0.9906,1.0599,1.0023,0.9227,0.9449,0.9612,0.9772,1.0143,0.9892,0.9236,0.9362,1.0594,0.8004,0.8492,0.8992,1.0034,0.8685,0.9752,0.8220,0.8736,0.8750,0.7957,0.9200,0.8402,0.9473,1.0783,1.0155,1.0132,0.8624,1.0057,0.9533,0.9261,0.9831,0.9446,0.9354,0.9363,0.9971,1.1271,1.0006,0.9485,0.9179,1.0011,1.0162,0.9931,1.0315,0.9165,1.0029,0.9232,0.9011,0.9674,1.0431,0.9462,1.0050,0.9694,0.9790,0.9949,0.9509,0.9136,0.8596,1.1023,0.8753,0.9434,0.9010,0.8896,0.9387,0.8492,1.1045,0.9625,0.9570,1.2326,0.8365,1.0730,0.9145,0.8484,0.9723,0.9135
ejames_1,0.9314,0.8667,0.8632,0.9760,1.0767,1.1033,1.0960,0.9679,0.9423,1.0296,0.9464,0.8933,0.8290,0.8861,0.9730,0.9465,0.0000,0.6903,0.7288,0.8000,0.8691,0.8189,0.7689,0.8847,0.7420,0.7865,0.8750,0.8984,0.8775,0.8905,1.0344,0.8156,0.9580,0.8146,0.9971,0.7543,0.8141,0.9665,0.7721,0.8268,0.8062,0.8470,0.7690,0.8398,0.8851,0.9461,0.9592,1.0129,0.7851,0.8052,0.8452,0.9751,0.8620,0.8309,0.8267,0.8428,1.0019,0.9048,0.9437,1.1609,0.8389,0.8797,0.8770,0.9151,0.9826,0.9249,0.8174,0.9790,0.8448,0.9327,0.7756,0.9139,0.9636,1.1379,1.0996,1.0279,0.8932,1.0623,1.0190,1.0132,1.0097,1.0131,0.9537,0.9108,0.9948,1.1415,0.9356,0.8973,1.0666,1.0735,1.1349,1.1157,1.0868,1.0355,1.0490,0.9760,0.8401,0.9566,0.9152,0.8513,0.9107,0.9321,0.9429,0.9694,0.8455,0.7283,0.8262,0.9655,0.8792,0.9233,0.8779,0.8365,0.9792,0.9105,1.1476,0.9296,0.9214,1.0044,0.9376,1.1948,0.9855,0.9696,0.9306,0.9856
ejames_2,0.9337,0.8896,0.8724,1.0228,1.1368,1.1520,1.1162,0.9485,1.0184,1.0894,0.9237,0.8530,0.8758,0.9073,0.9364,0.9507,0.6903,0.0000,0.8462,0.8389,0.8856,0.7802,0.7690,0.8066,0.7826,0.7559,0.9204,0.9609,0.9539,0.8594,0.9783,0.8705,0.8730,0.8390,1.0163,0.7816,0.8796,0.9147,0.7730,0.7602,0.8468,0.7675,0.8133,0.8728,0.8228,0.8256,0.8694,0.8963,0.8016,0.7944,0.8766,0.9307,0.8116,0.7747,0.7735,0.7157,0.9810,0.9487,0.9262,1.1416,0.8003,0.8182,0.8629,0.9644,0.9883,0.8810,0.7855,0.9558,0.8833,0.9376,0.7579,0.9186,0.9122,1.1096,1.1321,1.0287,0.9364,1.0979,1.0445,1.0180,1.0078,0.9861,0.9966,0.8942,0.9446,1.0837,0.9791,0.9107,1.0711,1.0635,1.1634,1.1716,1.0917,0.9773,1.1163,0.9560,0.8888,0.9875,0.9299,0.8565,0.9251,0.9090,0.9121,0.9688,0.8790,0.7938,0.8521,1.0779,0.8047,0.9285,0.9262,0.8299,0.9435,0.8252,1.1478,0.8680,0.8280,1.0370,0.8929,1.1359,0.9183,0.9648,0.8498,0.9189
ejames_3,1.0006,0.9933,0.9947,1.0105,1.1844,1.2052,1.2353,1.1085,1.0554,1.1583,1.0430,1.0299,0.9450,1.0050,1.0199,1.0468,0.7288,0.8462,0.0000,0.8658,1.0227,0.8950,0.7815,1.0262,0.8804,0.9523,1.0230,0.9098,1.0017,0.9928,1.1725,0.9539,1.0984,0.9749,1.1072,0.8053,0.8370,1.1632,0.8865,0.9718,0.8769,1.0161,0.7554,0.9099,1.0997,1.1307,1.0796,1.1162,0.9227,0.9777,1.0737,1.1270,0.9488,0.9768,0.9825,1.0159,1.0628,1.0476,1.1033,1.3013,0.9628,0.9813,1.0535,0.9241,1.0349,0.9732,0.9458,1.0478,0.9233,1.0001,0.8051,0.9989,1.1625,1.3474,1.2780,1.2446,1.0636,1.2098,1.1799,1.1653,1.0989,1.1753,1.1107,1.1074,1.1433,1.3170,1.0919,0.9377,1.2275,1.2134,1.3187,1.2647,1.2632,1.1372,1.1838,1.0780,0.9540,1.0450,1.0243,0.9730,1.0394,1.0803,1.0425,1.0828,0.9893,0.7789,0.9472,1.0760,1.0488,1.0642,1.0178,1.0241,1.1382,1.0612,1.2426,1.0710,1.0615,0.9862,1.0465,1.3365,1.0758,1.0778,1.0726,1.0731
ejames_4,0.9326,0.9581,0.9767,1.0265,1.1179,1.1805,1.1459,1.0332,0.9676,1.0343,0.9797,0.9453,0.8959,1.0355,0.9661,1.0422,0.8000,0.8389,0.8658,0.0000,1.0190,0.9551,0.8541,1.0096,0.8698,0.9118,0.9063,0.8950,1.0282,1.0255,1.0834,0.9469,1.0565,0.9564,1.0182,0.7417,0.6322,1.0617,1.0245,1.0049,0.8929,1.0175,0.9085,0.8909,1.0105,1.0323,1.0260,0.9838,0.8677,0.9191,0.9989,1.0697,0.8395,0.9459,1.1038,1.0098,0.9915,0.8228,1.0337,1.1963,0.8157,0.8745,0.9316,0.5663,0.9961,1.0129,0.9430,0.9652,0.9111,0.9213,0.7582,0.9124,1.0476,1.2276,1.1732,1.1030,0.9950,1.0608,1.0761,1.0490,1.0777,1.1085,0.9913,1.0172,1.0702,1.2576,1.0275,1.0725,1.1123,1.1725,1.1951,1.1765,1.1851,1.0491,1.1300,0.9939,0.8897,1.0114,0.9494,0.8986,0.9560,0.9564,0.9620,1.0100,0.9429,0.8253,0.8792,0.8063,0.9621,0.9759,0.9306,0.9953,1.0421,0.9936,1.1266,1.0152,1.0122,0.8814,1.0046,1.2092,1.0240,1.0410,1.0184,1.0229
flint_1,0.7717,0.8110,0.8418,0.9382,1.0139,1.0440,1.1011,0.9185,0.8952,0.9423,0.8828,0.8593,0.8627,0.9137,0.9560,0.9477,0.8691,0.8856,1.0227,1.0190,0.0000,0.7166,0.7681,0.7898,0.8240,0.8699,0.8762,0.8690,0.7773,0.7789,0.9584,0.7599,1.0841,0.9788,0.9010,0.8879,1.0409,1.0436,1.0367,0.9580,0.8306,0.8395,0.9367,0.8860,0.8808,0.9536,0.8592,0.8364,0.8696,0.8748,0.9220,0.9394,0.8436,0.9354,0.8883,0.9055,0.8976,0.9278,0.8900,1.0290,0.7965,0.8612,0.9672,1.0668,0.8812,1.0522,0.9579,0.8939,0.9002,0.9694,0.8780,0.9412,0.9495,1.0525,0.9994,1.0126,0.8227,1.0810,1.0305,0.9661,0.9474,0.9126,0.9350,0.8134,0.9713,1.0398,0.9247,0.8994,0.9290,0.9318,1.0450,0.9681,0.9932,0.9116,0.9552,0.9761,0.8429,0.9164,0.9424,0.9074,0.9347,0.9410,0.9739,1.0656,0.8673,0.8314,0.8560,1.1338,0.8742,1.0092,0.9805,0.9259,0.9546,0.8687,1.0223,0.8686,0.8683,1.2063,0.7803,1.0843,0.8333,0.8742,0.8950,0.8337
flint_2,0.8510,0.8442,0.8233,1.0471,1.0985,1.0663,1.0290,0.9500,0.9315,1.0518,0.8013,0.8272,0.8739,0.8956,0.8729,0.8979,0.8189,0.7802,0.8950,0.9551,0.7166,0.0000,0.6999,0.7344,0.8018,0.7989,0.8856,0.9019,0.8285,0.9017,0.8721,0.8577,0.9637,0.9093,0.9665,0.8629,0.9796,0.9845,0.9256,0.8920,0.8270,0.8573,0.8725,0.8789,0.8503,0.9047,0.8293,0.8486,0.8108,0.7912,0.8838,0.9087,0.8585,0.8579,0.8244,0.8437,0.9398,0.9359,0.8911,1.0851,0.8194,0.8819,0.8813,1.0377,0.9043,0.9567,0.8306,0.8852,0.8939,0.9436,0.8349,0.9316,0.9345,1.0696,1.0028,0.9571,0.8363,1.0195,0.9654,1.0084,0.9809,0.9335,0.8961,0.8609,0.9040,1.0558,0.9434,0.8725,0.9729,0.9879,1.0384,1.0428,1.0179,0.9636,1.0010,0.9349,0.8346,0.9126,0.8778,0.8275,0.9017,0.9114,0.9545,1.0066,0.9043,0.8413,0.7935,1.0765,0.8387,0.9231,0.9433,0.8364,0.8945,0.8596,1.0846,0.8918,0.8834,1.1724,0.8540,1.1023,0.9303,0.9069,0.9004,0.9288
flint_3,0.8211,0.8514,0.8654,0.9069,1.0308,1.0636,1.1151,0.9371,0.8889,0.9596,0.8241,0.8510,0.8351,0.9162,0.9197,0.9786,0.7689,0.7690,0.7815,0.8541,0.7681,0.6999,0.0000,0.7857,0.7450,0.7982,0.8711,0.8024,0.7964,0.8176,0.9516,0.7614,1.0453,0.8824,1.0390,0.7984,0.8337,1.0450,0.8240,0.8073,0.7384,0.8239,0.7390,0.8481,0.9295,0.9906,0.9382,0.9395,0.8394,0.8208,0.9458,0.9853,0.8276,0.9018,0.8816,0.9362,0.8753,0.9356,0.8814,1.1195,0.7733,0.7867,0.9561,0.9395,0.8813,0.9753,0.8988,0.9060,0.8594,0.9263,0.7701,0.9296,0.9827,1.1363,1.0965,1.0936,0.8700,1.0726,1.0333,0.9991,0.9838,0.9812,0.9038,0.9253,0.9635,1.0158,0.8758,0.8322,1.0069,0.9675,1.0897,1.0210,1.0377,0.9224,0.9756,0.9882,0.8301,0.9041,0.8656,0.8715,0.8534,0.9678,0.9301,1.0028,0.8012,0.7665,0.7604,1.0276,0.8619,0.9905,0.9220,0.9305,0.9433,0.8537,1.0862,0.9160,0.9109,1.1089,0.8794,1.1737,0.9534,0.9205,0.9256,0.9498
flint_4,0.8815,0.8857,0.9338,1.0599,1.0885,1.0271,1.0529,0.9483,0.9011,0.9976,0.8644,0.8577,0.8473,0.9082,0.9663,0.9111,0.8847,0.8066,1.0262,1.0096,0.7898,0.7344,0.7857,0.0000,0.8385,0.8787,0.9111,0.9831,0.8392,0.9294,0.9181,0.8547,1.0441,0.9591,1.0340,0.9629,1.0468,1.0530,0.9029,0.9460,0.8870,0.9282,0.9313,0.9969,0.9140,0.9623,0.8532,0.8617,0.8756,0.9292,0.8936,0.8918,0.9358,0.9217,0.9215,0.9613,0.9662,0.9383,0.9390,1.0727,0.8232,0.8490,0.9702,1.0058,0.9157,1.0108,0.8630,0.9293,1.0043,0.9420,0.8731,0.9334,1.0086,1.1117,1.0444,1.0742,0.9307,1.1142,1.0293,1.0040,1.0562,0.9886,0.9481,0.9454,0.9374,1.0492,0.9443,1.0054,1.0128,0.9887,1.0454,1.0308,1.0526,0.9821,1.0371,0.9150,0.8883,0.9893,0.9407,0.8778,0.8943,0.9392,0.9113,0.9405,0.9525,0.8669,0.8530,1.1649,0.8538,0.9125,0.9805,0.8378,0.9217,0.8804,1.0684,0.8935,0.8985,1.2586,0.8792,1.1308,0.9427,0.9711,0.9147,0.9394
hall_1,0.8154,0.8034,0.7847,0.8710,0.9842,1.0346,1.0279,0.8760,0.8808,1.0137,0.8532,0.8025,0.7672,0.8633,0.8389,0.8565,0.7420,0.7826,0.8804,0.8698,0.8240,0.8018,0.7450,0.8385,0.0000,0.6738,0.7301,0.8102,0.7824,0.8204,0.8894,0.8228,1.0504,0.8678,0.8963,0.7190,0.9030,1.0402,0.8699,0.8553,0.7352,0.7725,0.7874,0.8081,0.8220,0.9178,0.8948,0.8336,0.7647,0.8857,0.9163,0.8750,0.7736,0.8338,0.8122,0.8490,0.8406,0.8840,0.8876,1.0431,0.7159,0.7288,0.8560,0.9056,0.8284,0.9130,0.7983,0.8444,0.7985,0.8565,0.7099,0.8233,0.9132,1.0116,1.0337,1.0017,0.7382,1.0403,0.9215,0.9004,0.9355,0.8843,0.9214,0.8683,0.9572,1.1044,0.8499,0.8303,0.9787,0.9865,1.0221,1.0017,1.0102,0.8974,0.9465,0.8818,0.7119,0.8742,0.8584,0.7915,0.8363,0.8833,0.8483,0.8698,0.8127,0.7125,0.7294,0.9827,0.8054,0.8482,0.9292,0.7740,0.9040,0.8177,1.0307,0.8767,0.8525,1.1099,0.8037,1.1485,0.8643,0.8539,0.8700,0.8630
hall_2,0.8363,0.7995,0.8016,0.9510,0.9959,1.0308,1.0159,0.8107,0.9230,0.9881,0.8735,0.7686,0.7733,0.9131,0.8324,0.9088,0.7865,0.7559,0.9523,0.9118,0.8699,0.7989,0.7982,0.8787,0.6738,0.0000,0.8015,0.8183,0.7709,0.8049,0.8176,0.7942,0.9373,0.8414,0.9092,0.7755,0.9228,0.9257,0.8317,0.7904,0.7909,0.7929,0.8349,0.8254,0.8063,0.9436,0.9275,0.8734,0.7847,0.8323,0.7899,0.8442,0.7907,0.8626,0.8240,0.8699,0.8368,0.9703,0.8425,1.0392,0.7375,0.7401,0.8660,0.9951,0.9114,0.9384,0.8596,0.9102,0.8480,0.9274,0.7794,0.8900,0.8831,1.0565,1.0390,0.9899,0.7520,0.9911,0.9379,0.9692,0.8897,0.8777,0.9300,0.8500,0.9175,0.9894,0.8516,0.7980,0.9942,0.9671,1.0346,0.9636,1.0232,0.9384,0.9585,0.9237,0.8137,0.9657,0.9294,0.8716,0.8820,0.8636,0.9156,0.9410,0.8270,0.7937,0.7904,1.0672,0.8340,0.8740,0.8816,0.8373,0.8969,0.8144,1.0520,0.8818,0.8819,1.2082,0.8479,1.1720,0.9069,0.9410,0.8952,0.9063
hall_3,0.8210,0.7835,0.8465,0.9662,1.0357,1.1129,1.1253,0.9962,0.9495,1.0537,0.9046,0.7792,0.7977,0.9581,0.8298,0.9420,0.8750,0.9204,1.0230,0.9063,0.8762,0.8856,0.8711,0.9111,0.7301,0.8015,0.0000,0.8465,0.8515,0.8367,0.8852,0.8532,1.0783,0.8928,0.9366,0.8524,0.9452,0.9719,1.0638,0.9625,0.8480,0.7391,0.9132,0.8774,0.7787,0.9627,0.9064,0.9564,0.8141,0.8720,0.8545,0.9126,0.8056,0.8453,0.8884,0.8692,0.8608,1.0024,0.9478,1.1296,0.7690,0.7979,0.8075,0.9933,0.8859,0.9735,0.8985,0.9069,0.8717,0.8903,0.8349,0.8657,0.9374,1.0317,1.0812,1.0561,0.8641,1.1312,1.0644,1.1100,0.9024,0.8876,0.9362,0.8061,0.9514,1.1776,0.9518,0.9535,1.0630,1.0535,1.0755,1.0403,1.0556,0.9142,1.0135,0.9074,0.8257,0.9241,0.9182,0.8555,0.8778,0.9634,0.9179,0.9414,0.9355,0.8585,0.8416,1.0796,0.8039,0.9039,0.9598,0.8419,1.0592,0.9295,1.0610,0.8756,0.8716,1.2036,0.8459,1.1126,0.8903,0.9371,0.8741,0.8895
hall_4,0.8381,0.8430,0.8868,0.7614,0.9395,0.9863,1.0592,0.8754,0.8415,0.9590,0.8382,0.8661,0.7789,0.8614,0.8505,0.9015,0.8984,0.9609,0.9098,0.8950,0.8690,0.9019,0.8024,0.9831,0.8102,0.8183,0.8465,0.0000,0.8397,0.8354,0.9753,0.7987,1.2303,1.0230,0.9786,0.8657,1.0119,1.1173,1.0752,1.0486,0.7021,0.9876,0.8935,0.8158,1.0449,1.1071,1.0001,0.8850,0.9933,1.0685,1.0793,1.0147,0.9353,0.9856,1.0368,1.0906,0.7830,0.9438,0.9052,1.0983,0.8249,0.8884,0.9957,0.9561,0.8510,1.0291,0.9444,0.9362,0.7998,0.9010,0.8321,0.9253,1.0192,1.1109,1.1673,1.1467,0.8536,1.0737,1.0333,1.0141,0.9008,0.9378,0.9258,0.9232,1.0452,1.1886,0.9371,0.8663,0.9747,1.0458,1.1090,1.0073,1.0174,0.9916,0.9209,0.9105,0.8378,0.9223,0.9413,0.8792,0.9504,1.0150,1.0051,1.0343,0.8893,0.8350,0.7888,1.0766,0.9377,1.0124,0.8972,0.9211,0.9798,0.9493,0.9685,0.9197,0.9238,1.1737,0.8119,1.1615,0.8528,0.8651,0.9466,0.8527
paulding_1,0.7450,0.8078,0.8728,0.8472,0.9061,0.9222,0.9483,0.7292,0.8734,0.8964,0.7850,0.7676,0.7769,0.8904,0.8666,0.8992,0.8775,0.9539,1.0017,1.0282,0.7773,0.8285,0.7964,0.8392,0.7824,0.7709,0.8515,0.8397,0.0000,0.7208,0.7654,0.6521,1.1165,0.9144,0.8664,0.9048,1.0689,1.0223,0.9983,0.9476,0.7399,0.8830,0.8951,0.8590,0.8547,0.9515,0.8489,0.8074,0.9511,0.9555,0.9551,0.8679,0.8687,0.9038,0.8946,0.9439,0.7094,0.8935,0.7621,0.9074,0.7785,0.8039,0.9263,1.0799,0.8294,1.0004,0.9162,0.8965,0.8974,0.9623,0.9602,0.9221,0.8913,0.9641,0.8901,0.9305,0.6864,0.9143,0.8625,0.8447,0.9111,0.8725,0.8527,0.8467,0.8535,0.9203,0.7909,0.8338,0.8588,0.8476,0.8786,0.8523,0.9489,0.8495,0.8671,0.8941,0.7884,0.9271,0.8824,0.8708,0.8451,0.9689,0.9635,1.0069,0.8490,0.8808,0.8094,1.1346,0.8230,0.9233,0.8871,0.8808,0.8538,0.8813,0.9994,0.8633,0.8706,1.2625,0.7853,1.1384,0.8462,0.8639,0.9076,0.8443
paulding_2,0.7972,0.8044,0.8542,0.8451,0.9791,1.0358,1.0625,0.8094,0.8958,1.0017,0.8790,0.7887,0.8246,0.8994,0.8659,0.9887,0.8905,0.8594,0.9928,1.0255,0.7789,0.9017,0.8176,0.9294,0.8204,0.8049,0.8367,0.8354,0.7208,0.0000,0.8723,0.7603,1.0966,0.9363,0.9199,0.8489,1.0315,1.0082,1.0344,0.9884,0.7665,0.8371,0.8803,0.8092,0.8849,1.0292,0.9339,0.8737,0.8830,0.9680,0.9395,0.9219,0.8281,0.8439,0.8326,0.9039,0.7947,0.9523,0.8639,1.0205,0.8273,0.7818,0.9203,1.0351,0.8670,0.9492,0.9235,0.9259,0.8470,0.9437,0.8723,0.9157,0.9368,0.9786,0.9906,1.0220,0.8068,1.0247,0.9662,0.9796,0.9073,0.9331,0.8913,0.8777,0.9024,1.0194,0.8104,0.8323,0.9353,0.9492,1.0394,0.9846,1.0098,0.8949,0.9654,0.9437,0.8816,0.9941,0.9187,0.8926,0.8815,0.9583,0.9680,1.0040,0.8991,0.8714,0.8351,1.1474,0.9033,0.9398,0.9390,0.8661,0.9445,0.9150,1.0313,0.8901,0.9103,1.2186,0.8512,1.2154,0.9202,0.9494,0.9248,0.9143
paulding_3,0.7889,0.8615,0.8976,1.0054,0.9368,0.9812,0.9713,0.8370,0.9863,0.9941,0.8561,0.7814,0.8487,0.9010,0.8998,0.8861,1.0344,0.9783,1.1725,1.0834,0.9584,0.8721,0.9516,0.9181,0.8894,0.8176,0.8852,0.9753,0.7654,0.8723,0.0000,0.8776,1.0843,1.0032,0.9556,1.0235,1.1717,1.0238,1.1094,1.0598,0.8674,0.9876,1.0435,0.9346,0.8961,1.0564,0.9273,0.8492,1.0091,0.9742,0.9216,0.8425,0.9356,0.9569,0.9545,0.9398,0.8335,0.9145,0.8664,1.0006,0.7775,0.8157,0.9128,1.1206,0.8719,1.0378,0.9535,0.8873,0.9258,0.9908,0.9648,0.9676,0.8713,1.0146,0.9584,0.9811,0.8214,0.9360,0.8755,0.9138,0.9146,0.8613,0.8791,0.9113,0.9048,0.9203,0.8489,0.9363,0.9143,0.8302,0.9431,0.9231,0.9552,0.8804,0.9465,0.9541,0.8824,0.9445,0.9171,0.9566,0.9198,0.9502,0.9599,1.0631,0.9830,0.9552,0.8311,1.2666,0.8654,0.9541,1.0122,0.9003,0.8819,0.9020,0.9608,0.9266,0.9173,1.3541,0.8230,1.1072,0.9005,0.8728,0.9305,0.8963
